Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  1421,07/10/18 11:45:26,51,  0.00, 90.00,313.458,, 94.051, 90.789,, 86.611,, 75.577,,, 59.016,,, 47.830,,,, 40.144,,,, 36.236,134.199,153.840,175.854,203.070,234.740,267.263,288.555,292.909,291.619,297.323,299.614,298.631,296.737,296.433,
  1423,07/10/18 11:46:05,51,  0.00, 90.00,313.465,, 94.019, 90.826,, 86.786,, 75.597,,, 59.576,,, 48.669,,,, 39.875,,,, 35.701,136.942,153.285,173.853,202.070,238.718,270.510,286.097,289.624,295.283,299.096,297.544,296.493,297.563,297.673,
  1425,07/10/18 11:46:44,51,  0.00, 90.00,313.466,, 93.592, 90.539,, 86.425,, 75.173,,, 59.413,,, 47.725,,,, 40.310,,,, 35.674,135.322,151.414,174.822,203.757,237.747,268.019,284.882,288.852,294.259,300.069,297.944,296.185,298.700,299.274,
  1427,07/10/18 11:47:24,51,  0.00, 90.00,313.474,, 93.463, 91.117,, 86.906,, 75.554,,, 59.546,,, 48.355,,,, 40.498,,,, 35.936,135.371,152.148,175.676,204.675,236.386,264.606,283.886,290.408,292.851,293.628,293.761,295.948,300.230,297.809,
  1429,07/10/18 11:48:03,51,  0.00, 90.00,313.467,, 93.851, 90.547,, 86.738,, 74.953,,, 58.882,,, 48.145,,,, 40.205,,,, 34.998,137.093,152.238,172.839,206.200,240.438,265.750,285.608,294.208,294.794,292.918,296.751,296.966,295.132,299.348,
  1431,07/10/18 11:50:21,51,  0.00, 90.00,313.505,, 93.655, 90.890,, 86.702,, 75.162,,, 59.890,,, 48.170,,,, 40.709,,,, 36.150,136.537,150.688,173.257,205.564,236.919,267.773,285.899,289.684,294.053,294.987,295.397,298.037,301.058,299.192,
  1433,07/10/18 11:51:05,51,  0.00, 90.00,313.495,, 94.185, 91.010,, 86.421,, 75.400,,, 58.850,,, 48.207,,,, 40.564,,,, 35.488,132.404,151.146,175.191,204.146,238.830,269.806,287.090,292.038,294.711,294.830,295.583,296.215,299.019,300.059,
  1435,07/10/18 11:51:44,51,  0.00, 90.00,313.503,, 93.495, 90.434,, 86.123,, 75.241,,, 59.139,,, 48.677,,,, 39.996,,,, 35.376,135.636,152.206,177.272,204.410,237.735,267.511,284.777,291.992,295.829,294.539,295.700,297.640,295.444,295.079,
  1437,07/10/18 11:52:23,51,  0.00, 90.00,313.498,, 93.322, 90.984,, 86.544,, 74.499,,, 59.594,,, 48.392,,,, 40.319,,,, 35.776,137.437,154.213,176.916,205.971,238.886,267.012,283.151,289.937,294.046,295.638,297.384,297.509,297.811,299.398,
  1439,07/10/18 11:53:02,51,  0.00, 90.00,313.514,, 93.368, 90.527,, 86.067,, 75.663,,, 59.358,,, 48.187,,,, 39.876,,,, 36.064,134.797,155.908,175.256,202.879,239.068,266.186,284.207,291.441,296.648,296.742,297.887,296.846,295.158,297.022,
  1441,07/10/18 11:55:19,51,  0.00, 90.00,313.531,, 93.851, 90.751,, 87.056,, 74.823,,, 59.369,,, 48.166,,,, 40.437,,,, 36.342,135.407,155.396,177.334,203.460,238.023,269.224,288.133,294.082,295.029,296.318,299.469,298.604,297.127,296.611,
  1443,07/10/18 11:55:58,51,  0.00, 90.00,313.542,, 92.735, 90.072,, 86.448,, 74.594,,, 59.818,,, 47.923,,,, 39.987,,,, 35.566,136.781,153.386,174.410,202.819,238.010,267.840,285.605,293.444,296.077,296.301,296.649,297.940,297.320,297.353,
  1445,07/10/18 11:56:38,51,  0.00, 90.00,313.555,, 93.402, 90.759,, 86.304,, 74.882,,, 58.861,,, 47.743,,,, 40.521,,,, 36.187,136.866,150.322,175.779,205.058,234.698,266.987,289.068,292.308,293.015,294.546,296.541,296.373,298.061,296.845,
  1447,07/10/18 11:57:17,51,  0.00, 90.00,313.548,, 93.225, 89.970,, 86.065,, 74.902,,, 58.981,,, 47.757,,,, 39.852,,,, 35.567,137.288,154.107,175.419,201.829,238.700,270.286,285.908,289.255,291.417,293.511,294.848,295.495,297.237,295.484,
  1449,07/10/18 11:57:57,51,  0.00, 90.00,313.543,, 93.139, 91.144,, 86.208,, 75.144,,, 59.655,,, 47.721,,,, 39.609,,,, 35.478,134.635,152.859,177.769,205.141,239.392,270.009,285.833,291.738,293.321,293.356,294.382,296.670,298.399,297.872,
  1451,07/10/18 12:00:15,51,  0.00, 90.00,313.543,, 93.486, 90.976,, 86.185,, 74.820,,, 59.422,,, 47.956,,,, 40.112,,,, 36.092,133.756,154.541,174.628,205.604,239.787,264.671,285.083,295.511,295.662,295.338,298.303,299.205,298.252,299.821,
  1453,07/10/18 12:00:57,51,  0.00, 90.00,313.548,, 93.063, 90.559,, 86.376,, 75.764,,, 59.046,,, 47.938,,,, 40.089,,,, 35.491,135.703,153.981,175.922,206.715,242.098,268.695,286.927,294.039,293.077,294.352,299.148,299.095,294.239,295.710,
  1455,07/10/18 12:01:37,51,  0.00, 90.00,313.553,, 93.009, 90.476,, 85.482,, 74.551,,, 58.796,,, 47.985,,,, 40.495,,,, 35.549,135.085,150.879,175.318,206.792,239.114,267.320,282.465,288.434,293.579,296.241,297.229,297.396,298.223,296.098,
  1457,07/10/18 12:02:17,51,  0.00, 90.00,313.543,, 93.232, 90.200,, 86.284,, 74.994,,, 58.659,,, 47.765,,,, 39.101,,,, 35.905,136.648,152.023,175.848,202.984,237.757,267.699,286.066,290.140,292.084,296.464,296.649,294.179,294.797,296.062,
  1459,07/10/18 12:02:56,51,  0.00, 90.00,313.558,, 92.804, 90.064,, 85.617,, 74.163,,, 58.915,,, 48.162,,,, 39.550,,,, 35.809,135.795,156.028,173.919,200.955,239.386,269.128,285.091,290.085,290.859,292.602,296.166,297.422,296.666,298.792,
  1461,07/10/18 12:05:13,51,  0.00, 90.00,313.549,, 92.906, 89.809,, 85.766,, 74.445,,, 58.619,,, 47.579,,,, 39.845,,,, 35.539,135.755,152.843,173.398,205.785,241.579,264.979,283.867,295.194,295.128,295.065,298.379,298.283,298.542,301.005,
  1463,07/10/18 12:05:53,51,  0.00, 90.00,313.534,, 92.563, 89.849,, 85.653,, 74.228,,, 58.583,,, 48.029,,,, 40.213,,,, 35.767,135.138,151.363,171.886,204.118,241.078,267.797,282.737,290.310,295.814,295.874,296.453,297.658,297.269,296.826,
  1465,07/10/18 12:06:32,51,  0.00, 90.00,313.534,, 92.625, 89.776,, 85.913,, 74.124,,, 58.920,,, 47.272,,,, 39.779,,,, 35.475,138.095,151.685,173.580,205.850,240.759,266.618,283.320,291.110,293.955,296.542,299.087,298.545,293.502,295.929,
  1467,07/10/18 12:07:11,51,  0.00, 90.00,313.534,, 92.921, 89.942,, 85.701,, 74.543,,, 58.884,,, 47.871,,,, 39.730,,,, 35.458,134.197,150.572,175.149,208.176,242.389,270.795,288.653,293.921,291.972,292.783,297.724,297.193,294.979,295.930,
  1469,07/10/18 12:07:50,51,  0.00, 90.00,313.512,, 93.150, 89.849,, 85.819,, 74.660,,, 58.858,,, 47.748,,,, 39.459,,,, 35.348,136.087,152.032,175.356,204.783,237.769,264.073,283.154,293.373,296.899,297.736,297.012,297.286,296.081,297.100,
  1471,07/10/18 12:10:08,51,  0.00, 90.00,313.480,, 92.574, 89.885,, 85.889,, 74.062,,, 58.812,,, 47.720,,,, 40.028,,,, 35.186,136.102,152.975,174.108,199.981,239.695,269.381,288.446,294.876,291.848,292.181,296.405,298.572,297.700,296.145,
  1473,07/10/18 12:10:47,51,  0.00, 90.00,313.452,, 93.499, 89.875,, 86.042,, 75.293,,, 59.472,,, 47.620,,,, 39.996,,,, 35.879,138.288,153.443,173.174,205.454,239.519,264.822,282.126,293.444,297.623,293.337,294.868,298.934,298.479,295.360,
  1475,07/10/18 12:11:26,51,  0.00, 90.00,313.452,, 93.244, 90.126,, 85.848,, 74.805,,, 58.584,,, 47.623,,,, 39.758,,,, 35.250,131.841,148.207,172.568,203.145,241.835,268.264,280.995,292.443,297.708,294.921,295.490,297.663,296.921,296.503,
  1477,07/10/18 12:12:05,51,  0.00, 90.00,313.450,, 93.034, 90.279,, 85.960,, 74.932,,, 58.967,,, 47.929,,,, 39.772,,,, 36.104,134.872,152.929,175.474,205.423,241.119,267.807,282.779,293.392,297.203,298.935,298.155,298.404,298.724,294.871,
  1479,07/10/18 12:12:44,51,  0.00, 90.00,313.438,, 93.131, 89.901,, 86.463,, 75.320,,, 59.278,,, 47.943,,,, 39.881,,,, 36.012,133.255,150.973,174.603,204.505,238.419,267.577,286.813,290.313,292.959,294.330,295.710,297.458,296.255,295.315,
  1481,07/10/18 12:15:02,51,  0.00, 90.00,313.391,, 93.386, 90.158,, 86.188,, 74.864,,, 59.461,,, 47.623,,,, 39.583,,,, 35.891,134.937,151.512,173.410,204.391,239.190,267.872,284.565,290.070,295.373,295.923,294.334,295.738,296.231,296.856,
  1483,07/10/18 12:15:41,51,  0.00, 90.00,313.371,, 92.750, 90.530,, 86.229,, 74.530,,, 59.285,,, 47.822,,,, 39.753,,,, 35.584,137.877,152.064,174.331,206.798,240.198,266.867,286.061,293.608,294.460,293.729,296.949,297.052,297.005,297.017,
  1485,07/10/18 12:16:20,51,  0.00, 90.00,313.361,, 93.520, 90.716,, 85.927,, 74.973,,, 59.535,,, 48.262,,,, 39.685,,,, 35.962,131.063,149.811,176.692,207.760,236.501,264.573,284.557,291.438,293.576,297.021,295.974,296.732,297.618,294.934,
  1487,07/10/18 12:16:59,51,  0.00, 90.00,313.336,, 92.832, 90.453,, 85.869,, 75.022,,, 58.643,,, 47.667,,,, 39.528,,,, 36.243,135.200,149.618,173.655,206.591,239.655,266.221,286.052,296.823,295.262,294.778,298.552,299.572,298.647,298.757,
  1489,07/10/18 12:17:38,51,  0.00, 90.00,313.321,, 93.559, 90.263,, 86.012,, 74.693,,, 60.062,,, 47.598,,,, 39.798,,,, 36.308,133.266,154.233,174.519,201.233,237.800,270.187,287.452,291.362,297.015,298.187,296.083,296.617,299.974,298.208,
  1491,07/10/18 12:19:57,51,  0.00, 90.00,313.259,, 93.495, 90.122,, 85.993,, 74.654,,, 58.865,,, 47.890,,,, 39.448,,,, 35.727,134.451,153.200,175.364,202.953,237.685,269.774,287.428,291.996,296.134,297.204,295.510,295.158,298.627,297.447,
  1493,07/10/18 12:20:37,51,  0.00, 90.00,313.241,, 93.364, 89.803,, 85.666,, 75.047,,, 58.770,,, 48.606,,,, 39.535,,,, 35.683,135.051,150.834,173.770,203.205,237.218,268.243,286.427,292.546,297.723,299.256,297.037,296.775,298.233,296.304,
  1495,07/10/18 12:21:16,51,  0.00, 90.00,313.225,, 93.150, 90.614,, 86.357,, 74.900,,, 59.445,,, 48.247,,,, 39.876,,,, 35.893,135.919,150.916,174.314,205.947,238.381,264.192,284.900,293.415,294.429,297.267,298.369,298.295,298.676,297.120,
  1497,07/10/18 12:21:55,51,  0.00, 90.00,313.223,, 93.475, 90.634,, 86.548,, 74.697,,, 58.321,,, 47.669,,,, 39.933,,,, 36.200,133.189,151.937,175.238,207.882,240.443,265.244,282.814,292.441,296.313,296.516,295.701,296.284,297.442,297.253,
  1499,07/10/18 12:22:35,51,  0.00, 90.00,313.207,, 93.389, 90.618,, 85.862,, 74.820,,, 59.039,,, 47.909,,,, 40.202,,,, 35.921,135.118,151.576,177.305,206.545,237.856,265.142,285.266,294.356,294.241,292.415,297.039,297.819,296.501,297.308,
  1501,07/10/18 12:24:53,51,  0.00, 90.00,313.126,, 93.141, 90.230,, 86.152,, 74.846,,, 59.262,,, 48.042,,,, 40.165,,,, 35.452,134.037,152.857,172.480,201.029,236.847,265.911,283.932,290.688,292.404,295.551,296.870,296.693,298.113,297.918,
  1503,07/10/18 12:25:32,51,  0.00, 90.00,313.107,, 93.258, 90.437,, 86.132,, 74.927,,, 59.646,,, 48.511,,,, 39.859,,,, 35.721,135.914,155.153,177.890,205.283,240.066,268.102,286.190,292.088,291.611,295.457,296.616,297.231,297.393,297.601,
  1505,07/10/18 12:26:11,51,  0.00, 90.00,313.053,, 93.760, 90.290,, 85.993,, 74.974,,, 59.009,,, 48.345,,,, 40.198,,,, 36.076,135.535,149.845,172.226,202.270,238.179,269.445,285.524,288.966,292.919,297.683,296.129,295.165,295.691,296.699,
  1507,07/10/18 12:26:51,51,  0.00, 90.00,313.048,, 93.193, 90.346,, 86.002,, 75.368,,, 58.933,,, 48.110,,,, 39.665,,,, 36.348,136.349,153.082,175.000,204.652,241.638,268.466,285.677,294.319,298.741,297.064,296.424,296.055,295.681,297.036,
  1509,07/10/18 12:27:30,51,  0.00, 90.00,313.026,, 93.467, 90.403,, 86.103,, 74.619,,, 58.930,,, 48.359,,,, 39.889,,,, 35.932,135.232,154.192,177.266,206.713,237.226,266.441,285.323,293.526,294.247,294.489,296.685,296.838,298.544,299.616,
  1511,07/10/18 12:29:46,51,  0.00, 90.00,312.945,, 92.949, 90.115,, 86.333,, 75.070,,, 58.580,,, 48.281,,,, 39.692,,,, 35.904,133.082,147.837,173.705,203.979,239.184,266.578,286.758,294.652,298.240,295.086,294.521,298.268,300.151,296.161,
  1513,07/10/18 12:30:26,51,  0.00, 90.00,312.932,, 92.827, 90.221,, 85.597,, 74.858,,, 58.796,,, 47.753,,,, 39.507,,,, 35.948,136.031,154.977,175.700,206.332,239.883,265.520,285.185,295.586,295.113,292.712,294.815,296.986,297.396,297.904,
  1515,07/10/18 12:31:05,51,  0.00, 90.00,312.918,, 92.702, 89.395,, 85.429,, 75.303,,, 58.964,,, 47.642,,,, 39.394,,,, 35.618,135.279,149.161,172.607,202.725,236.379,265.200,283.764,293.459,296.142,296.204,297.085,298.166,298.437,297.463,
  1517,07/10/18 12:31:45,51,  0.00, 90.00,312.910,, 92.279, 89.805,, 85.820,, 74.944,,, 58.382,,, 48.305,,,, 40.040,,,, 36.149,135.042,148.425,171.968,203.931,238.679,263.830,282.948,292.039,295.204,297.292,296.573,298.093,301.124,297.578,
  1519,07/10/18 12:32:24,51,  0.00, 90.00,312.879,, 92.955, 89.728,, 85.836,, 74.732,,, 58.777,,, 48.307,,,, 39.757,,,, 35.247,135.490,154.687,174.175,203.564,240.916,268.151,282.346,293.871,298.806,296.346,294.957,296.908,301.002,298.329,
  1521,07/10/18 12:34:42,51,  0.00, 90.00,312.800,, 92.961, 89.885,, 85.971,, 74.161,,, 58.825,,, 47.730,,,, 40.207,,,, 35.707,134.697,153.110,175.649,203.874,241.257,269.884,286.449,292.526,297.611,297.708,297.136,297.358,297.420,298.644,
  1523,07/10/18 12:35:21,51,  0.00, 90.00,312.769,, 92.489, 89.602,, 85.621,, 74.288,,, 58.617,,, 47.664,,,, 39.662,,,, 35.498,137.635,154.541,176.033,203.504,236.341,265.887,283.586,292.696,294.362,296.807,298.683,299.727,299.757,297.274,
  1525,07/10/18 12:36:00,51,  0.00, 90.00,312.762,, 93.062, 90.359,, 86.026,, 74.258,,, 59.276,,, 47.746,,,, 39.955,,,, 35.811,134.764,153.085,174.516,200.346,235.135,267.707,287.749,294.362,299.148,298.326,295.122,296.337,298.357,297.713,
  1527,07/10/18 12:36:39,51,  0.00, 90.00,312.754,, 92.710, 89.618,, 85.214,, 74.108,,, 58.523,,, 47.421,,,, 39.993,,,, 35.339,133.839,154.180,177.718,204.565,235.272,266.781,288.044,295.428,296.274,298.615,298.900,299.468,299.939,297.581,
  1529,07/10/18 12:37:18,51,  0.00, 90.00,312.717,, 92.986, 89.843,, 85.592,, 74.122,,, 58.957,,, 47.592,,,, 39.712,,,, 35.535,134.965,154.242,174.488,205.666,241.519,266.083,283.196,292.779,294.210,297.167,297.427,296.627,297.824,298.331,
  1531,07/10/18 12:39:36,51,  0.00, 90.00,312.656,, 93.155, 90.288,, 86.346,, 74.519,,, 59.303,,, 48.417,,,, 40.332,,,, 36.014,132.916,147.841,173.518,204.163,237.614,269.260,288.097,292.377,294.995,298.121,296.948,297.114,300.802,298.838,
  1533,07/10/18 12:40:15,51,  0.00, 90.00,312.639,, 93.341, 90.447,, 86.053,, 74.715,,, 59.852,,, 48.402,,,, 39.477,,,, 35.980,135.460,153.501,177.223,208.353,239.273,268.013,286.075,291.487,294.668,295.720,294.979,295.866,297.611,297.066,
  1535,07/10/18 12:40:59,51,  0.00, 90.00,312.617,, 93.023, 90.107,, 85.971,, 75.053,,, 59.004,,, 48.021,,,, 40.077,,,, 35.437,134.468,150.547,177.571,208.913,240.964,266.018,285.571,295.324,297.639,293.537,294.598,298.652,300.346,298.049,
  1537,07/10/18 12:41:38,51,  0.00, 90.00,312.590,, 92.827, 90.283,, 86.367,, 74.924,,, 59.960,,, 47.953,,,, 39.860,,,, 35.637,135.189,149.003,172.435,205.705,241.432,269.073,285.934,294.976,297.092,295.871,294.510,295.434,298.703,297.663,
  1539,07/10/18 12:42:17,51,  0.00, 90.00,312.568,, 92.968, 90.604,, 85.640,, 74.347,,, 58.048,,, 48.068,,,, 39.859,,,, 35.973,135.671,149.712,170.895,203.342,239.284,265.491,282.155,293.956,296.576,293.083,295.684,297.261,295.072,295.038,
  1541,07/10/18 12:44:35,51,  0.00, 90.00,312.514,, 93.054, 90.492,, 86.024,, 75.283,,, 59.369,,, 48.330,,,, 39.634,,,, 36.015,133.614,152.057,174.032,204.356,240.710,267.868,285.401,292.689,294.700,294.149,294.614,295.337,297.359,297.449,
  1543,07/10/18 12:45:14,51,  0.00, 90.00,312.485,, 92.798, 90.181,, 85.842,, 74.775,,, 59.375,,, 47.954,,,, 39.785,,,, 36.241,136.892,150.038,174.881,204.256,235.660,263.797,285.506,293.448,292.043,293.210,297.100,297.601,296.682,297.062,
  1545,07/10/18 12:45:53,51,  0.00, 90.00,312.467,, 93.477, 89.912,, 86.231,, 75.003,,, 59.802,,, 47.739,,,, 39.551,,,, 35.996,136.640,154.658,174.788,199.239,236.899,270.418,286.422,292.781,298.282,299.745,299.501,299.162,298.153,298.258,
  1547,07/10/18 12:46:33,51,  0.00, 90.00,312.448,, 93.354, 90.309,, 86.089,, 74.909,,, 59.474,,, 47.614,,,, 39.333,,,, 35.708,133.111,151.108,173.557,201.119,236.606,268.676,289.339,293.182,292.446,294.572,297.106,296.266,296.353,296.150,
  1549,07/10/18 12:47:12,51,  0.00, 90.00,312.435,, 93.393, 90.130,, 86.214,, 75.118,,, 59.159,,, 47.758,,,, 39.968,,,, 36.001,134.276,150.678,174.550,205.147,237.499,268.802,285.415,290.167,292.644,293.128,296.233,296.509,297.444,297.693,
  1551,07/10/18 12:50:26,51,  0.00, 90.00,312.336,, 93.282, 90.569,, 86.553,, 75.298,,, 59.388,,, 48.229,,,, 39.813,,,, 36.250,133.502,150.585,174.063,204.953,238.266,268.239,286.813,291.084,293.918,295.958,295.986,294.169,297.566,298.969,
  1553,07/10/18 12:51:10,51,  0.00, 90.00,312.350,, 93.055, 90.446,, 86.053,, 75.194,,, 59.606,,, 48.158,,,, 40.399,,,, 35.912,134.088,152.889,177.733,204.448,239.354,269.108,284.993,291.852,294.610,293.784,294.907,296.242,296.767,297.425,
  1555,07/10/18 12:51:49,51,  0.00, 90.00,312.317,, 93.332, 90.450,, 86.064,, 74.847,,, 59.813,,, 47.850,,,, 39.610,,,, 36.173,131.409,147.592,171.342,200.872,235.185,264.824,283.557,292.905,296.066,296.014,296.595,297.232,296.292,295.446,
  1557,07/10/18 12:52:28,51,  0.00, 90.00,312.286,, 93.279, 90.440,, 86.758,, 74.953,,, 59.138,,, 48.185,,,, 39.941,,,, 36.023,131.925,151.142,176.541,204.624,236.784,267.109,287.356,291.120,294.643,297.642,296.665,296.731,296.420,297.455,
  1559,07/10/18 12:53:08,51,  0.00, 90.00,312.272,, 93.372, 90.220,, 86.038,, 75.211,,, 59.060,,, 47.901,,,, 39.679,,,, 35.881,135.698,148.905,173.421,207.329,241.678,266.773,285.443,294.751,296.105,295.360,297.280,298.053,296.046,297.074,
  1561,07/10/18 12:55:25,51,  0.00, 90.00,312.235,, 93.294, 90.709,, 85.926,, 75.242,,, 59.344,,, 47.475,,,, 39.872,,,, 36.085,131.571,149.793,174.676,205.208,242.014,271.024,286.123,292.161,297.936,296.641,294.660,297.912,299.587,298.216,
  1563,07/10/18 12:56:04,51,  0.00, 90.00,312.213,, 93.525, 89.960,, 86.194,, 75.231,,, 59.071,,, 47.998,,,, 39.964,,,, 34.862,134.680,152.200,171.770,201.525,238.632,268.236,285.832,291.363,293.875,296.058,296.965,296.814,296.733,297.903,
  1565,07/10/18 12:56:43,51,  0.00, 90.00,312.198,, 93.019, 90.523,, 86.442,, 75.009,,, 59.434,,, 47.926,,,, 40.084,,,, 36.324,137.542,151.464,172.773,203.582,237.687,269.563,288.217,292.201,294.235,295.543,295.152,295.801,296.254,296.370,
  1567,07/10/18 12:57:22,51,  0.00, 90.00,312.201,, 93.356, 90.394,, 86.395,, 74.619,,, 59.442,,, 48.333,,,, 40.064,,,, 36.211,136.201,149.550,172.294,204.046,239.451,268.104,286.335,293.048,295.837,298.804,299.272,297.548,297.126,297.587,
  1569,07/10/18 12:58:01,51,  0.00, 90.00,312.175,, 93.209, 90.329,, 86.302,, 74.792,,, 59.343,,, 47.520,,,, 39.789,,,, 35.580,139.151,151.802,171.407,206.208,243.369,265.985,281.842,292.064,295.732,293.628,296.082,297.625,298.860,297.373,
  1571,07/10/18 13:00:19,51,  0.00, 90.00,312.135,, 92.942, 90.347,, 85.979,, 74.967,,, 59.486,,, 47.934,,,, 39.672,,,, 35.676,136.343,151.622,174.360,202.744,237.705,267.429,285.700,293.041,295.355,294.403,296.130,297.353,297.024,296.250,
  1573,07/10/18 13:01:02,51,  0.00, 90.00,312.106,, 93.136, 90.503,, 85.976,, 74.873,,, 59.483,,, 48.073,,,, 39.613,,,, 35.528,136.941,148.530,174.290,208.990,239.537,264.182,285.718,294.319,292.737,294.613,298.521,297.249,295.631,298.296,
  1575,07/10/18 13:01:41,51,  0.00, 90.00,312.106,, 92.869, 89.497,, 86.710,, 74.706,,, 59.768,,, 47.861,,,, 39.345,,,, 35.711,137.345,150.640,172.548,207.230,239.412,263.482,283.902,294.553,297.045,297.582,296.476,296.150,297.538,297.044,
  1577,07/10/18 13:02:21,51,  0.00, 90.00,312.071,, 93.159, 90.410,, 85.718,, 74.772,,, 59.563,,, 48.090,,,, 39.933,,,, 36.238,134.853,151.089,174.161,205.133,238.387,267.261,285.289,291.515,297.179,298.440,295.796,296.673,297.671,297.031,
  1579,07/10/18 13:03:00,51,  0.00, 90.00,312.073,, 92.927, 89.802,, 86.264,, 74.767,,, 59.254,,, 47.950,,,, 39.995,,,, 35.803,135.554,153.003,176.073,204.493,238.989,270.161,286.107,290.084,294.593,295.839,296.078,297.428,298.097,296.185,
  1581,07/10/18 13:05:23,51,  0.00, 90.00,312.022,, 93.379, 90.229,, 86.396,, 75.026,,, 59.238,,, 48.022,,,, 39.894,,,, 35.994,137.160,154.200,175.303,202.644,236.383,266.704,287.449,293.440,293.252,293.717,294.469,296.615,298.544,296.292,
  1583,07/10/18 13:06:02,51,  0.00, 90.00,312.007,, 93.791, 90.478,, 86.726,, 75.126,,, 59.453,,, 48.253,,,, 40.423,,,, 35.435,133.312,151.731,174.884,202.441,239.099,269.884,285.052,289.884,293.323,296.802,295.495,294.509,295.504,297.442,
  1585,07/10/18 13:06:41,51,  0.00, 90.00,312.002,, 93.743, 90.438,, 86.592,, 75.208,,, 59.610,,, 48.235,,,, 40.201,,,, 36.110,137.209,154.784,175.481,202.449,236.637,267.102,285.538,293.975,296.400,294.103,295.354,295.990,297.267,298.969,
  1587,07/10/18 13:07:20,51,  0.00, 90.00,311.999,, 93.561, 90.425,, 86.409,, 75.387,,, 59.881,,, 48.846,,,, 39.778,,,, 35.876,136.649,150.274,172.826,205.232,238.377,267.579,285.374,292.709,293.270,295.318,298.049,296.977,296.712,296.652,
  1589,07/10/18 13:07:59,51,  0.00, 90.00,311.982,, 93.601, 90.790,, 86.299,, 75.332,,, 59.896,,, 48.356,,,, 40.272,,,, 35.853,136.225,148.123,174.160,207.961,239.658,266.340,284.101,294.178,295.978,291.940,294.994,296.156,296.296,297.606,
  1591,07/10/18 13:10:17,51,  0.00, 90.00,311.948,, 93.437, 91.044,, 86.988,, 75.572,,, 59.330,,, 48.497,,,, 40.033,,,, 35.735,137.312,154.303,174.332,201.214,238.866,269.105,285.702,293.424,297.472,296.674,295.442,295.492,294.955,296.819,
  1593,07/10/18 13:10:56,51,  0.00, 90.00,311.948,, 93.810, 90.642,, 86.966,, 75.399,,, 59.619,,, 48.454,,,, 40.016,,,, 35.755,138.061,153.366,175.220,207.153,240.379,267.529,285.213,290.381,294.740,296.669,296.831,297.313,297.977,297.550,
  1595,07/10/18 13:11:36,51,  0.00, 90.00,311.938,, 93.807, 90.841,, 86.558,, 75.162,,, 59.484,,, 48.157,,,, 39.604,,,, 35.965,134.119,152.034,176.407,206.394,237.814,264.820,284.780,292.449,291.651,292.132,295.523,296.998,296.023,296.003,
  1597,07/10/18 13:12:15,51,  0.00, 90.00,311.937,, 93.269, 90.577,, 86.598,, 75.436,,, 58.835,,, 48.093,,,, 40.090,,,, 36.193,138.016,153.780,172.869,203.800,238.931,264.544,285.030,292.187,292.572,296.976,298.590,298.054,296.210,296.669,
  1599,07/10/18 13:12:54,51,  0.00, 90.00,311.921,, 93.629, 90.277,, 86.458,, 74.982,,, 59.682,,, 47.585,,,, 39.811,,,, 35.765,132.207,151.394,175.180,205.676,238.815,265.989,288.053,295.151,298.214,298.678,298.069,298.514,297.613,294.455,
  1601,07/10/18 13:15:12,51,  0.00, 90.00,311.906,, 93.128, 90.688,, 86.403,, 75.446,,, 59.145,,, 48.576,,,, 40.064,,,, 36.181,137.277,154.863,175.810,202.981,238.370,269.597,286.467,291.949,297.195,298.938,296.314,297.659,297.593,297.564,
  1603,07/10/18 13:15:51,51,  0.00, 90.00,311.899,, 93.328, 89.981,, 86.509,, 74.514,,, 59.647,,, 48.160,,,, 40.214,,,, 35.827,135.482,151.998,172.911,201.821,234.923,266.597,286.824,290.092,290.583,295.219,295.575,292.859,293.508,295.136,
  1605,07/10/18 13:16:31,51,  0.00, 90.00,311.894,, 93.510, 89.873,, 85.980,, 75.157,,, 58.919,,, 47.859,,,, 40.474,,,, 36.266,136.399,151.898,173.885,204.735,240.362,268.781,285.621,292.056,294.569,295.240,295.285,296.362,293.829,296.940,
  1607,07/10/18 13:17:10,51,  0.00, 90.00,311.880,, 92.974, 89.932,, 86.276,, 75.450,,, 59.035,,, 47.997,,,, 39.573,,,, 35.295,138.574,154.155,173.773,201.829,236.360,266.568,286.188,291.850,292.301,293.191,296.177,298.753,299.775,297.442,
  1609,07/10/18 13:17:49,51,  0.00, 90.00,311.872,, 93.805, 90.571,, 85.731,, 75.347,,, 59.076,,, 48.091,,,, 39.841,,,, 36.124,133.966,150.528,172.154,202.403,238.648,268.041,288.005,294.660,296.375,298.003,297.253,297.317,297.027,296.009,
  1611,07/10/18 13:20:07,51,  0.00, 90.00,311.861,, 93.841, 90.640,, 86.224,, 75.680,,, 59.808,,, 48.592,,,, 40.104,,,, 36.004,136.621,151.235,173.442,202.895,239.962,269.142,285.620,291.076,294.081,297.673,298.271,298.252,299.114,295.628,
