Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
  1028,07/10/18 02:50:39,201, 301.0520,  87.8100,1016.1500, 290.3300,0
  1034,07/10/18 02:53:02,201, 300.9270,  89.6000,1016.1500, 294.3500,0
  1040,07/10/18 02:53:41,201, 300.8570,  88.9700,1016.1500, 294.4800,0
  1046,07/10/18 02:54:20,201, 300.8420,  90.2200,1016.1500, 294.1900,0
  1052,07/10/18 02:54:59,201, 300.8140,  90.9900,1016.1500, 294.8500,0
  1058,07/10/18 02:55:38,201, 300.8260,  91.8500,1016.1500, 295.2100,0
  1064,07/10/18 02:57:56,201, 300.8850,  92.3400,1016.1500, 294.3800,0
  1070,07/10/18 02:58:35,201, 300.8690,  91.2600,1016.0500, 294.4100,0
  1076,07/10/18 02:59:14,201, 300.7280,  91.1200,1016.0500, 294.2300,0
  1082,07/10/18 02:59:53,201, 300.6030,  91.3100,1016.1500, 294.5500,0
  1088,07/10/18 03:00:32,201, 300.5210,  92.1500,1016.1500, 294.4400,0
  1094,07/10/18 03:02:50,201, 300.4200,  94.1900,1016.1500, 294.0900,0
  1100,07/10/18 03:03:29,201, 300.3220,  93.9500,1016.1500, 294.3000,0
  1106,07/10/18 03:04:08,201, 300.2950,  94.6200,1016.1500, 293.9900,0
  1112,07/10/18 03:04:47,201, 300.2240,  94.2800,1016.1500, 293.9000,0
  1118,07/10/18 03:05:26,201, 300.0840,  93.2800,1016.1500, 292.8400,0
  1124,07/10/18 03:07:44,201, 299.9740,  93.4200,1016.1500, 294.6600,0
  1130,07/10/18 03:08:23,201, 300.0130,  94.1800,1016.1500, 294.1700,0
  1136,07/10/18 03:09:03,201, 300.0720,  94.8300,1016.1500, 293.9700,0
  1142,07/10/18 03:09:42,201, 300.0720,  94.6100,1016.1500, 291.5500,0
  1148,07/10/18 03:10:22,201, 300.0990,  95.2100,1016.1500, 294.3900,0
  1154,07/10/18 03:12:42,201, 300.3220,  94.4100,1016.1500, 294.1800,0
  1160,07/10/18 03:13:21,201, 300.3530,  93.1800,1016.1500, 294.1900,0
  1166,07/10/18 03:14:00,201, 300.4510,  93.0900,1016.0500, 294.0600,0
  1172,07/10/18 03:14:39,201, 300.5060,  93.4100,1016.0500, 294.4700,0
  1178,07/10/18 03:15:18,201, 300.4780,  91.9700,1016.1500, 294.3200,0
  1184,07/10/18 03:17:35,201, 300.7440,  90.7200,1016.0500, 293.6800,0
  1190,07/10/18 03:18:14,201, 300.8960,  91.8800,1016.0500, 290.4500,0
  1196,07/10/18 03:18:54,201, 300.9270,  91.6100,1016.0500, 285.8000,0
  1202,07/10/18 03:19:33,201, 300.7710,  89.2500,1016.0500, 293.9900,0
  1208,07/10/18 03:20:12,201, 300.8570,  90.9900,1016.0500, 294.4100,0
  1214,07/10/18 03:22:33,201, 300.8570,  89.9000,1016.1500, 292.4800,0
  1220,07/10/18 03:23:13,201, 300.8260,  89.7500,1016.0500, 292.7200,0
  1226,07/10/18 03:23:52,201, 300.7870,  89.7800,1016.0500, 292.6200,0
  1232,07/10/18 03:24:31,201, 300.7440,  88.9700,1015.9500, 293.3100,0
  1238,07/10/18 03:25:11,201, 300.8140,  89.6800,1016.0500, 291.8000,0
  1244,07/10/18 03:27:29,201, 300.8850,  90.5600,1016.0500, 293.1400,0
  1250,07/10/18 03:28:08,201, 300.8570,  90.0000,1016.0500, 293.0100,0
  1256,07/10/18 03:28:48,201, 300.9820,  90.0900,1016.0500, 292.7100,0
  1262,07/10/18 03:29:27,201, 301.1660,  89.6900,1016.0500, 285.0500,0
  1268,07/10/18 03:30:07,201, 301.1660,  88.7400,1015.9500, 291.7500,0
  1274,07/10/18 03:32:38,201, 301.5020,  87.9700,1015.9500, 292.5300,0
  1280,07/10/18 03:33:17,201, 301.3610,  86.7800,1015.9500, 293.7600,0
  1286,07/10/18 03:33:56,201, 301.3880,  87.4100,1015.9500, 292.9200,0
  1292,07/10/18 03:34:35,201, 301.5410,  87.4700,1016.0500, 292.2300,0
  1298,07/10/18 03:35:14,201, 301.5130,  86.7300,1016.0500, 293.3300,0
  1304,07/10/18 03:37:31,201, 301.6540,  86.6000,1015.9500, 292.0900,0
  1310,07/10/18 03:38:10,201, 301.7520,  86.4000,1015.9500, 289.7000,0
  1316,07/10/18 03:38:49,201, 301.7130,  84.5600,1016.0500, 291.7300,0
  1322,07/10/18 03:39:30,201, 301.6420,  83.4200,1015.9500, 291.0400,0
  1328,07/10/18 03:40:10,201, 301.7400,  85.0900,1015.9500, 292.7600,0
  1334,07/10/18 03:42:28,201, 301.9200,  83.6000,1015.9500, 287.1900,0
  1340,07/10/18 03:43:07,201, 302.0490,  83.8400,1015.9500, 279.6400,0
  1346,07/10/18 03:43:46,201, 302.0490,  83.3400,1015.9500, 292.6600,0
  1352,07/10/18 03:44:25,201, 302.0760,  83.2900,1015.9500, 292.0500,0
  1358,07/10/18 03:45:04,201, 302.0600,  83.2400,1015.9500, 288.6300,0
  1364,07/10/18 03:47:22,201, 302.3570,  80.1900,1015.9500, 267.1600,0
  1370,07/10/18 03:48:01,201, 302.2280,  79.6600,1015.9500, 292.3300,0
  1376,07/10/18 03:48:40,201, 302.3260,  79.6800,1015.9500, 289.8600,0
  1382,07/10/18 03:49:19,201, 302.4940,  79.1700,1015.8500, 283.6800,0
  1388,07/10/18 03:49:58,201, 302.5250,  79.0800,1015.9500, 292.1200,0
  1394,07/10/18 03:52:18,201, 302.3260,  77.7500,1015.8500, 292.0600,0
  1400,07/10/18 03:52:57,201, 302.3570,  79.1700,1015.8500, 289.7900,0
  1406,07/10/18 03:53:36,201, 302.4550,  79.5900,1015.8500, 291.6100,0
