Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
Record,Date/Time,20,TkBB(K),Tnd(K) Ch  1,R Ch  1,Tnd(K) Ch  2,R Ch  2,Tnd(K) Ch  3,R Ch  3,Tnd(K) Ch  4,R Ch  4,Tnd(K) Ch  5,R Ch  5
   247,07/15/2018 18:38:19,31,311.127, 197.007, 0.999808, 198.361, 0.999414, 187.620, 0.999814, 160.210, 0.999840, 156.359, 0.999815, 135.889, 0.999670, 122.687, 0.999652, 117.711, 1.000000, 110.572, 0.999675, 109.318, 0.999503, 113.867, 0.999209, 133.494, 0.999376, 135.710, 0.999269, 134.638, 0.999304, 124.666, 0.999178, 111.809, 0.999452, 111.123, 0.999520,  95.124, 0.999651,  83.445, 0.999508, 103.111, 0.998974, 151.074, 0.999486
   248,07/15/2018 18:43:14,31,311.000, 198.086, 0.999741, 199.481, 0.999537, 188.664, 0.999858, 160.725, 0.999808, 157.127, 0.999841, 136.640, 0.999710, 122.996, 0.999722, 117.682, 1.000000, 111.005, 0.999642, 109.657, 0.999410, 114.283, 0.998791, 134.172, 0.999161, 136.274, 0.999327, 135.136, 0.999148, 124.891, 0.999121, 112.188, 0.999622, 111.616, 0.999505,  95.576, 0.999617,  83.675, 0.999339, 103.319, 0.998945, 151.365, 0.999247
   249,07/15/2018 18:48:08,31,310.908, 198.755, 0.999608, 199.426, 0.999487, 188.646, 0.999840, 161.086, 0.999775, 157.600, 0.999769, 136.993, 0.999614, 123.242, 0.999741, 118.231, 1.000000, 110.927, 0.999467, 109.905, 0.999152, 114.323, 0.998817, 134.262, 0.999177, 136.403, 0.999274, 135.291, 0.999078, 125.113, 0.999071, 112.222, 0.999575, 111.653, 0.999491,  95.678, 0.999548,  83.709, 0.999319, 103.452, 0.999061, 151.517, 0.999070
   250,07/15/2018 18:53:07,31,310.808, 198.356, 0.999704, 198.636, 0.999479, 188.319, 0.999862, 160.325, 0.999830, 157.031, 0.999855, 136.440, 0.999630, 122.730, 0.999844, 117.602, 1.000000, 110.832, 0.999612, 109.468, 0.999251, 114.251, 0.999037, 133.869, 0.999335, 136.163, 0.999164, 134.804, 0.999143, 124.956, 0.999191, 112.105, 0.999571, 111.329, 0.999492,  95.437, 0.999436,  83.602, 0.999532, 103.127, 0.998966, 151.420, 0.999398
   251,07/15/2018 18:58:02,31,310.748, 198.443, 0.998845, 199.063, 0.998846, 188.859, 0.999691, 160.633, 0.999473, 157.308, 0.999553, 136.312, 0.999106, 123.150, 0.999676, 117.876, 1.000000, 110.889, 0.999298, 109.700, 0.998730, 114.275, 0.998560, 133.991, 0.998436, 136.241, 0.998781, 135.116, 0.998638, 124.982, 0.998383, 112.110, 0.998910, 111.396, 0.998833,  95.469, 0.998988,  83.815, 0.998704, 103.319, 0.998169, 151.645, 0.999144
   252,07/15/2018 19:02:57,31,310.723, 197.829, 0.999393, 198.495, 0.999296, 188.500, 0.999714, 160.232, 0.999805, 157.235, 0.999668, 136.370, 0.999481, 123.163, 0.999782, 117.797, 1.000000, 111.064, 0.999505, 109.568, 0.999181, 114.234, 0.998935, 133.994, 0.999117, 136.059, 0.998976, 134.969, 0.999331, 124.984, 0.999113, 112.264, 0.999493, 111.352, 0.999497,  95.488, 0.999456,  83.747, 0.999647, 103.277, 0.999023, 151.427, 0.999492
   253,07/15/2018 19:07:52,31,310.721, 198.187, 0.999425, 199.073, 0.999214, 188.634, 0.999677, 160.640, 0.999795, 156.872, 0.999709, 136.441, 0.999416, 123.151, 0.999728, 117.764, 1.000000, 111.066, 0.999528, 109.809, 0.998917, 114.409, 0.998718, 134.121, 0.998890, 136.072, 0.999041, 135.000, 0.998926, 124.925, 0.999072, 112.170, 0.999611, 111.486, 0.999171,  95.596, 0.999433,  83.618, 0.999200, 103.183, 0.999150, 151.473, 0.999114
   254,07/15/2018 19:12:47,31,310.736, 199.213, 0.999580, 200.099, 0.999271, 189.877, 0.999850, 161.521, 0.999805, 157.910, 0.999707, 136.862, 0.999671, 123.632, 0.999768, 118.180, 1.000000, 111.478, 0.999618, 109.999, 0.999278, 114.531, 0.999056, 134.624, 0.999157, 136.518, 0.999465, 135.566, 0.999095, 125.286, 0.999146, 112.426, 0.999526, 111.610, 0.999588,  95.510, 0.999553,  84.004, 0.999420, 103.292, 0.999271, 151.853, 0.999559
   255,07/15/2018 19:17:40,31,310.733, 198.553, 0.999635, 199.459, 0.999199, 188.913, 0.999894, 161.040, 0.999943, 157.422, 0.999845, 136.398, 0.999729, 123.077, 0.999863, 117.994, 1.000000, 110.878, 0.999641, 109.721, 0.999325, 114.532, 0.999202, 134.053, 0.999344, 136.194, 0.999427, 135.010, 0.999427, 124.912, 0.999407, 112.348, 0.999860, 111.534, 0.999754,  95.496, 0.999771,  83.683, 0.999592, 103.330, 0.999312, 151.578, 0.999669
   256,07/15/2018 19:22:36,31,310.746, 198.494, 0.999896, 199.332, 0.999770, 188.793, 0.999864, 160.965, 0.999855, 157.057, 0.999943, 136.426, 0.999828, 122.729, 0.999730, 116.721, 1.000000, 110.918, 0.999780, 109.760, 0.999788, 114.039, 0.999550, 133.860, 0.999737, 136.213, 0.999799, 134.881, 0.999711, 124.572, 0.999806, 111.973, 0.999607, 111.365, 0.999872,  95.475, 0.999833,  83.601, 0.999792, 103.077, 0.999623, 151.326, 0.999866
   257,07/15/2018 19:27:31,31,310.781, 198.397, 0.999693, 198.936, 0.999393, 188.420, 0.999880, 160.615, 0.999799, 157.262, 0.999809, 136.122, 0.999695, 122.901, 0.999692, 117.897, 1.000000, 110.861, 0.999641, 109.719, 0.999271, 114.149, 0.999227, 134.057, 0.999386, 136.035, 0.999310, 135.066, 0.999221, 125.007, 0.999248, 112.027, 0.999505, 111.383, 0.999498,  95.450, 0.999415,  83.651, 0.999480, 103.339, 0.999231, 151.451, 0.999394
   258,07/15/2018 19:32:30,31,310.798, 198.152, 0.999813, 199.106, 0.999760, 188.554, 0.999752, 160.608, 0.999858, 157.242, 0.999874, 136.298, 0.999811, 122.982, 0.999800, 118.137, 1.000000, 110.948, 0.999714, 109.788, 0.999636, 114.119, 0.999414, 134.003, 0.999581, 135.778, 0.999413, 135.175, 0.999493, 125.025, 0.999442, 112.163, 0.999555, 111.438, 0.999616,  95.387, 0.999508,  83.560, 0.999602, 103.353, 0.999198, 151.377, 0.999433
   259,07/15/2018 19:37:24,31,310.857, 198.735, 0.999428, 199.781, 0.999556, 188.718, 0.999195, 160.937, 0.999500, 157.455, 0.999587, 136.612, 0.999775, 122.968, 0.999157, 117.852, 1.000000, 110.872, 0.999455, 109.757, 0.999627, 114.398, 0.999585, 133.923, 0.999648, 136.214, 0.999688, 135.227, 0.999718, 125.037, 0.999526, 112.292, 0.999521, 111.366, 0.999490,  95.554, 0.999399,  83.793, 0.999608, 103.221, 0.999604, 151.467, 0.999765
   260,07/15/2018 19:42:19,31,310.909, 199.587, 0.999706, 199.775, 0.999688, 189.355, 0.999605, 161.237, 0.999664, 157.706, 0.999740, 137.093, 0.999885, 123.283, 0.999532, 118.405, 1.000000, 111.262, 0.999790, 109.844, 0.999849, 114.367, 0.999516, 134.144, 0.999774, 136.423, 0.999825, 135.166, 0.999733, 125.161, 0.999701, 112.218, 0.999844, 111.761, 0.999768,  95.631, 0.999766,  83.783, 0.999796, 103.396, 0.999709, 151.455, 0.999668
   261,07/15/2018 19:47:13,31,310.951, 198.612, 0.999727, 199.424, 0.999754, 189.235, 0.999385, 161.278, 0.999714, 157.108, 0.999714, 136.632, 0.999800, 123.302, 0.999449, 118.438, 1.000000, 111.144, 0.999695, 109.769, 0.999923, 114.310, 0.999606, 134.289, 0.999720, 136.348, 0.999754, 135.148, 0.999584, 125.197, 0.999425, 112.246, 0.999757, 111.374, 0.999716,  95.259, 0.999707,  83.838, 0.999861, 103.104, 0.999723, 151.540, 0.999680
   262,07/15/2018 19:52:10,31,311.012, 199.149, 0.999671, 199.741, 0.999750, 189.020, 0.999315, 161.366, 0.999512, 157.909, 0.999603, 137.229, 0.999889, 123.420, 0.999402, 118.317, 1.000000, 111.263, 0.999703, 109.947, 0.999884, 114.625, 0.999641, 134.419, 0.999850, 136.420, 0.999684, 135.415, 0.999832, 125.261, 0.999755, 112.450, 0.999721, 111.727, 0.999620,  95.594, 0.999442,  83.738, 0.999663, 103.317, 0.999733, 151.700, 0.999805
   263,07/15/2018 19:57:03,31,311.115, 198.841, 0.999696, 199.752, 0.999608, 189.304, 0.999508, 160.950, 0.999541, 157.664, 0.999645, 136.886, 0.999836, 123.300, 0.999377, 118.210, 1.000000, 111.300, 0.999653, 109.837, 0.999897, 114.529, 0.999448, 134.346, 0.999789, 136.328, 0.999819, 135.412, 0.999714, 125.115, 0.999853, 112.336, 0.999859, 111.674, 0.999673,  95.587, 0.999498,  83.818, 0.999558, 103.477, 0.999722, 151.631, 0.999582
   264,07/15/2018 20:01:59,31,311.160, 199.227, 0.999808, 200.206, 0.999723, 189.383, 0.999578, 161.055, 0.999550, 158.156, 0.999866, 137.133, 0.999845, 123.488, 0.999514, 118.154, 1.000000, 111.274, 0.999779, 109.915, 0.999805, 114.601, 0.999506, 134.243, 0.999878, 136.532, 0.999842, 135.235, 0.999736, 125.231, 0.999896, 112.334, 0.999680, 111.553, 0.999816,  95.492, 0.999798,  83.672, 0.999845, 103.433, 0.999621, 151.855, 0.999624
   265,07/15/2018 20:06:53,31,311.244, 199.393, 0.999796, 200.441, 0.999825, 189.950, 0.999774, 161.726, 0.999735, 158.046, 0.999866, 137.198, 0.999877, 123.676, 0.999678, 118.547, 1.000000, 111.591, 0.999865, 109.942, 0.999844, 114.580, 0.999633, 134.523, 0.999731, 136.551, 0.999690, 135.549, 0.999621, 125.178, 0.999765, 112.467, 0.999771, 111.603, 0.999752,  95.631, 0.999803,  83.890, 0.999823, 103.475, 0.999631, 151.915, 0.999759
   266,07/15/2018 20:11:48,31,311.283, 198.441, 0.999702, 199.763, 0.999681, 188.766, 0.999904, 161.081, 0.999926, 157.397, 0.999895, 136.792, 0.999670, 123.241, 0.999731, 118.197, 1.000000, 111.068, 0.999615, 109.797, 0.999216, 114.113, 0.999295, 134.123, 0.999327, 136.302, 0.999420, 135.062, 0.999510, 124.990, 0.999142, 112.122, 0.999670, 111.581, 0.999429,  95.405, 0.999567,  83.870, 0.999425, 103.289, 0.999372, 151.616, 0.999566
   267,07/15/2018 20:16:43,31,311.317, 198.706, 0.999751, 199.263, 0.999576, 189.078, 0.999892, 161.136, 0.999934, 157.473, 0.999856, 136.631, 0.999626, 123.433, 0.999764, 118.278, 1.000000, 111.023, 0.999602, 109.878, 0.999141, 114.270, 0.999069, 134.285, 0.999051, 136.167, 0.999284, 135.145, 0.999170, 125.156, 0.998768, 112.103, 0.999388, 111.216, 0.999205,  95.427, 0.999347,  83.558, 0.998848, 103.295, 0.998495, 151.444, 0.998546
   268,07/15/2018 20:21:38,31,311.321, 199.139, 0.999774, 200.098, 0.999627, 189.346, 0.999642, 161.080, 0.999628, 157.737, 0.999771, 136.771, 0.999815, 123.503, 0.999555, 118.052, 1.000000, 111.113, 0.999539, 110.085, 0.999788, 114.421, 0.999359, 134.254, 0.999707, 136.369, 0.999487, 135.296, 0.999629, 125.181, 0.999603, 112.399, 0.999834, 111.368, 0.999840,  95.566, 0.999794,  83.769, 0.999594, 103.327, 0.999455, 151.449, 0.999580
   269,07/15/2018 20:26:31,31,311.394, 199.325, 0.999665, 200.001, 0.999471, 190.324, 0.999875, 161.824, 0.999858, 158.314, 0.999824, 136.876, 0.999610, 123.445, 0.999737, 118.382, 1.000000, 111.287, 0.999635, 110.000, 0.999330, 114.560, 0.999042, 134.316, 0.999229, 136.593, 0.999485, 135.570, 0.999351, 125.153, 0.999109, 112.369, 0.999209, 111.727, 0.999597,  95.716, 0.999359,  83.971, 0.999125, 103.302, 0.998829, 151.555, 0.999071
   270,07/15/2018 20:31:26,31,311.429, 198.721, 0.999726, 199.669, 0.999492, 188.942, 0.999737, 161.349, 0.999733, 157.496, 0.999806, 136.871, 0.999739, 123.118, 0.999668, 118.459, 1.000000, 111.100, 0.999640, 109.762, 0.999442, 114.220, 0.999074, 134.037, 0.999025, 136.420, 0.999353, 135.137, 0.999199, 124.989, 0.998896, 112.139, 0.999385, 111.479, 0.999127,  95.527, 0.999419,  83.692, 0.998821, 103.280, 0.998560, 151.385, 0.998811
   271,07/15/2018 20:36:20,31,311.464, 198.140, 0.999492, 199.270, 0.999497, 188.443, 0.999851, 161.003, 0.999824, 157.303, 0.999816, 136.368, 0.999575, 122.955, 0.999700, 117.930, 1.000000, 111.137, 0.999691, 109.602, 0.998928, 114.250, 0.998799, 133.978, 0.998763, 136.049, 0.999173, 135.028, 0.999024, 124.862, 0.998635, 112.113, 0.999408, 111.239, 0.999082,  95.333, 0.998850,  83.631, 0.998713, 103.213, 0.998406, 151.279, 0.998834
   272,07/15/2018 20:41:16,31,311.469, 198.498, 0.999699, 198.929, 0.999814, 188.314, 0.999835, 160.924, 0.999873, 157.163, 0.999933, 136.482, 0.999847, 123.073, 0.999771, 118.078, 1.000000, 110.913, 0.999837, 109.570, 0.999586, 114.074, 0.999481, 133.997, 0.999465, 135.994, 0.999640, 134.630, 0.999341, 124.795, 0.998816, 111.951, 0.999546, 111.352, 0.999337,  95.416, 0.999417,  83.612, 0.999118, 103.005, 0.999067, 151.171, 0.999186
   273,07/15/2018 20:46:11,31,311.451, 197.458, 0.999697, 199.254, 0.999573, 188.632, 0.999794, 160.395, 0.999903, 156.998, 0.999897, 136.410, 0.999694, 123.033, 0.999695, 118.003, 1.000000, 111.159, 0.999531, 109.746, 0.999328, 114.262, 0.999318, 133.925, 0.999460, 136.271, 0.999483, 134.954, 0.999322, 124.624, 0.999028, 112.020, 0.999576, 111.297, 0.999262,  95.356, 0.999340,  83.706, 0.999431, 103.249, 0.998914, 150.860, 0.999326
   274,07/15/2018 20:51:05,31,311.432, 198.435, 0.999640, 199.235, 0.999602, 188.433, 0.999653, 160.997, 0.999678, 157.327, 0.999778, 136.475, 0.999866, 123.274, 0.999608, 117.858, 1.000000, 110.979, 0.999757, 109.944, 0.999796, 114.412, 0.999443, 134.079, 0.999766, 136.208, 0.999819, 135.204, 0.999735, 124.975, 0.999782, 112.113, 0.999636, 111.400, 0.999670,  95.456, 0.999633,  83.681, 0.999715, 103.291, 0.999708, 151.528, 0.999720
   275,07/15/2018 20:56:00,31,311.368, 198.365, 0.999689, 198.852, 0.999596, 188.481, 0.999555, 160.335, 0.999467, 157.207, 0.999832, 136.327, 0.999808, 122.690, 0.999300, 117.254, 1.000000, 110.805, 0.999584, 109.557, 0.999864, 114.079, 0.999312, 133.788, 0.999785, 136.121, 0.999739, 134.879, 0.999639, 124.724, 0.999867, 112.046, 0.999746, 111.366, 0.999661,  95.315, 0.999488,  83.470, 0.999568, 103.182, 0.999648, 151.222, 0.999716
   276,07/15/2018 21:00:55,31,311.387, 198.369, 0.999831, 199.087, 0.999514, 188.938, 0.999871, 161.109, 0.999747, 157.350, 0.999844, 136.698, 0.999813, 123.243, 0.999627, 117.803, 1.000000, 110.741, 0.999620, 109.655, 0.999647, 114.392, 0.999650, 134.077, 0.999882, 136.423, 0.999744, 134.932, 0.999859, 124.996, 0.999764, 112.122, 0.999816, 111.508, 0.999745,  95.544, 0.999791,  83.649, 0.999642, 103.279, 0.999624, 151.545, 0.999705
   277,07/15/2018 21:05:50,31,311.371, 198.425, 0.999584, 199.518, 0.999486, 189.433, 0.999840, 161.130, 0.999785, 157.729, 0.999711, 136.901, 0.999619, 123.184, 0.999811, 117.901, 1.000000, 111.184, 0.999822, 109.894, 0.999548, 114.270, 0.999371, 134.266, 0.999501, 136.282, 0.999456, 135.241, 0.999563, 125.211, 0.999728, 112.193, 0.999823, 111.381, 0.999776,  95.500, 0.999836,  83.669, 0.999713, 103.449, 0.999266, 151.618, 0.999731
   278,07/15/2018 21:10:44,31,311.375, 198.421, 0.999835, 198.960, 0.999608, 188.461, 0.999821, 160.687, 0.999889, 157.290, 0.999870, 136.572, 0.999867, 123.139, 0.999777, 117.851, 1.000000, 111.020, 0.999850, 109.927, 0.999742, 114.464, 0.999466, 134.248, 0.999820, 136.129, 0.999791, 135.050, 0.999762, 125.034, 0.999737, 111.983, 0.999879, 111.629, 0.999601,  95.410, 0.999709,  83.832, 0.999924, 103.349, 0.999561, 151.597, 0.999744
   279,07/15/2018 21:15:39,31,311.379, 198.353, 0.999688, 198.906, 0.999630, 188.469, 0.999791, 160.899, 0.999880, 157.822, 0.999831, 136.805, 0.999902, 123.326, 0.999718, 117.515, 1.000000, 111.067, 0.999774, 109.813, 0.999782, 114.322, 0.999742, 134.149, 0.999869, 136.285, 0.999753, 135.276, 0.999667, 125.173, 0.999663, 112.169, 0.999852, 111.645, 0.999667,  95.675, 0.999728,  83.820, 0.999800, 103.386, 0.999739, 151.584, 0.999748
   280,07/15/2018 21:20:34,31,311.389, 198.627, 0.999629, 199.744, 0.999786, 189.252, 0.999705, 161.186, 0.999829, 157.779, 0.999813, 136.924, 0.999895, 123.385, 0.999549, 117.437, 1.000000, 111.294, 0.999779, 110.066, 0.999892, 114.455, 0.999610, 134.030, 0.999787, 136.262, 0.999769, 135.400, 0.999841, 124.822, 0.999624, 112.309, 0.999620, 111.460, 0.999701,  95.551, 0.999637,  83.743, 0.999882, 103.331, 0.999698, 151.787, 0.999840
   281,07/15/2018 21:25:28,31,311.421, 198.201, 0.999688, 199.105, 0.999599, 188.522, 0.999519, 160.495, 0.999427, 157.192, 0.999690, 136.518, 0.999824, 122.912, 0.999399, 117.649, 1.000000, 110.761, 0.999512, 109.631, 0.999878, 114.185, 0.999476, 133.880, 0.999781, 136.207, 0.999727, 135.085, 0.999677, 125.130, 0.999751, 112.020, 0.999659, 111.430, 0.999769,  95.533, 0.999436,  83.609, 0.999883, 103.194, 0.999587, 151.087, 0.999756
   282,07/15/2018 21:30:22,31,311.478, 199.542, 0.999767, 199.780, 0.999679, 189.600, 0.999597, 161.414, 0.999688, 157.921, 0.999866, 137.240, 0.999864, 123.405, 0.999516, 117.898, 1.000000, 111.323, 0.999537, 110.068, 0.999843, 114.459, 0.999624, 134.283, 0.999734, 136.389, 0.999754, 135.286, 0.999651, 125.151, 0.999733, 112.368, 0.999568, 111.551, 0.999735,  95.501, 0.999415,  83.677, 0.999748, 103.405, 0.999569, 151.538, 0.999868
   283,07/15/2018 21:35:17,31,311.564, 199.078, 0.999797, 199.743, 0.999686, 189.125, 0.999663, 161.310, 0.999805, 158.127, 0.999839, 136.976, 0.999848, 123.560, 0.999547, 118.067, 1.000000, 111.251, 0.999813, 109.978, 0.999886, 114.511, 0.999594, 134.377, 0.999918, 136.491, 0.999835, 135.324, 0.999633, 125.397, 0.999408, 112.238, 0.999878, 111.753, 0.999682,  95.642, 0.999868,  83.797, 0.999887, 103.403, 0.999603, 151.571, 0.999895
   284,07/15/2018 21:40:12,31,311.645, 199.683, 0.999820, 200.085, 0.999666, 189.854, 0.999868, 161.526, 0.999946, 158.188, 0.999921, 137.109, 0.999952, 123.757, 0.999774, 118.344, 1.000000, 111.284, 0.999804, 110.137, 0.999697, 114.729, 0.999438, 134.115, 0.999729, 136.671, 0.999773, 135.300, 0.999848, 125.153, 0.999768, 112.148, 0.999634, 111.585, 0.999843,  95.573, 0.999619,  83.825, 0.999295, 103.378, 0.999795, 151.514, 0.999937
   285,07/15/2018 21:45:07,31,311.747, 198.745, 0.999787, 199.932, 0.999740, 189.244, 0.999858, 161.126, 0.999904, 158.213, 0.999857, 136.590, 0.999817, 123.557, 0.999864, 118.420, 1.000000, 111.187, 0.999748, 109.894, 0.999822, 114.311, 0.999415, 134.047, 0.999680, 136.304, 0.999673, 135.191, 0.999799, 125.076, 0.999822, 112.266, 0.999688, 111.566, 0.999888,  95.428, 0.999775,  83.765, 0.999790, 103.403, 0.999327, 151.268, 0.999813
   286,07/15/2018 21:50:02,31,311.845, 199.380, 0.999763, 200.012, 0.999555, 189.245, 0.999823, 161.355, 0.999810, 158.101, 0.999799, 137.229, 0.999725, 123.670, 0.999795, 119.190, 1.000000, 111.471, 0.999878, 110.192, 0.999829, 114.594, 0.999333, 134.331, 0.999742, 136.559, 0.999828, 135.414, 0.999788, 125.153, 0.999761, 112.366, 0.999926, 111.671, 0.999950,  95.309, 0.999859,  83.887, 0.999786, 103.425, 0.999734, 151.697, 0.999779
   287,07/15/2018 21:54:58,31,312.018, 198.861, 0.999807, 199.612, 0.999603, 188.807, 0.999891, 160.879, 0.999870, 157.274, 0.999883, 136.577, 0.999813, 123.466, 0.999848, 119.408, 1.000000, 111.147, 0.999898, 109.917, 0.999667, 114.481, 0.999396, 134.161, 0.999695, 136.258, 0.999504, 135.039, 0.999583, 124.953, 0.999483, 112.168, 0.999789, 111.639, 0.999756,  95.523, 0.999733,  83.822, 0.999563, 103.231, 0.999619, 151.587, 0.999659
   288,07/15/2018 21:59:52,31,312.169, 198.851, 0.999705, 199.345, 0.999630, 189.632, 0.999827, 161.500, 0.999898, 157.586, 0.999913, 136.918, 0.999894, 123.306, 0.999788, 119.644, 1.000000, 111.154, 0.999782, 109.880, 0.999643, 114.464, 0.999499, 134.168, 0.999653, 136.539, 0.999692, 135.187, 0.999639, 125.103, 0.999519, 112.302, 0.999765, 111.506, 0.999773,  95.548, 0.999792,  83.645, 0.999751, 103.436, 0.999704, 151.480, 0.999728
   289,07/15/2018 22:04:48,31,312.387, 198.386, 0.999514, 198.836, 0.999465, 187.957, 0.999712, 160.868, 0.999786, 157.383, 0.999825, 136.624, 0.999813, 123.283, 0.999681, 119.331, 1.000000, 110.762, 0.999651, 109.631, 0.999766, 114.099, 0.999236, 133.930, 0.999661, 136.072, 0.999608, 134.867, 0.999657, 124.891, 0.999485, 111.925, 0.999571, 111.420, 0.999815,  95.140, 0.999867,  83.526, 0.999826, 103.292, 0.999526, 151.410, 0.999438
   290,07/15/2018 22:09:42,31,312.592, 198.934, 0.999586, 200.118, 0.999580, 189.450, 0.999843, 161.065, 0.999825, 157.995, 0.999848, 137.000, 0.999809, 123.380, 0.999675, 119.774, 1.000000, 111.180, 0.999808, 109.919, 0.999804, 114.524, 0.999281, 134.309, 0.999687, 136.427, 0.999460, 135.476, 0.999638, 124.996, 0.999536, 112.348, 0.999791, 111.703, 0.999899,  95.773, 0.999836,  83.811, 0.999782, 103.434, 0.999476, 151.493, 0.999787
   291,07/15/2018 22:14:37,31,312.809, 198.922, 0.999684, 199.629, 0.999630, 189.543, 0.999863, 161.121, 0.999917, 157.978, 0.999845, 137.076, 0.999967, 123.464, 0.999748, 119.557, 1.000000, 110.938, 0.999780, 109.871, 0.999834, 114.404, 0.999501, 134.192, 0.999595, 136.410, 0.999667, 135.222, 0.999378, 125.022, 0.999718, 112.185, 0.999791, 111.514, 0.999884,  95.482, 0.999688,  83.843, 0.999899, 103.402, 0.999643, 151.846, 0.999486
   292,07/15/2018 22:19:30,31,312.996, 198.622, 0.998818, 199.480, 0.999075, 188.689, 0.999236, 161.247, 0.999614, 157.699, 0.999434, 136.903, 0.999385, 123.245, 0.999486, 120.184, 1.000000, 110.890, 0.999308, 110.049, 0.999184, 114.558, 0.998613, 134.011, 0.998645, 136.161, 0.998593, 135.086, 0.998905, 125.292, 0.998764, 112.136, 0.999384, 111.522, 0.999139,  95.405, 0.999307,  83.720, 0.999248, 103.382, 0.998925, 151.267, 0.999240
   293,07/15/2018 22:24:25,31,313.214, 198.812, 0.999024, 199.598, 0.999221, 189.292, 0.999628, 160.941, 0.999556, 157.904, 0.999522, 136.658, 0.999453, 123.296, 0.999646, 120.400, 1.000000, 110.995, 0.999436, 110.098, 0.999297, 114.200, 0.998563, 134.038, 0.999063, 136.106, 0.998938, 135.101, 0.999021, 125.118, 0.999377, 112.272, 0.999653, 111.406, 0.999650,  95.415, 0.999671,  83.653, 0.999466, 103.314, 0.999219, 151.515, 0.999415
   294,07/15/2018 22:29:19,31,313.425, 198.806, 0.999447, 199.669, 0.999356, 189.068, 0.999787, 161.175, 0.999784, 157.576, 0.999685, 136.708, 0.999693, 123.380, 0.999907, 120.003, 1.000000, 111.182, 0.999619, 109.890, 0.999371, 114.411, 0.999174, 134.075, 0.999358, 136.230, 0.999566, 135.092, 0.999335, 125.034, 0.999448, 112.181, 0.999708, 111.657, 0.999592,  95.554, 0.999755,  83.744, 0.999585, 103.224, 0.999323, 151.815, 0.999573
   295,07/15/2018 22:34:14,31,313.630, 198.723, 0.999316, 199.139, 0.999290, 189.014, 0.999638, 160.820, 0.999638, 157.241, 0.999663, 136.546, 0.999434, 123.230, 0.999696, 120.162, 1.000000, 110.766, 0.999520, 109.596, 0.999359, 114.100, 0.999003, 134.063, 0.999198, 136.087, 0.999119, 134.928, 0.999363, 124.950, 0.999215, 112.265, 0.999655, 111.384, 0.999590,  95.322, 0.999714,  83.702, 0.999611, 103.139, 0.999347, 151.413, 0.999513
   296,07/15/2018 22:39:08,31,313.827, 198.495, 0.999456, 199.025, 0.999449, 188.574, 0.999837, 160.790, 0.999861, 157.427, 0.999823, 136.846, 0.999778, 123.532, 0.999891, 119.583, 1.000000, 110.899, 0.999735, 109.691, 0.999412, 114.338, 0.999208, 133.972, 0.999665, 136.087, 0.999697, 135.086, 0.999655, 124.962, 0.999817, 112.179, 0.999849, 111.412, 0.999919,  95.514, 0.999745,  83.666, 0.999826, 103.292, 0.999525, 151.547, 0.999747
   297,07/15/2018 22:44:05,31,313.985, 199.413, 0.999556, 199.221, 0.999439, 189.223, 0.999677, 161.091, 0.999810, 157.648, 0.999780, 136.923, 0.999826, 123.467, 0.999751, 120.189, 1.000000, 111.309, 0.999652, 109.958, 0.999710, 114.445, 0.999410, 134.341, 0.999659, 136.245, 0.999675, 135.228, 0.999783, 125.047, 0.999503, 112.236, 0.999804, 111.402, 0.999790,  95.380, 0.999654,  83.621, 0.999809, 103.413, 0.999489, 151.247, 0.999807
   298,07/15/2018 22:48:59,31,314.126, 198.532, 0.999701, 198.755, 0.999457, 189.004, 0.999804, 160.339, 0.999880, 157.361, 0.999902, 136.819, 0.999870, 123.275, 0.999829, 119.915, 1.000000, 110.895, 0.999743, 109.748, 0.999884, 114.112, 0.999441, 133.887, 0.999755, 136.289, 0.999752, 135.018, 0.999761, 124.884, 0.999705, 112.103, 0.999749, 111.501, 0.999859,  95.319, 0.999864,  83.619, 0.999797, 103.279, 0.999714, 151.361, 0.999813
