Record,DateTime,40,Tamb,Rh,Pres,Tir,VRain
  2803,07/07/2018 10:07:10,41, 297.1150,  78.7000,1009.3500, 285.4800,   0.3750
  2806,07/07/2018 10:07:50,41, 297.1270,  79.6000,1009.3500, 283.2400,   0.3920
  2809,07/07/2018 10:08:29,41, 297.1150,  80.0200,1009.4500, 278.1400,   0.3830
  2812,07/07/2018 10:09:09,41, 297.0990,  79.6900,1009.3500, 281.9600,   0.3520
  2822,07/07/2018 10:11:28,41, 297.0450,  78.6500,1009.4500, 285.5300,   0.3770
  2825,07/07/2018 10:12:07,41, 297.0720,  79.4200,1009.4500, 287.6100,   0.3820
  2828,07/07/2018 10:12:47,41, 297.0720,  79.0300,1009.4500, 287.4900,   0.3790
  2831,07/07/2018 10:13:27,41, 297.0720,  79.2900,1009.4500, 287.0100,   0.3810
  2834,07/07/2018 10:14:06,41, 297.0130,  78.0200,1009.4500, 286.6100,   0.4010
  2844,07/07/2018 10:16:23,41, 297.0020,  78.2100,1009.4500, 286.6400,   0.3940
  2847,07/07/2018 10:17:02,41, 297.0020,  78.8400,1009.4500, 286.5700,   0.3930
  2850,07/07/2018 10:17:41,41, 297.0020,  79.2900,1009.4500, 287.8900,   0.3690
  2853,07/07/2018 10:18:20,41, 296.9740,  79.3400,1009.4500, 287.7100,   0.3700
  2856,07/07/2018 10:18:59,41, 296.9860,  79.6000,1009.3500, 287.8200,   0.4030
  2866,07/07/2018 10:21:17,41, 296.9040,  78.9300,1009.4500, 287.9200,   0.3830
  2869,07/07/2018 10:21:56,41, 296.9160,  80.0200,1009.4500, 287.9900,   0.3760
  2872,07/07/2018 10:22:35,41, 296.8610,  79.0900,1009.4500, 288.0600,   0.3810
  2875,07/07/2018 10:23:14,41, 296.9740,  80.0800,1009.5500, 288.4100,   0.3650
  2878,07/07/2018 10:23:54,41, 296.9740,  80.9900,1009.4500, 288.0900,   0.3810
  2888,07/07/2018 10:26:12,41, 296.8610,  79.4200,1009.4500, 288.4600,   0.3760
  2891,07/07/2018 10:26:51,41, 296.8610,  79.8800,1009.4500, 288.1100,   0.3550
  2894,07/07/2018 10:27:30,41, 296.8610,  80.2000,1009.4500, 288.2700,   0.3850
  2897,07/07/2018 10:28:10,41, 296.8610,  80.9500,1009.5500, 288.8300,   0.3790
  2900,07/07/2018 10:28:49,41, 296.8490,  80.7600,1009.4500, 288.4800,   0.3810
  2910,07/07/2018 10:31:07,41, 296.8490,  81.4500,1009.5500, 288.7200,   0.3760
  2913,07/07/2018 10:31:47,41, 296.8490,  82.0600,1009.5500, 288.4600,   0.3940
  2916,07/07/2018 10:32:27,41, 296.8770,  82.4200,1009.5500, 288.3900,   0.3750
  2919,07/07/2018 10:33:06,41, 296.8180,  82.8200,1009.6500, 288.6800,   0.3840
  2922,07/07/2018 10:33:45,41, 296.8490,  83.3100,1009.5500, 288.3200,   0.3850
  2932,07/07/2018 10:36:04,41, 296.8180,  82.1700,1009.6500, 288.4900,   0.3750
  2935,07/07/2018 10:36:42,41, 296.8180,  82.6600,1009.6500, 288.8300,   0.3680
  2938,07/07/2018 10:37:21,41, 296.7790,  82.5700,1009.6500, 288.6600,   0.3890
  2941,07/07/2018 10:38:00,41, 296.7480,  81.3200,1009.6500, 288.7700,   0.3790
  2944,07/07/2018 10:38:39,41, 296.7360,  80.8800,1009.6500, 288.6400,   0.4000
  2954,07/07/2018 10:40:57,41, 296.7790,  79.7300,1009.6500, 288.5600,   0.3590
  2957,07/07/2018 10:41:36,41, 296.7910,  80.2900,1009.6500, 288.2300,   0.3840
  2960,07/07/2018 10:42:15,41, 296.8060,  81.1400,1009.6500, 288.6200,   0.3620
  2963,07/07/2018 10:42:55,41, 296.7910,  82.0300,1009.6500, 288.6800,   0.3980
  2966,07/07/2018 10:43:35,41, 296.7910,  82.2600,1009.5500, 288.5400,   0.4020
  2976,07/07/2018 10:45:52,41, 296.7360,  85.0000,1009.6500, 288.5100,   0.3690
  2979,07/07/2018 10:46:31,41, 296.7200,  85.2700,1009.6500, 288.4900,   0.4010
  2982,07/07/2018 10:47:10,41, 296.6930,  85.4800,1009.6500, 288.4600,   0.3760
  2985,07/07/2018 10:47:50,41, 296.6930,  85.8400,1009.7500, 288.4500,   0.3600
  2988,07/07/2018 10:48:29,41, 296.6770,  86.1800,1009.7500, 288.9300,   0.4080
  2998,07/07/2018 10:50:47,41, 296.5950,  84.7500,1009.8500, 288.6800,   0.3810
  3001,07/07/2018 10:51:26,41, 296.5950,  84.8000,1009.7500, 288.6700,   0.4050
  3004,07/07/2018 10:52:05,41, 296.6070,  83.7400,1009.6500, 288.7100,   0.3580
  3007,07/07/2018 10:52:44,41, 296.5950,  83.6100,1009.7500, 288.5300,   0.3870
  3010,07/07/2018 10:53:24,41, 296.6230,  83.9100,1009.6500, 288.6000,   0.3750
  3020,07/07/2018 10:55:42,41, 296.5950,  85.2400,1009.6500, 288.5000,   0.3700
  3023,07/07/2018 10:56:21,41, 296.5950,  85.7500,1009.7500, 288.6400,   0.3710
  3026,07/07/2018 10:57:00,41, 296.5680,  86.0200,1009.6500, 288.7000,   0.3930
  3029,07/07/2018 10:57:39,41, 296.6230,  86.2700,1009.6500, 288.4600,   0.3590
  3032,07/07/2018 10:58:18,41, 296.5950,  86.7900,1009.7500, 288.5900,   0.3640
  3042,07/07/2018 11:00:35,41, 296.5250,  86.4000,1009.8500, 288.4200,   0.3920
  3045,07/07/2018 11:01:15,41, 296.5410,  86.6100,1009.7500, 288.5000,   0.3700
  3048,07/07/2018 11:01:55,41, 296.5410,  86.2200,1009.8500, 288.8700,   0.4050
  3051,07/07/2018 11:02:34,41, 296.5410,  86.1300,1009.8500, 288.4500,   0.4070
  3054,07/07/2018 11:03:13,41, 296.5410,  86.3300,1009.7500, 288.2400,   0.3560
  3064,07/07/2018 11:05:31,41, 296.5250,  87.2300,1009.8500, 288.6200,   0.3860
  3067,07/07/2018 11:06:10,41, 296.5250,  87.9300,1009.8500, 288.7400,   0.3810
  3070,07/07/2018 11:06:49,41, 296.4820,  87.9400,1009.8500, 288.7700,   0.3730
  3073,07/07/2018 11:07:28,41, 296.4980,  87.8100,1009.8500, 288.6300,   0.3670
  3076,07/07/2018 11:08:07,41, 296.4390,  87.4200,1009.9500, 288.6300,   0.4110
  3086,07/07/2018 11:10:25,41, 296.4700,  87.7700,1009.9500, 288.6700,   0.3710
  3089,07/07/2018 11:11:04,41, 296.4390,  87.7900,1009.9500, 288.6000,   0.3800
  3092,07/07/2018 11:11:43,41, 296.4820,  88.0700,1009.9500, 288.8900,   0.3910
  3095,07/07/2018 11:12:22,41, 296.4980,  88.6100,1009.9500, 288.7400,   0.3850
  3098,07/07/2018 11:13:01,41, 296.4980,  89.4300,1009.9500, 288.8500,   0.3570
  3108,07/07/2018 11:15:19,41, 296.4700,  88.5400,1009.8500, 288.7300,   0.3840
  3111,07/07/2018 11:15:59,41, 296.4270,  87.6900,1009.8500, 288.6700,   0.3570
  3114,07/07/2018 11:16:38,41, 296.4000,  87.1100,1009.8500, 288.4300,   0.3710
  3117,07/07/2018 11:17:17,41, 296.4270,  86.6400,1009.9500, 288.8400,   0.3950
  3120,07/07/2018 11:17:56,41, 296.4120,  86.1300,1009.9500, 288.9100,   0.4030
  3130,07/07/2018 11:20:13,41, 296.3570,  86.6500,1009.9500, 288.3400,   0.3810
  3133,07/07/2018 11:20:53,41, 296.3570,  86.5600,1009.9500, 287.9500,   0.3870
  3136,07/07/2018 11:21:32,41, 296.3570,  86.5200,1010.0500, 288.6100,   0.3620
  3139,07/07/2018 11:22:11,41, 296.3570,  86.3200,1010.0500, 288.3500,   0.4060
  3142,07/07/2018 11:22:50,41, 296.3570,  86.8100,1010.0500, 288.4700,   0.3610
  3152,07/07/2018 11:25:08,41, 296.3420,  86.7300,1010.0500, 288.3400,   0.3760
  3155,07/07/2018 11:25:47,41, 296.3420,  86.6800,1010.0500, 288.2200,   0.3770
  3158,07/07/2018 11:26:27,41, 296.3140,  86.5200,1010.0500, 288.4400,   0.3560
  3161,07/07/2018 11:27:06,41, 296.3420,  86.3700,1010.1500, 288.0700,   0.3840
  3164,07/07/2018 11:27:45,41, 296.3420,  86.8200,1010.1500, 288.0400,   0.3560
  3174,07/07/2018 11:30:03,41, 296.3420,  86.9700,1010.1500, 288.0800,   0.3790
  3177,07/07/2018 11:30:42,41, 296.3570,  87.7100,1010.1500, 288.1300,   0.3810
  3180,07/07/2018 11:31:21,41, 296.3420,  87.6800,1010.1500, 288.7000,   0.3730
  3183,07/07/2018 11:32:00,41, 296.3420,  87.6700,1010.1500, 288.9900,   0.3760
  3186,07/07/2018 11:32:40,41, 296.3300,  87.8400,1010.1500, 288.9700,   0.3670
  3196,07/07/2018 11:34:58,41, 296.2870,  88.2100,1010.2500, 288.5700,   0.3580
  3199,07/07/2018 11:35:37,41, 296.3140,  87.7600,1010.1500, 288.1000,   0.3590
  3202,07/07/2018 11:36:17,41, 296.2710,  87.3700,1010.2500, 288.1200,   0.4090
  3205,07/07/2018 11:36:56,41, 296.2870,  87.0000,1010.1500, 287.8900,   0.3740
  3208,07/07/2018 11:37:35,41, 296.2710,  86.4500,1010.2500, 288.1600,   0.3530
  3218,07/07/2018 11:39:53,41, 296.2870,  87.1000,1010.2500, 288.1200,   0.3760
  3221,07/07/2018 11:40:32,41, 296.2710,  86.9000,1010.2500, 288.3700,   0.3660
  3224,07/07/2018 11:41:11,41, 296.2600,  87.1500,1010.2500, 288.2100,   0.3650
  3227,07/07/2018 11:41:50,41, 296.2600,  86.8600,1010.2500, 288.0400,   0.4020
  3230,07/07/2018 11:42:29,41, 296.2600,  87.2900,1010.3500, 288.4100,   0.3770
  3240,07/07/2018 11:44:46,41, 296.2170,  87.1300,1010.2500, 288.4200,   0.3720
  3243,07/07/2018 11:45:25,41, 296.2320,  87.2900,1010.2500, 288.5600,   0.3630
  3246,07/07/2018 11:46:04,41, 296.2440,  87.3600,1010.2500, 288.6900,   0.3770
  3249,07/07/2018 11:46:43,41, 296.2170,  87.4000,1010.2500, 288.3400,   0.3910
  3252,07/07/2018 11:47:23,41, 296.2440,  88.2400,1010.1500, 288.1200,   0.3610
  3262,07/07/2018 11:49:41,41, 296.2320,  88.7400,1010.2500, 288.6400,   0.3800
  3265,07/07/2018 11:50:20,41, 296.2050,  89.4700,1010.1500, 288.4500,   0.3760
  3268,07/07/2018 11:50:59,41, 296.1620,  89.6600,1010.2500, 288.3000,   0.3590
  3271,07/07/2018 11:51:38,41, 296.1620,  89.8200,1010.1500, 288.3800,   0.3880
  3274,07/07/2018 11:52:18,41, 296.2050,  89.8200,1010.2500, 288.4500,   0.4040
  3284,07/07/2018 11:54:36,41, 296.1030,  89.0200,1010.3500, 288.4000,   0.3850
  3287,07/07/2018 11:55:14,41, 296.0920,  88.9500,1010.3500, 288.3900,   0.3920
  3290,07/07/2018 11:55:53,41, 296.0920,  88.3900,1010.2500, 288.7400,   0.3640
  3293,07/07/2018 11:56:33,41, 296.1030,  88.4000,1010.3500, 288.5500,   0.3690
  3296,07/07/2018 11:57:12,41, 296.0760,  87.9500,1010.3500, 287.9800,   0.3840
  3306,07/07/2018 11:59:29,41, 296.0490,  87.9700,1010.4500, 288.7300,   0.3760
  3309,07/07/2018 12:00:09,41, 296.0490,  87.3500,1010.4500, 288.3000,   0.4000
  3312,07/07/2018 12:00:48,41, 296.0330,  87.1000,1010.4500, 288.8500,   0.3740
  3315,07/07/2018 12:01:28,41, 296.0760,  87.2300,1010.4500, 289.1500,   0.3720
  3318,07/07/2018 12:02:07,41, 296.0760,  87.5800,1010.4500, 288.8600,   0.3830
  3328,07/07/2018 12:04:25,41, 296.0210,  85.9300,1010.4500, 280.7100,   0.3770
  3331,07/07/2018 12:05:04,41, 296.0490,  86.7300,1010.3500, 285.7400,   0.4110
  3334,07/07/2018 12:05:43,41, 296.0490,  87.1700,1010.4500, 288.8300,   0.3600
  3337,07/07/2018 12:06:22,41, 296.0210,  87.4500,1010.4500, 289.3700,   0.3600
  3340,07/07/2018 12:07:02,41, 295.9940,  87.3600,1010.4500, 289.2500,   0.3780
  3350,07/07/2018 12:09:20,41, 295.9940,  88.6100,1010.4500, 289.0100,   0.3760
  3353,07/07/2018 12:09:59,41, 295.9940,  88.1800,1010.4500, 288.8600,   0.3880
  3356,07/07/2018 12:10:40,41, 295.9630,  88.0600,1010.4500, 288.7000,   0.3940
  3359,07/07/2018 12:11:18,41, 295.9630,  87.2200,1010.4500, 288.5700,   0.4050
  3362,07/07/2018 12:11:58,41, 295.9940,  86.7800,1010.4500, 288.8700,   0.3640
  3372,07/07/2018 12:14:15,41, 295.9630,  87.3600,1010.5500, 288.4300,   0.3990
  3375,07/07/2018 12:14:54,41, 295.9630,  87.4100,1010.4500, 288.3100,   0.3570
  3378,07/07/2018 12:15:34,41, 295.9510,  86.9500,1010.4500, 288.5400,   0.3680
  3381,07/07/2018 12:16:13,41, 296.0060,  87.4300,1010.5500, 288.5600,   0.3780
  3384,07/07/2018 12:16:52,41, 295.9780,  88.0900,1010.5500, 289.0000,   0.3630
  3394,07/07/2018 12:19:10,41, 295.9240,  88.1700,1010.5500, 289.1900,   0.4040
  3397,07/07/2018 12:19:50,41, 295.9240,  87.9000,1010.5500, 288.7200,   0.3610
  3400,07/07/2018 12:20:30,41, 295.9350,  87.8800,1010.6500, 288.4600,   0.3660
  3403,07/07/2018 12:21:10,41, 295.9240,  87.9700,1010.5500, 288.7100,   0.3850
  3406,07/07/2018 12:21:49,41, 295.9350,  88.2500,1010.5500, 288.6500,   0.3570
  3416,07/07/2018 12:24:07,41, 295.9240,  88.5300,1010.5500, 288.3800,   0.3800
  3419,07/07/2018 12:24:47,41, 295.8920,  87.8600,1010.6500, 288.3600,   0.3710
  3422,07/07/2018 12:25:26,41, 295.9240,  87.7300,1010.6500, 288.1600,   0.3750
  3425,07/07/2018 12:26:05,41, 295.9240,  87.7900,1010.5500, 288.0800,   0.3770
  3428,07/07/2018 12:26:44,41, 295.9240,  88.2600,1010.5500, 288.1900,   0.3990
  3438,07/07/2018 12:29:02,41, 295.9240,  90.6100,1010.5500, 287.9500,   0.3780
  3441,07/07/2018 12:29:41,41, 295.8920,  89.8800,1010.6500, 288.0400,   0.3790
  3444,07/07/2018 12:30:20,41, 295.8530,  89.1200,1010.5500, 288.3400,   0.3810
  3447,07/07/2018 12:30:59,41, 295.8810,  89.0300,1010.6500, 288.0700,   0.3810
  3450,07/07/2018 12:31:38,41, 295.8810,  88.8100,1010.6500, 288.1100,   0.3640
  3460,07/07/2018 12:33:56,41, 295.8810,  89.8300,1010.6500, 287.7800,   0.3650
  3463,07/07/2018 12:34:35,41, 295.8530,  90.0500,1010.6500, 287.6900,   0.3970
  3466,07/07/2018 12:35:14,41, 295.8260,  89.7700,1010.6500, 287.0300,   0.3580
  3469,07/07/2018 12:35:53,41, 295.8530,  89.8600,1010.7500, 287.4300,   0.3930
  3472,07/07/2018 12:36:32,41, 295.8530,  89.5800,1010.6500, 287.7300,   0.3730
  3482,07/07/2018 12:38:50,41, 295.8650,  90.1100,1010.6500, 287.5900,   0.3570
  3485,07/07/2018 12:39:29,41, 295.8810,  90.1700,1010.6500, 287.8300,   0.3810
  3488,07/07/2018 12:40:08,41, 295.8260,  89.7300,1010.7500, 287.9500,   0.4060
  3491,07/07/2018 12:40:48,41, 295.8810,  89.7800,1010.7500, 287.2500,   0.3650
  3494,07/07/2018 12:41:28,41, 295.8810,  90.4500,1010.7500, 287.6800,   0.3650
  3504,07/07/2018 12:43:45,41, 295.8260,  89.7900,1010.6500, 287.6000,   0.3890
  3507,07/07/2018 12:44:25,41, 295.7950,  89.8800,1010.6500, 287.5500,   0.3870
  3510,07/07/2018 12:45:04,41, 295.8260,  90.3600,1010.6500, 288.2600,   0.3590
  3513,07/07/2018 12:45:44,41, 295.8810,  91.4400,1010.6500, 287.9900,   0.3680
  3516,07/07/2018 12:46:23,41, 295.8530,  92.1700,1010.6500, 287.6000,   0.3740
  3526,07/07/2018 12:48:41,41, 295.8260,  93.4600,1010.6500, 287.5200,   0.3830
  3529,07/07/2018 12:49:21,41, 295.7670,  92.9700,1010.6500, 287.2200,   0.3560
  3532,07/07/2018 12:50:00,41, 295.7400,  92.8800,1010.6500, 287.7800,   0.3820
  3535,07/07/2018 12:50:40,41, 295.6850,  92.1200,1010.6500, 287.7100,   0.3750
  3538,07/07/2018 12:51:19,41, 295.7130,  91.8600,1010.6500, 287.6500,   0.4070
  3548,07/07/2018 12:53:37,41, 295.7670,  93.6700,1010.6500, 286.4900,   0.3920
  3551,07/07/2018 12:54:16,41, 295.7130,  94.1000,1010.6500, 286.1600,   0.3700
  3554,07/07/2018 12:54:55,41, 295.7240,  93.9300,1010.6500, 285.5800,   0.3710
  3557,07/07/2018 12:55:35,41, 295.6700,  93.6000,1010.6500, 285.9600,   0.3750
  3560,07/07/2018 12:56:14,41, 295.7240,  93.7500,1010.6500, 287.9600,   0.3750
  3570,07/07/2018 12:58:32,41, 295.6970,  94.9300,1010.6500, 287.6500,   0.3930
  3573,07/07/2018 12:59:11,41, 295.6700,  95.6100,1010.6500, 287.9900,   0.3980
  3576,07/07/2018 12:59:50,41, 295.6850,  96.2000,1010.5500, 288.0200,   0.3800
  3579,07/07/2018 13:00:30,41, 295.6700,  96.6500,1010.5500, 288.1400,   0.4040
  3582,07/07/2018 13:01:10,41, 295.6850,  96.9500,1010.5500, 288.1000,   0.3580
  3592,07/07/2018 13:03:26,41, 295.6700,  96.1800,1010.5500, 288.1600,   0.4030
  3595,07/07/2018 13:04:05,41, 295.6700,  96.4200,1010.5500, 288.0500,   0.3810
  3598,07/07/2018 13:04:44,41, 295.6700,  96.6000,1010.5500, 287.9300,   0.3910
  3601,07/07/2018 13:05:23,41, 295.6700,  96.6400,1010.5500, 287.9000,   0.4110
  3604,07/07/2018 13:06:02,41, 295.6420,  96.8200,1010.5500, 288.3200,   0.3620
  3614,07/07/2018 13:08:21,41, 295.6970,  96.0100,1010.4500, 288.2300,   0.3560
  3617,07/07/2018 13:09:01,41, 295.6420,  95.9400,1010.5500, 287.8800,   0.3910
  3620,07/07/2018 13:09:41,41, 295.6700,  96.3300,1010.5500, 288.1400,   0.3750
  3623,07/07/2018 13:10:20,41, 295.6150,  96.2900,1010.4500, 288.0400,   0.3970
  3626,07/07/2018 13:10:59,41, 295.5720,  96.2300,1010.5500, 287.5400,   0.4090
  3636,07/07/2018 13:13:16,41, 295.5990,  96.8300,1010.4500, 287.3100,   0.3970
  3639,07/07/2018 13:13:55,41, 295.5990,  96.8300,1010.4500, 288.3200,   0.3550
  3642,07/07/2018 13:14:35,41, 295.5720,  96.2400,1010.4500, 288.0600,   0.3780
  3645,07/07/2018 13:15:14,41, 295.5450,  96.0900,1010.4500, 288.1600,   0.3740
  3648,07/07/2018 13:15:53,41, 295.5450,  96.1500,1010.3500, 287.8200,   0.3850
  3658,07/07/2018 13:18:11,41, 295.5170,  95.6200,1010.4500, 287.7500,   0.3690
  3661,07/07/2018 13:18:50,41, 295.5170,  95.4900,1010.4500, 287.6900,   0.3670
  3664,07/07/2018 13:19:30,41, 295.5450,  95.6900,1010.4500, 287.8100,   0.3710
  3667,07/07/2018 13:20:09,41, 295.4860,  95.3900,1010.4500, 285.8700,   0.4030
  3670,07/07/2018 13:20:48,41, 295.5450,  95.7600,1010.4500, 286.3000,   0.4000
  3680,07/07/2018 13:23:06,41, 295.5170,  95.3500,1010.4500, 286.2600,   0.3560
  3683,07/07/2018 13:23:45,41, 295.5170,  95.2700,1010.5500, 286.8100,   0.3770
  3686,07/07/2018 13:24:24,41, 295.5170,  95.1800,1010.4500, 285.7700,   0.3740
  3689,07/07/2018 13:25:03,41, 295.5450,  95.0000,1010.5500, 283.9200,   0.3720
  3692,07/07/2018 13:25:43,41, 295.4860,  94.8900,1010.5500, 281.9200,   0.3770
  3702,07/07/2018 13:28:01,41, 295.4860,  92.7800,1010.5500, 283.3000,   0.3890
  3705,07/07/2018 13:28:40,41, 295.4590,  92.5600,1010.6500, 282.6600,   0.3740
  3708,07/07/2018 13:29:19,41, 295.4860,  92.2500,1010.5500, 282.7300,   0.3830
  3711,07/07/2018 13:29:59,41, 295.5450,  92.5600,1010.4500, 281.3900,   0.3660
  3714,07/07/2018 13:30:39,41, 295.5170,  92.4700,1010.5500, 279.6700,   0.4020
  3724,07/07/2018 13:32:56,41, 295.5020,  92.6400,1010.5500, 276.2100,   0.4100
  3727,07/07/2018 13:33:36,41, 295.4590,  92.1600,1010.5500, 275.2200,   0.3770
  3730,07/07/2018 13:34:16,41, 295.4590,  92.1200,1010.6500, 277.4300,   0.3860
  3733,07/07/2018 13:34:55,41, 295.4310,  91.8500,1010.5500, 279.9200,   0.3780
  3736,07/07/2018 13:35:34,41, 295.4740,  92.0600,1010.6500, 276.3600,   0.3720
  3746,07/07/2018 13:37:51,41, 295.4860,  93.5900,1010.7500, 276.4200,   0.3910
  3749,07/07/2018 13:38:31,41, 295.4590,  94.3000,1010.7500, 277.7300,   0.3790
  3752,07/07/2018 13:39:10,41, 295.4310,  94.4600,1010.7500, 281.3600,   0.3890
  3755,07/07/2018 13:39:49,41, 295.3880,  94.4000,1010.7500, 283.4000,   0.3970
  3758,07/07/2018 13:40:29,41, 295.3880,  93.3800,1010.7500, 282.7800,   0.3870
  3768,07/07/2018 13:42:47,41, 295.4470,  91.4500,1010.7500, 280.0300,   0.3870
  3771,07/07/2018 13:43:26,41, 295.4590,  91.4500,1010.7500, 277.5900,   0.3640
  3774,07/07/2018 13:44:05,41, 295.4200,  90.5100,1010.8500, 280.0000,   0.3720
  3777,07/07/2018 13:44:45,41, 295.4470,  90.0200,1010.7500, 281.0400,   0.3560
  3780,07/07/2018 13:45:24,41, 295.4740,  89.7500,1010.7500, 283.7000,   0.3480
  3790,07/07/2018 13:47:41,41, 295.4310,  88.2400,1010.7500, 286.3200,   0.3860
  3793,07/07/2018 13:48:20,41, 295.4860,  88.1800,1010.7500, 284.6000,   0.3650
  3796,07/07/2018 13:48:59,41, 295.4590,  88.5000,1010.7500, 286.1900,   0.3560
  3799,07/07/2018 13:49:38,41, 295.5170,  88.8800,1010.8500, 285.9200,   0.3960
  3802,07/07/2018 13:50:17,41, 295.4860,  88.9500,1010.7500, 285.9900,   0.4020
  3812,07/07/2018 13:52:35,41, 295.5020,  89.7900,1010.7500, 287.0600,   0.3790
  3815,07/07/2018 13:53:14,41, 295.5020,  90.0000,1010.8500, 287.1300,   0.3670
  3818,07/07/2018 13:53:53,41, 295.4590,  90.0400,1010.7500, 286.9900,   0.3700
  3821,07/07/2018 13:54:32,41, 295.4470,  89.8200,1010.7500, 287.5000,   0.3940
  3824,07/07/2018 13:55:12,41, 295.4310,  90.0000,1010.7500, 286.8500,   0.3710
  3834,07/07/2018 13:57:28,41, 295.3880,  89.7800,1010.7500, 285.3900,   0.3750
  3837,07/07/2018 13:58:08,41, 295.4200,  89.6400,1010.7500, 286.7100,   0.4070
  3840,07/07/2018 13:58:47,41, 295.4310,  89.7500,1010.7500, 286.7500,   0.4060
  3843,07/07/2018 13:59:26,41, 295.4310,  90.0600,1010.7500, 286.7900,   0.3550
  3846,07/07/2018 14:00:06,41, 295.4590,  90.3300,1010.8500, 287.9300,   0.3910
  3856,07/07/2018 14:02:23,41, 295.4200,  90.2800,1010.8500, 287.6600,   0.4000
  3859,07/07/2018 14:03:03,41, 295.3610,  89.6300,1010.7500, 287.6200,   0.3590
  3862,07/07/2018 14:03:42,41, 295.4470,  89.7000,1010.7500, 287.7800,   0.3740
  3865,07/07/2018 14:04:21,41, 295.4470,  89.7700,1010.7500, 287.3400,   0.3980
  3868,07/07/2018 14:05:01,41, 295.4200,  89.7900,1010.7500, 287.2400,   0.3840
  3878,07/07/2018 14:07:19,41, 295.4310,  89.5900,1010.6500, 287.8100,   0.4060
  3881,07/07/2018 14:07:58,41, 295.4200,  89.3500,1010.6500, 287.5900,   0.3640
  3884,07/07/2018 14:08:37,41, 295.4200,  89.1700,1010.6500, 288.1100,   0.3580
  3887,07/07/2018 14:09:17,41, 295.4040,  89.1100,1010.6500, 288.3500,   0.4050
  3890,07/07/2018 14:09:56,41, 295.3880,  89.2900,1010.6500, 287.6100,   0.3720
  3900,07/07/2018 14:12:14,41, 295.3490,  88.8600,1010.6500, 288.1200,   0.3710
  3903,07/07/2018 14:12:53,41, 295.3770,  89.0400,1010.5500, 288.2200,   0.3780
  3906,07/07/2018 14:13:32,41, 295.3610,  89.4500,1010.5500, 287.8300,   0.3840
  3909,07/07/2018 14:14:11,41, 295.3490,  89.6600,1010.5500, 288.3300,   0.3550
  3912,07/07/2018 14:14:50,41, 295.3180,  89.4700,1010.6500, 287.8000,   0.3770
  3922,07/07/2018 14:17:08,41, 295.2910,  88.9500,1010.4500, 288.0200,   0.3700
  3925,07/07/2018 14:17:47,41, 295.2910,  88.6300,1010.4500, 287.6400,   0.3750
  3928,07/07/2018 14:18:26,41, 295.3180,  88.9400,1010.5500, 287.5300,   0.3700
  3931,07/07/2018 14:19:05,41, 295.2910,  89.3000,1010.5500, 287.3100,   0.3580
  3934,07/07/2018 14:19:45,41, 295.2910,  89.4300,1010.5500, 287.3100,   0.3660
  3944,07/07/2018 14:22:03,41, 295.3180,  89.7700,1010.4500, 284.9700,   0.3690
  3947,07/07/2018 14:22:43,41, 295.2630,  89.4600,1010.4500, 280.3100,   0.3780
  3950,07/07/2018 14:23:22,41, 295.2630,  89.1100,1010.4500, 275.9100,   0.3600
  3953,07/07/2018 14:24:01,41, 295.2910,  89.3200,1010.4500, 280.5100,   0.3730
  3956,07/07/2018 14:24:40,41, 295.2910,  90.0200,1010.4500, 282.7600,   0.3710
  3966,07/07/2018 14:26:58,41, 295.2630,  91.6500,1010.4500, 269.2000,   0.3790
  3969,07/07/2018 14:27:37,41, 295.2360,  92.0300,1010.4500, 279.2900,   0.3700
  3972,07/07/2018 14:28:16,41, 295.1930,  92.1600,1010.5500, 282.1800,   0.3810
  3975,07/07/2018 14:28:55,41, 295.2200,  92.2700,1010.5500, 277.4600,   0.3560
  3978,07/07/2018 14:29:34,41, 295.1930,  92.2100,1010.5500, 274.9900,   0.3570
  3988,07/07/2018 14:31:52,41, 295.1660,  92.1500,1010.5500, 279.7800,   0.3580
  3991,07/07/2018 14:32:32,41, 295.1660,  91.8500,1010.5500, 277.7200,   0.3610
  3994,07/07/2018 14:33:11,41, 295.2090,  91.7000,1010.6500, 274.5100,   0.3970
  3997,07/07/2018 14:33:49,41, 295.1930,  91.7600,1010.5500, 273.7700,   0.3960
  4000,07/07/2018 14:34:29,41, 295.2090,  92.1200,1010.5500, 271.8900,   0.3760
  4010,07/07/2018 14:36:47,41, 295.2360,  94.3700,1010.5500, 267.0000,   0.3990
  4013,07/07/2018 14:37:26,41, 295.2090,  95.0400,1010.5500, 271.8900,   0.3550
  4016,07/07/2018 14:38:06,41, 295.1110,  94.1000,1010.5500, 272.2000,   0.3610
  4019,07/07/2018 14:38:45,41, 295.1230,  92.6400,1010.6500, 273.1600,   0.3980
  4022,07/07/2018 14:39:24,41, 295.1500,  92.0800,1010.5500, 274.1700,   0.3610
  4032,07/07/2018 14:41:42,41, 295.2200,  90.2200,1010.6500, 274.4600,   0.3760
  4035,07/07/2018 14:42:21,41, 295.2200,  89.7300,1010.6500, 270.7400,   0.3790
  4038,07/07/2018 14:43:01,41, 295.2200,  89.5900,1010.6500, 267.5300,   0.3740
  4041,07/07/2018 14:43:40,41, 295.2200,  89.0600,1010.7500, 270.6000,   0.3640
  4044,07/07/2018 14:44:19,41, 295.2630,  89.2800,1010.7500, 273.6700,   0.3730
  4054,07/07/2018 14:46:36,41, 295.2790,  89.2800,1010.7500, 275.3700,   0.3730
