Record,DateTime,40,TambK,Rh,Presmb,TirK,Rain
   474,07/11/18 03:56:52,41, 304.9350,  74.0500,1016.1500, 265.7500,0
   476,07/11/18 03:57:31,41, 304.9040,  74.2100,1016.1500, 265.5800,0
   478,07/11/18 03:58:11,41, 304.8770,  74.2100,1016.1500, 265.4100,0
   480,07/11/18 03:58:50,41, 304.8920,  75.2000,1016.1500, 265.2000,0
   482,07/11/18 04:01:08,41, 305.1150,  75.4500,1016.1500, 265.5700,0
   484,07/11/18 04:01:47,41, 305.3140,  75.2900,1016.1500, 266.2300,0
   486,07/11/18 04:02:26,41, 305.4240,  76.8300,1016.1500, 269.4900,0
   488,07/11/18 04:03:05,41, 305.2830,  72.8400,1016.1500, 267.6500,0
   490,07/11/18 04:03:44,41, 305.2990,  73.0400,1016.1500, 284.7300,0
   492,07/11/18 04:06:02,41, 305.2440,  72.1300,1016.1500, 268.5400,0
   494,07/11/18 04:06:41,41, 305.3960,  75.1800,1016.1500, 268.5200,0
   496,07/11/18 04:07:20,41, 305.2560,  73.1700,1016.1500, 268.9700,0
   498,07/11/18 04:07:59,41, 305.2560,  73.7900,1016.1500, 266.5400,0
   500,07/11/18 04:08:38,41, 305.1460,  72.3400,1016.1500, 273.8600,0
   502,07/11/18 04:11:07,41, 304.7240,  73.1100,1016.1500, 281.3100,0
   504,07/11/18 04:11:46,41, 304.7090,  76.4500,1016.1500, 269.4100,0
   506,07/11/18 04:12:25,41, 304.8060,  75.3100,1016.1500, 266.4800,0
   508,07/11/18 04:13:05,41, 305.0170,  75.8700,1016.1500, 275.5400,0
   510,07/11/18 04:13:44,41, 305.1740,  76.2900,1016.1500, 274.8800,0
   512,07/11/18 04:16:01,41, 304.6540,  75.8400,1016.1500, 286.9200,0
   514,07/11/18 04:16:41,41, 304.8380,  76.7100,1016.2500, 273.4900,0
   516,07/11/18 04:17:22,41, 304.7240,  75.1300,1016.1500, 269.0200,0
   518,07/11/18 04:18:01,41, 304.8380,  76.4900,1016.1500, 269.2000,0
   520,07/11/18 04:18:41,41, 304.8380,  75.3300,1016.1500, 274.7100,0
   522,07/11/18 04:21:10,41, 304.5130,  75.7400,1016.0500, 277.0300,0
   524,07/11/18 04:21:49,41, 304.6540,  78.7700,1016.0500, 280.9600,0
   526,07/11/18 04:22:29,41, 304.7240,  78.3300,1016.0500, 289.1200,0
   528,07/11/18 04:23:08,41, 304.6970,  77.0000,1015.9500, 270.3200,0
   530,07/11/18 04:23:47,41, 304.7240,  76.0200,1015.9500, 267.6000,0
   532,07/11/18 04:26:05,41, 305.2830,  77.2500,1016.0500, 273.6600,0
   534,07/11/18 04:26:45,41, 305.3690,  77.6500,1015.9500, 275.3300,0
   536,07/11/18 04:27:24,41, 305.3260,  76.1900,1016.0500, 266.9800,0
   538,07/11/18 04:28:03,41, 304.9740,  75.7300,1016.1500, 271.2900,0
   540,07/11/18 04:28:42,41, 304.8490,  77.2900,1016.0500, 271.9400,0
   542,07/11/18 04:31:05,41, 304.8380,  77.1300,1016.0500, 274.2800,0
   544,07/11/18 04:31:44,41, 305.0060,  76.4800,1015.9500, 272.2600,0
   546,07/11/18 04:32:24,41, 304.9200,  74.7500,1016.0500, 270.0800,0
   548,07/11/18 04:33:03,41, 304.7520,  74.4900,1015.9500, 274.6000,0
   550,07/11/18 04:33:42,41, 304.8490,  74.5600,1015.9500, 275.1900,0
   552,07/11/18 04:36:00,41, 304.9040,  74.4700,1016.0500, 290.3000,0
   554,07/11/18 04:36:40,41, 304.6540,  74.6800,1015.9500, 295.4200,0
   556,07/11/18 04:37:19,41, 304.6540,  76.2800,1015.9500, 285.0000,0
   558,07/11/18 04:37:59,41, 304.9900,  77.5600,1015.9500, 284.9700,0
   560,07/11/18 04:38:38,41, 304.9900,  76.5700,1015.9500, 281.9800,0
   562,07/11/18 04:41:00,41, 305.1850,  73.4300,1015.9500, 279.1600,0
   564,07/11/18 04:41:39,41, 305.1310,  74.4100,1015.9500, 276.8000,0
   566,07/11/18 04:42:20,41, 304.9630,  74.0000,1015.9500, 278.6400,0
   568,07/11/18 04:42:59,41, 304.9350,  73.9600,1015.8500, 287.7900,0
   570,07/11/18 04:43:38,41, 304.9630,  72.2500,1015.9500, 293.4600,0
   572,07/11/18 04:45:56,41, 304.7950,  74.2100,1015.8500, 292.9300,0
   574,07/11/18 04:46:35,41, 304.8490,  75.0800,1015.8500, 287.1200,0
   576,07/11/18 04:47:14,41, 304.9350,  74.4700,1015.8500, 278.3300,0
   578,07/11/18 04:47:53,41, 305.1150,  75.2100,1015.8500, 280.9600,0
   580,07/11/18 04:48:32,41, 305.0450,  73.0500,1015.8500, 270.6400,0
   582,07/11/18 04:50:50,41, 305.2560,  72.8000,1015.8500, 265.8300,0
   584,07/11/18 04:51:30,41, 305.4940,  70.3900,1015.8500, 265.5200,0
   586,07/11/18 04:52:11,41, 305.6350,  70.2100,1015.9500, 265.5600,0
   588,07/11/18 04:52:50,41, 305.7200,  72.5500,1015.8500, 269.1700,0
   590,07/11/18 04:53:30,41, 305.3530,  68.5600,1015.8500, 270.8000,0
   592,07/11/18 04:55:48,41, 305.4390,  70.3400,1015.7500, 281.3400,0
   594,07/11/18 04:56:27,41, 305.2560,  71.2400,1015.7500, 288.9000,0
   596,07/11/18 04:57:06,41, 305.1850,  74.8400,1015.8500, 291.9900,0
   598,07/11/18 04:57:46,41, 304.9470,  73.5000,1015.7500, 284.7600,0
   600,07/11/18 04:58:25,41, 305.0450,  73.5200,1015.7500, 279.8300,0
   602,07/11/18 05:00:42,41, 305.1310,  71.8700,1015.8500, 288.2200,0
   604,07/11/18 05:01:22,41, 305.2280,  74.1500,1015.8500, 291.2100,0
   606,07/11/18 05:02:01,41, 305.1850,  74.1100,1015.7500, 286.4900,0
   608,07/11/18 05:02:42,41, 305.1030,  72.7000,1015.7500, 288.3000,0
   610,07/11/18 05:03:21,41, 305.0600,  70.7500,1015.8500, 285.5500,0
   612,07/11/18 05:05:39,41, 305.3960,  72.6700,1015.8500, 292.5100,0
   614,07/11/18 05:06:18,41, 305.1460,  71.0600,1015.8500, 293.2500,0
   616,07/11/18 05:06:58,41, 305.0450,  73.7500,1015.8500, 292.6500,0
   618,07/11/18 05:07:37,41, 305.0060,  74.7500,1015.8500, 291.3700,0
   620,07/11/18 05:08:16,41, 304.8770,  73.9700,1015.6500, 292.0600,0
   622,07/11/18 05:10:39,41, 305.1580,  76.4100,1015.7500, 292.3000,0
   624,07/11/18 05:11:19,41, 305.2710,  74.8700,1015.6500, 294.2500,0
   626,07/11/18 05:11:58,41, 305.2560,  74.8400,1015.7500, 294.4200,0
