Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  1437,07/07/18 11:51:37,51,  0.00, 90.00,309.077,, 77.160, 73.588,, 70.111,, 61.881,,, 49.820,,, 42.240,,,, 36.487,,,, 33.887,134.655,151.564,173.796,202.822,236.568,263.983,281.563,287.385,288.257,291.665,291.921,292.589,292.788,295.172,
  1439,07/07/18 11:52:16,51,  0.00, 90.00,309.068,, 77.313, 74.139,, 70.983,, 61.843,,, 50.792,,, 42.007,,,, 36.690,,,, 34.530,137.675,150.951,171.930,202.471,236.133,264.660,282.155,288.236,291.775,291.519,292.965,292.764,293.471,293.662,
  1441,07/07/18 11:54:34,51,  0.00, 90.00,309.045,, 77.240, 74.009,, 70.990,, 61.980,,, 50.201,,, 41.662,,,, 36.782,,,, 34.403,134.144,150.808,172.830,203.031,237.798,264.010,281.088,290.360,293.008,292.187,292.530,292.623,291.825,291.877,
  1443,07/07/18 11:55:13,51,  0.00, 90.00,309.041,, 76.994, 73.924,, 70.837,, 62.541,,, 50.998,,, 42.553,,,, 36.854,,,, 34.161,136.297,152.592,176.310,205.101,236.514,263.269,281.366,288.572,290.927,292.200,292.804,293.398,293.006,293.068,
  1445,07/07/18 11:55:52,51,  0.00, 90.00,309.028,, 77.952, 74.282,, 71.122,, 62.195,,, 51.307,,, 42.736,,,, 37.655,,,, 34.951,138.068,153.481,174.799,204.091,236.402,262.172,279.589,288.940,290.095,288.872,290.357,290.490,292.134,293.437,
  1447,07/07/18 11:56:31,51,  0.00, 90.00,309.033,, 77.725, 74.660,, 71.805,, 62.430,,, 51.211,,, 43.085,,,, 37.266,,,, 35.928,138.440,152.297,174.220,205.121,238.355,265.642,282.226,287.925,290.822,291.286,290.805,290.853,292.882,293.114,
  1449,07/07/18 11:57:11,51,  0.00, 90.00,309.025,, 78.513, 74.643,, 71.417,, 62.292,,, 51.681,,, 43.370,,,, 38.065,,,, 35.365,136.649,152.799,174.276,204.328,235.143,262.810,281.576,288.059,290.078,291.248,292.516,292.499,293.416,293.438,
  1451,07/07/18 11:59:28,51,  0.00, 90.00,308.986,, 77.169, 73.735,, 70.334,, 61.174,,, 49.888,,, 41.217,,,, 35.731,,,, 32.896,133.460,149.950,171.632,200.987,235.180,264.388,282.103,288.109,290.568,291.700,292.132,292.685,293.224,293.014,
  1453,07/07/18 12:00:07,51,  0.00, 90.00,308.995,, 76.790, 72.980,, 69.381,, 60.103,,, 49.049,,, 40.450,,,, 34.819,,,, 32.467,132.337,149.303,171.352,200.222,232.616,261.832,282.191,288.251,289.713,290.537,292.840,292.889,292.544,291.816,
  1455,07/07/18 12:00:46,51,  0.00, 90.00,309.007,, 75.218, 72.095,, 69.005,, 60.206,,, 47.864,,, 40.324,,,, 34.636,,,, 30.988,131.335,145.682,168.130,199.626,234.205,263.625,281.682,289.303,292.813,291.482,292.135,293.953,294.299,293.035,
  1457,07/07/18 12:01:26,51,  0.00, 90.00,308.983,, 75.385, 72.689,, 69.420,, 60.795,,, 48.964,,, 40.686,,,, 34.221,,,, 31.669,131.860,148.464,172.037,203.995,236.146,263.333,281.542,288.727,290.506,291.854,292.349,292.490,293.784,293.157,
  1459,07/07/18 12:02:06,51,  0.00, 90.00,308.976,, 76.099, 72.947,, 69.308,, 60.470,,, 48.903,,, 40.359,,,, 34.790,,,, 31.991,131.571,148.107,170.260,200.958,234.727,263.014,281.093,289.256,291.752,291.699,291.825,293.270,293.818,293.217,
  1461,07/07/18 12:04:23,51,  0.00, 90.00,308.961,, 74.550, 71.367,, 67.725,, 58.904,,, 47.419,,, 38.448,,,, 32.634,,,, 29.173,127.628,143.768,167.352,196.373,231.893,263.106,282.078,288.268,290.486,291.015,292.300,292.950,292.188,292.156,
  1463,07/07/18 12:05:02,51,  0.00, 90.00,308.958,, 74.874, 71.108,, 67.888,, 59.239,,, 47.826,,, 39.348,,,, 33.593,,,, 30.371,128.117,144.921,168.629,199.149,232.998,262.870,282.168,288.424,289.535,291.443,292.693,292.751,292.617,293.585,
  1465,07/07/18 12:05:41,51,  0.00, 90.00,308.938,, 75.443, 72.007,, 69.410,, 60.044,,, 48.520,,, 39.685,,,, 34.231,,,, 30.930,131.044,148.572,171.157,200.197,234.341,263.318,281.611,288.098,290.582,291.815,292.321,293.337,293.518,293.320,
  1467,07/07/18 12:06:20,51,  0.00, 90.00,308.942,, 76.445, 73.112,, 69.402,, 61.015,,, 49.634,,, 40.999,,,, 36.057,,,, 33.127,134.328,150.405,172.502,201.572,235.700,263.650,282.169,288.593,292.271,292.673,291.880,292.380,292.828,293.091,
  1469,07/07/18 12:07:00,51,  0.00, 90.00,308.927,, 77.021, 73.530,, 70.830,, 62.108,,, 50.308,,, 42.704,,,, 37.130,,,, 34.063,135.563,151.540,174.902,203.336,235.785,264.080,283.157,289.174,290.426,294.289,293.237,291.244,293.266,293.330,
  1471,07/07/18 12:09:18,51,  0.00, 90.00,308.916,, 77.728, 74.191,, 70.839,, 61.895,,, 51.675,,, 42.827,,,, 37.543,,,, 35.752,139.366,156.517,175.593,203.466,236.053,264.893,282.637,288.279,290.361,290.791,291.352,291.945,292.709,293.094,
  1473,07/07/18 12:09:57,51,  0.00, 90.00,308.902,, 76.954, 73.292,, 70.049,, 61.388,,, 49.988,,, 41.714,,,, 36.667,,,, 33.803,132.440,149.855,170.464,198.947,235.911,264.840,282.204,288.338,290.798,291.367,292.181,291.851,291.771,290.905,
  1475,07/07/18 12:10:38,51,  0.00, 90.00,308.901,, 75.668, 72.183,, 69.307,, 60.499,,, 48.605,,, 40.733,,,, 35.145,,,, 32.222,132.827,148.434,170.997,200.626,235.757,263.825,281.367,288.167,291.301,289.411,290.112,292.797,294.241,294.502,
  1477,07/07/18 12:11:17,51,  0.00, 90.00,308.897,, 76.060, 72.763,, 68.847,, 60.327,,, 49.200,,, 40.883,,,, 34.988,,,, 31.863,132.270,148.475,171.127,201.920,234.943,263.435,282.081,290.219,293.834,292.821,292.232,293.217,293.870,293.178,
  1479,07/07/18 12:11:56,51,  0.00, 90.00,308.885,, 75.631, 72.876,, 69.182,, 60.668,,, 49.194,,, 40.926,,,, 35.651,,,, 32.782,134.141,149.853,172.184,201.749,235.707,263.936,283.777,289.844,290.639,291.259,292.417,292.715,292.728,293.317,
  1481,07/07/18 12:14:13,51,  0.00, 90.00,308.861,, 75.791, 72.807,, 68.972,, 60.893,,, 48.789,,, 40.493,,,, 35.205,,,, 32.277,133.020,149.240,171.906,202.084,235.695,263.800,282.112,288.762,290.738,291.827,293.220,295.096,294.895,292.928,
  1483,07/07/18 12:14:52,51,  0.00, 90.00,308.854,, 75.393, 72.469,, 69.530,, 60.650,,, 49.067,,, 40.944,,,, 35.477,,,, 32.878,132.650,148.956,171.772,201.000,234.589,263.463,281.662,289.151,292.184,291.697,291.998,292.457,292.516,292.596,
  1485,07/07/18 12:15:32,51,  0.00, 90.00,308.835,, 75.958, 72.390,, 69.597,, 60.916,,, 49.567,,, 40.795,,,, 35.223,,,, 32.715,133.947,149.833,172.657,201.318,235.392,264.931,281.989,288.586,291.877,293.598,293.531,292.023,290.553,292.573,
  1487,07/07/18 12:16:11,51,  0.00, 90.00,308.832,, 76.325, 73.007,, 69.476,, 60.840,,, 49.757,,, 41.031,,,, 35.594,,,, 32.897,133.003,149.314,171.922,201.210,235.797,264.355,282.012,288.580,290.628,291.258,291.903,292.132,293.363,293.055,
  1489,07/07/18 12:16:50,51,  0.00, 90.00,308.836,, 76.913, 73.454,, 70.249,, 61.403,,, 50.149,,, 41.956,,,, 36.561,,,, 34.151,134.456,151.216,173.478,202.567,236.220,265.070,282.189,288.743,291.640,291.968,292.033,291.469,292.809,292.694,
  1491,07/07/18 12:19:08,51,  0.00, 90.00,308.847,, 79.382, 75.688,, 72.452,, 64.407,,, 53.161,,, 45.612,,,, 41.100,,,, 39.507,143.454,157.949,179.741,207.494,239.048,265.381,283.098,287.633,288.052,290.940,291.857,292.126,292.602,293.358,
  1493,07/07/18 12:19:48,51,  0.00, 90.00,308.815,, 79.128, 75.561,, 72.388,, 63.996,,, 53.051,,, 45.355,,,, 40.722,,,, 38.097,143.835,157.530,180.348,208.155,239.280,266.585,284.074,288.617,290.338,291.314,292.177,293.266,293.024,293.369,
  1495,07/07/18 12:20:28,51,  0.00, 90.00,308.814,, 77.860, 74.662,, 71.552,, 63.727,,, 51.805,,, 44.090,,,, 38.612,,,, 36.461,139.588,152.941,176.196,205.901,237.785,265.102,283.046,289.339,290.933,291.295,292.496,293.627,292.880,293.351,
  1497,07/07/18 12:21:08,51,  0.00, 90.00,308.817,, 78.292, 74.743,, 71.421,, 62.434,,, 50.911,,, 43.574,,,, 38.483,,,, 36.544,140.287,154.009,175.400,205.377,237.748,263.901,281.327,287.752,289.908,291.901,291.377,290.774,292.746,293.055,
  1499,07/07/18 12:21:47,51,  0.00, 90.00,308.773,, 77.898, 74.834,, 70.946,, 62.745,,, 51.793,,, 43.779,,,, 38.845,,,, 36.264,138.335,153.952,175.953,204.618,237.524,265.299,280.422,287.324,290.702,289.249,290.703,292.450,293.755,293.463,
  1501,07/07/18 12:24:05,51,  0.00, 90.00,308.787,, 76.887, 73.382,, 69.936,, 61.657,,, 50.698,,, 41.987,,,, 36.656,,,, 34.215,135.243,149.018,173.011,205.629,239.465,265.030,282.107,289.014,290.420,291.659,292.722,295.111,294.669,293.240,
  1503,07/07/18 12:24:45,51,  0.00, 90.00,308.803,, 76.969, 73.411,, 70.209,, 61.672,,, 49.440,,, 41.099,,,, 36.977,,,, 33.500,135.887,152.427,173.786,201.326,234.745,261.816,279.356,288.453,293.140,292.037,291.950,292.491,293.280,293.878,
  1505,07/07/18 12:25:24,51,  0.00, 90.00,308.784,, 76.827, 72.863,, 69.504,, 61.498,,, 49.480,,, 41.475,,,, 35.900,,,, 33.645,134.625,150.316,172.692,202.787,235.472,262.510,281.756,288.383,289.398,289.759,292.701,292.485,292.077,292.488,
  1507,07/07/18 12:26:04,51,  0.00, 90.00,308.781,, 76.224, 72.840,, 69.476,, 60.676,,, 49.117,,, 40.746,,,, 35.456,,,, 32.328,133.581,150.427,173.375,202.599,233.227,263.663,282.417,289.554,290.530,291.401,292.327,291.665,292.203,292.191,
  1509,07/07/18 12:26:43,51,  0.00, 90.00,308.775,, 76.603, 73.144,, 69.921,, 61.126,,, 49.677,,, 41.124,,,, 36.086,,,, 33.298,132.995,148.911,169.900,200.291,237.354,264.172,282.474,288.716,290.331,291.548,292.385,291.665,292.173,290.933,
  1511,07/07/18 12:29:00,51,  0.00, 90.00,308.764,, 75.902, 72.806,, 69.476,, 60.304,,, 49.215,,, 40.528,,,, 34.725,,,, 32.279,132.345,148.245,171.555,201.068,234.555,263.128,281.146,289.642,291.789,291.392,292.396,292.242,293.073,292.870,
  1513,07/07/18 12:29:40,51,  0.00, 90.00,308.745,, 76.259, 72.360,, 69.089,, 60.127,,, 48.149,,, 39.645,,,, 34.311,,,, 32.007,132.384,148.141,170.821,200.868,234.950,263.973,282.521,289.999,291.629,292.372,292.610,292.850,292.838,292.840,
  1515,07/07/18 12:30:19,51,  0.00, 90.00,308.751,, 75.625, 72.013,, 68.564,, 60.070,,, 48.665,,, 40.065,,,, 34.025,,,, 32.141,131.935,148.639,171.324,200.711,234.934,263.295,282.298,289.443,293.897,293.466,292.696,292.441,291.923,290.429,
  1517,07/07/18 12:30:58,51,  0.00, 90.00,308.747,, 75.828, 72.466,, 68.823,, 59.781,,, 48.687,,, 40.130,,,, 34.578,,,, 32.066,134.024,148.680,170.694,201.060,235.455,263.145,281.548,288.523,290.893,291.319,292.746,292.735,293.057,292.986,
  1519,07/07/18 12:31:37,51,  0.00, 90.00,308.745,, 75.452, 72.048,, 68.542,, 59.859,,, 48.262,,, 40.551,,,, 34.423,,,, 31.675,132.716,147.305,170.887,200.913,234.615,263.451,281.007,289.336,291.341,291.472,293.705,294.107,292.775,293.632,
  1521,07/07/18 12:33:55,51,  0.00, 90.00,308.728,, 76.040, 71.814,, 68.940,, 60.118,,, 48.552,,, 40.204,,,, 35.200,,,, 32.049,133.091,149.225,170.984,199.807,233.774,264.834,282.597,288.794,290.640,291.816,290.774,290.509,292.293,293.199,
  1523,07/07/18 12:34:33,51,  0.00, 90.00,308.718,, 75.417, 71.859,, 68.685,, 60.153,,, 48.079,,, 40.531,,,, 34.831,,,, 32.038,131.498,148.213,171.965,201.965,235.192,260.988,279.438,287.714,290.402,291.361,292.020,292.465,293.031,293.100,
  1525,07/07/18 12:35:13,51,  0.00, 90.00,308.713,, 75.077, 71.444,, 68.269,, 59.640,,, 47.609,,, 39.569,,,, 33.545,,,, 30.767,130.242,146.493,168.532,199.807,234.676,262.490,281.205,288.592,290.002,291.678,292.415,292.906,292.236,293.588,
  1527,07/07/18 12:35:52,51,  0.00, 90.00,308.700,, 75.279, 71.916,, 68.419,, 60.229,,, 48.437,,, 39.994,,,, 34.496,,,, 31.219,131.405,148.347,170.837,201.291,234.633,263.433,281.299,288.192,290.785,291.434,292.091,292.985,293.460,293.366,
  1529,07/07/18 12:36:31,51,  0.00, 90.00,308.705,, 75.938, 71.881,, 69.182,, 60.371,,, 48.707,,, 40.434,,,, 34.702,,,, 31.896,136.676,152.506,171.618,198.735,233.296,265.083,281.972,289.516,293.038,292.512,291.943,292.398,292.850,292.789,
  1531,07/07/18 12:38:48,51,  0.00, 90.00,308.702,, 75.575, 71.712,, 68.558,, 59.840,,, 48.117,,, 40.009,,,, 34.324,,,, 31.664,131.396,148.391,171.206,201.122,234.320,263.376,281.424,289.109,291.187,292.167,292.065,292.563,292.740,293.105,
  1533,07/07/18 12:39:27,51,  0.00, 90.00,308.702,, 75.043, 72.168,, 68.776,, 60.414,,, 48.517,,, 40.133,,,, 34.830,,,, 31.942,131.867,147.709,171.174,201.051,234.696,263.829,281.717,291.894,292.854,291.705,292.000,293.051,292.761,292.752,
  1535,07/07/18 12:40:06,51,  0.00, 90.00,308.673,, 75.355, 71.785,, 68.875,, 59.716,,, 48.132,,, 39.683,,,, 34.713,,,, 31.712,131.282,148.336,170.864,203.798,237.729,264.117,281.394,288.946,290.549,292.600,294.070,293.691,292.202,292.785,
  1537,07/07/18 12:40:46,51,  0.00, 90.00,308.673,, 75.728, 72.130,, 68.517,, 60.131,,, 48.826,,, 40.012,,,, 35.028,,,, 31.990,131.867,148.620,171.052,199.962,234.674,264.166,281.466,288.105,290.885,291.429,291.277,292.528,293.083,292.791,
  1539,07/07/18 12:41:26,51,  0.00, 90.00,308.685,, 75.549, 72.429,, 69.529,, 59.893,,, 48.146,,, 39.757,,,, 34.428,,,, 31.556,130.746,147.184,170.884,200.474,235.200,263.991,279.884,287.579,290.641,292.746,293.813,294.841,293.085,293.153,
  1541,07/07/18 12:43:44,51,  0.00, 90.00,308.662,, 75.346, 72.073,, 68.777,, 60.029,,, 47.887,,, 39.723,,,, 33.785,,,, 30.902,130.959,147.433,169.909,200.395,234.390,263.763,281.711,287.498,288.658,290.079,293.037,292.322,291.430,292.845,
  1543,07/07/18 12:44:23,51,  0.00, 90.00,308.635,, 75.398, 71.596,, 68.564,, 59.400,,, 47.950,,, 39.409,,,, 34.024,,,, 30.943,130.578,149.234,172.081,200.103,234.339,263.481,280.895,288.678,290.418,291.102,291.832,292.873,293.372,292.944,
  1545,07/07/18 12:45:03,51,  0.00, 90.00,308.653,, 75.289, 72.025,, 68.318,, 59.644,,, 48.499,,, 39.901,,,, 34.365,,,, 31.506,132.805,148.479,169.965,200.047,234.471,265.406,284.895,289.048,291.141,291.655,291.665,292.574,293.669,292.988,
  1547,07/07/18 12:45:42,51,  0.00, 90.00,308.650,, 75.362, 71.764,, 69.062,, 60.134,,, 48.580,,, 39.893,,,, 34.062,,,, 31.299,131.452,147.351,169.899,200.365,234.435,263.173,281.317,289.235,292.673,291.759,291.693,291.295,292.736,293.779,
  1549,07/07/18 12:46:21,51,  0.00, 90.00,308.645,, 74.863, 71.684,, 68.234,, 60.028,,, 48.185,,, 39.560,,,, 34.020,,,, 31.147,127.341,146.300,170.776,200.001,233.913,263.840,282.144,288.814,289.863,289.879,291.783,292.680,293.049,293.364,
  1551,07/07/18 12:48:39,51,  0.00, 90.00,308.639,, 75.292, 71.804,, 68.387,, 59.733,,, 47.889,,, 39.284,,,, 33.540,,,, 31.270,129.522,146.763,169.359,199.557,233.541,263.530,281.488,287.501,289.374,291.140,291.860,291.896,293.044,292.670,
  1553,07/07/18 12:49:19,51,  0.00, 90.00,308.625,, 75.121, 71.491,, 68.357,, 59.284,,, 47.591,,, 39.654,,,, 33.291,,,, 30.601,130.359,147.158,170.218,200.175,234.183,262.992,280.784,287.893,290.689,290.852,291.692,292.634,292.813,292.656,
  1555,07/07/18 12:49:59,51,  0.00, 90.00,308.639,, 75.570, 71.964,, 69.131,, 59.789,,, 47.697,,, 39.675,,,, 33.978,,,, 31.145,130.549,146.230,169.187,199.266,234.200,263.029,283.075,289.260,289.008,288.121,291.203,293.225,292.852,291.691,
  1557,07/07/18 12:50:38,51,  0.00, 90.00,308.631,, 75.543, 72.217,, 69.019,, 60.441,,, 48.590,,, 39.740,,,, 34.130,,,, 31.627,131.244,147.575,169.938,200.070,234.390,263.676,282.093,287.978,290.172,291.494,292.361,291.953,293.277,293.507,
  1559,07/07/18 12:51:17,51,  0.00, 90.00,308.632,, 76.132, 71.640,, 68.902,, 59.844,,, 48.579,,, 39.767,,,, 34.387,,,, 30.951,129.505,146.923,170.771,202.203,236.210,265.032,282.263,288.337,291.412,292.188,292.324,292.961,294.590,293.883,
  1561,07/07/18 12:53:35,51,  0.00, 90.00,308.633,, 75.264, 71.502,, 68.617,, 59.761,,, 47.218,,, 39.283,,,, 33.853,,,, 30.617,129.491,144.786,168.541,199.528,233.573,262.259,281.429,289.084,290.939,290.416,291.932,292.187,291.731,292.300,
  1563,07/07/18 12:54:14,51,  0.00, 90.00,308.625,, 75.004, 71.373,, 67.816,, 59.620,,, 47.208,,, 39.019,,,, 33.796,,,, 30.263,129.118,145.519,169.967,203.057,235.295,263.649,281.390,288.504,291.259,291.802,292.379,291.387,292.471,293.362,
  1565,07/07/18 12:54:54,51,  0.00, 90.00,308.614,, 74.682, 71.104,, 68.113,, 59.546,,, 48.250,,, 38.689,,,, 32.824,,,, 29.973,129.315,145.861,168.602,199.108,233.749,261.477,280.590,288.482,290.037,289.338,292.073,292.040,291.492,291.993,
  1567,07/07/18 12:55:33,51,  0.00, 90.00,308.634,, 75.223, 71.589,, 68.064,, 58.993,,, 47.473,,, 39.205,,,, 33.316,,,, 30.024,129.328,147.000,170.385,199.816,234.010,263.602,283.118,291.968,292.948,293.058,292.105,292.194,293.218,292.702,
  1569,07/07/18 12:56:13,51,  0.00, 90.00,308.622,, 74.389, 71.060,, 67.992,, 59.371,,, 47.029,,, 38.935,,,, 33.094,,,, 30.501,128.988,146.138,167.149,195.836,233.699,263.686,283.213,290.661,290.812,291.330,292.989,292.575,292.005,294.172,
  1571,07/07/18 12:58:30,51,  0.00, 90.00,308.637,, 75.146, 71.484,, 68.222,, 59.719,,, 48.026,,, 39.512,,,, 33.570,,,, 31.255,128.944,147.355,170.034,198.147,232.433,260.470,279.655,288.581,288.389,289.585,292.311,292.998,292.895,293.378,
  1573,07/07/18 12:59:09,51,  0.00, 90.00,308.606,, 75.158, 71.542,, 68.469,, 59.356,,, 47.961,,, 39.863,,,, 33.606,,,, 31.012,132.565,148.063,170.067,200.701,234.703,263.756,282.196,288.502,290.480,291.921,293.569,294.696,292.704,292.974,
  1575,07/07/18 12:59:48,51,  0.00, 90.00,308.624,, 74.747, 71.200,, 68.352,, 59.512,,, 48.702,,, 40.002,,,, 34.695,,,, 31.792,135.501,150.126,171.497,201.019,235.230,264.225,282.279,288.231,290.220,290.494,292.038,292.268,293.211,292.444,
  1577,07/07/18 13:00:28,51,  0.00, 90.00,308.614,, 75.092, 71.748,, 68.711,, 59.899,,, 48.556,,, 39.820,,,, 34.305,,,, 32.121,132.074,149.255,171.782,200.948,235.892,264.513,281.716,288.588,290.879,291.424,292.082,290.320,291.215,293.175,
  1579,07/07/18 13:01:08,51,  0.00, 90.00,308.630,, 74.844, 71.662,, 68.744,, 59.431,,, 47.961,,, 39.867,,,, 34.510,,,, 31.321,132.826,148.312,170.695,201.288,235.213,264.113,280.392,287.832,290.600,292.130,291.769,292.190,292.306,290.797,
  1581,07/07/18 13:03:25,51,  0.00, 90.00,308.619,, 74.784, 70.687,, 67.757,, 59.432,,, 47.913,,, 39.487,,,, 34.245,,,, 31.033,129.859,146.998,170.039,199.715,235.393,264.866,282.108,287.823,289.854,289.917,291.626,292.420,292.913,292.088,
  1583,07/07/18 13:04:04,51,  0.00, 90.00,308.625,, 74.131, 70.853,, 67.264,, 58.687,,, 47.671,,, 39.134,,,, 33.148,,,, 30.753,129.827,146.875,170.222,199.927,234.455,265.110,284.087,288.963,289.745,290.467,292.021,292.062,293.195,293.457,
  1585,07/07/18 13:04:43,51,  0.00, 90.00,308.608,, 74.694, 71.032,, 67.953,, 59.348,,, 47.612,,, 39.365,,,, 33.332,,,, 30.497,133.119,146.046,169.200,199.175,232.427,262.334,281.801,288.822,290.271,288.874,289.891,291.251,292.960,291.276,
  1587,07/07/18 13:05:22,51,  0.00, 90.00,308.622,, 74.242, 70.758,, 67.692,, 58.170,,, 46.896,,, 38.965,,,, 33.197,,,, 30.747,130.054,146.499,167.384,196.050,233.897,263.288,279.076,286.248,289.796,290.855,292.160,292.117,293.741,293.794,
  1589,07/07/18 13:06:01,51,  0.00, 90.00,308.607,, 74.587, 71.207,, 67.870,, 59.559,,, 48.359,,, 40.024,,,, 34.746,,,, 31.654,133.820,148.355,171.220,202.347,234.514,261.789,281.394,287.821,289.150,289.944,291.639,292.251,292.981,292.990,
  1591,07/07/18 13:08:20,51,  0.00, 90.00,308.611,, 74.826, 71.640,, 68.455,, 60.008,,, 47.828,,, 39.728,,,, 34.122,,,, 31.500,130.743,147.685,170.112,201.513,234.311,262.273,282.040,288.635,290.106,291.429,292.065,292.151,293.136,293.018,
  1593,07/07/18 13:08:59,51,  0.00, 90.00,308.627,, 75.283, 71.495,, 68.138,, 60.009,,, 48.028,,, 39.672,,,, 33.896,,,, 31.634,132.121,148.024,170.502,200.088,235.200,264.436,280.665,288.004,291.467,292.195,290.676,292.436,292.531,291.911,
  1595,07/07/18 13:09:39,51,  0.00, 90.00,308.634,, 74.778, 71.068,, 68.346,, 59.765,,, 48.324,,, 39.690,,,, 33.997,,,, 31.115,130.564,144.614,170.570,204.220,235.006,263.818,284.935,289.441,288.180,290.592,293.782,292.802,290.980,291.102,
  1597,07/07/18 13:10:18,51,  0.00, 90.00,308.619,, 74.723, 70.876,, 67.711,, 59.071,,, 47.761,,, 39.136,,,, 34.419,,,, 31.662,130.404,148.273,170.509,201.021,235.465,265.955,284.089,288.868,290.870,291.141,292.207,292.643,291.809,292.469,
  1599,07/07/18 13:10:57,51,  0.00, 90.00,308.631,, 75.243, 71.307,, 67.941,, 58.902,,, 47.902,,, 39.462,,,, 34.476,,,, 30.801,134.229,149.888,169.985,200.454,234.747,263.253,282.085,288.426,287.025,289.175,292.227,292.936,293.055,292.674,
  1601,07/07/18 13:13:15,51,  0.00, 90.00,308.619,, 74.189, 70.362,, 67.452,, 58.885,,, 47.162,,, 38.600,,,, 33.170,,,, 30.419,130.131,146.610,168.594,198.523,232.688,263.345,283.018,287.611,289.292,291.527,292.404,291.276,292.430,293.637,
  1603,07/07/18 13:13:54,51,  0.00, 90.00,308.632,, 73.606, 70.544,, 67.554,, 59.246,,, 47.566,,, 39.067,,,, 33.380,,,, 30.762,130.763,146.570,170.863,203.903,234.534,263.314,281.665,288.941,291.961,291.086,292.126,292.615,293.022,294.327,
  1605,07/07/18 13:14:33,51,  0.00, 90.00,308.626,, 74.611, 70.831,, 67.286,, 58.794,,, 47.683,,, 39.101,,,, 33.899,,,, 30.735,128.223,146.442,171.062,199.857,235.963,261.598,278.435,287.759,290.789,291.936,292.174,291.403,292.476,292.874,
  1607,07/07/18 13:15:12,51,  0.00, 90.00,308.636,, 74.338, 70.421,, 67.336,, 59.041,,, 47.642,,, 39.503,,,, 33.732,,,, 31.234,130.638,147.026,170.460,200.076,235.095,266.252,285.376,289.026,290.839,292.404,292.574,292.753,292.923,293.005,
  1609,07/07/18 13:15:51,51,  0.00, 90.00,308.631,, 74.241, 70.286,, 67.314,, 58.934,,, 47.168,,, 39.070,,,, 33.840,,,, 30.574,126.171,145.505,169.704,199.709,234.266,263.245,282.351,289.717,292.057,291.076,291.618,292.465,293.212,294.456,
  1611,07/07/18 13:18:09,51,  0.00, 90.00,308.624,, 74.174, 70.243,, 66.948,, 59.288,,, 47.651,,, 38.932,,,, 34.002,,,, 30.191,130.258,146.961,169.959,199.834,232.785,263.335,282.405,287.557,289.250,291.977,292.623,294.035,293.246,293.022,
  1613,07/07/18 13:18:48,51,  0.00, 90.00,308.615,, 73.780, 70.355,, 66.886,, 58.471,,, 46.861,,, 39.233,,,, 33.957,,,, 30.934,130.664,147.224,169.284,200.169,234.604,264.060,284.302,289.836,290.257,292.987,293.308,292.373,292.587,294.426,
  1615,07/07/18 13:19:28,51,  0.00, 90.00,308.607,, 74.013, 69.885,, 66.749,, 58.277,,, 46.920,,, 39.056,,,, 33.827,,,, 30.642,127.043,146.175,169.097,197.760,233.592,263.465,280.862,288.360,290.313,290.611,292.142,292.227,291.229,292.790,
  1617,07/07/18 13:20:07,51,  0.00, 90.00,308.595,, 73.205, 69.939,, 66.428,, 57.826,,, 46.625,,, 37.897,,,, 32.527,,,, 29.715,127.869,144.531,167.307,198.655,233.433,265.550,285.142,288.671,290.321,293.942,294.312,292.353,292.916,292.746,
  1619,07/07/18 13:20:47,51,  0.00, 90.00,308.592,, 73.541, 69.963,, 66.404,, 58.372,,, 46.626,,, 38.010,,,, 32.481,,,, 29.506,128.896,145.769,170.567,201.504,233.916,263.328,282.375,288.262,289.846,291.428,292.148,292.040,291.950,292.832,
  1621,07/07/18 13:23:04,51,  0.00, 90.00,308.582,, 73.292, 70.036,, 66.614,, 58.118,,, 46.329,,, 37.989,,,, 32.596,,,, 29.726,127.949,145.089,168.518,198.378,233.507,263.021,281.356,288.121,288.103,290.459,292.016,292.603,292.803,292.497,
  1623,07/07/18 13:23:44,51,  0.00, 90.00,308.571,, 73.301, 69.619,, 66.729,, 57.805,,, 46.619,,, 38.547,,,, 32.308,,,, 29.593,128.929,145.250,168.738,198.698,236.148,266.007,281.711,288.318,292.969,292.630,292.293,292.660,292.924,292.876,
  1625,07/07/18 13:24:23,51,  0.00, 90.00,308.557,, 73.275, 69.340,, 66.395,, 57.847,,, 46.264,,, 37.695,,,, 32.678,,,, 29.595,128.955,146.078,169.638,200.304,232.288,262.646,282.463,289.158,290.428,291.567,292.596,290.697,291.824,293.379,
  1627,07/07/18 13:25:02,51,  0.00, 90.00,308.547,, 73.220, 69.200,, 66.211,, 57.724,,, 46.003,,, 38.285,,,, 32.489,,,, 29.533,128.528,144.631,167.581,198.379,233.588,263.339,281.368,288.687,291.168,291.783,292.401,292.876,292.543,293.192,
