Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
Record,Date/Time,20,TkBB(K),Tnd(K) Ch  1,R Ch  1,Tnd(K) Ch  2,R Ch  2,Tnd(K) Ch  3,R Ch  3,Tnd(K) Ch  4,R Ch  4,Tnd(K) Ch  5,R Ch  5
   103,07/14/2018 06:49:10,31,322.752, 198.357, 0.998742, 197.679, 0.998823, 188.048, 0.999364, 160.790, 0.999517, 157.276, 0.999134, 136.496, 0.999450, 123.043, 0.999532, 118.003, 1.000000, 110.824, 0.999210, 109.626, 0.999591, 114.249, 0.999110, 134.056, 0.999415, 136.219, 0.999530, 135.189, 0.999585, 125.115, 0.999585, 112.209, 0.999690, 111.558, 0.999599,  95.504, 0.999784,  83.769, 0.999645, 103.247, 0.999557, 151.298, 0.999422
   104,07/14/2018 06:54:09,31,322.844, 198.069, 0.999760, 196.530, 0.999625, 187.284, 0.999828, 159.957, 0.999827, 156.587, 0.999782, 136.057, 0.999809, 122.403, 0.999722, 117.967, 1.000000, 110.269, 0.999679, 109.277, 0.999874, 113.748, 0.999622, 133.652, 0.999865, 135.907, 0.999830, 134.782, 0.999767, 124.595, 0.999926, 111.967, 0.999702, 111.233, 0.999618,  95.253, 0.999558,  83.410, 0.999613, 103.026, 0.999604, 151.051, 0.999362
   105,07/14/2018 06:59:04,31,322.920, 197.915, 0.999476, 197.274, 0.999486, 187.806, 0.999636, 160.584, 0.999705, 157.012, 0.999572, 136.758, 0.999738, 122.950, 0.999647, 117.393, 1.000000, 110.390, 0.999175, 109.602, 0.999697, 114.051, 0.999154, 133.765, 0.999613, 135.944, 0.999479, 135.088, 0.999556, 125.005, 0.999660, 111.969, 0.999423, 111.418, 0.999518,  95.310, 0.999294,  83.475, 0.999312, 103.233, 0.999479, 151.232, 0.999180
   106,07/14/2018 07:04:00,31,322.952, 199.011, 0.999721, 198.093, 0.999690, 188.783, 0.999372, 160.904, 0.999436, 157.122, 0.999581, 136.863, 0.999263, 123.321, 0.999253, 117.792, 1.000000, 110.816, 0.998736, 109.876, 0.998814, 114.397, 0.998919, 133.999, 0.998690, 136.312, 0.998880, 135.126, 0.998668, 125.126, 0.998888, 112.423, 0.998154, 111.485, 0.998133,  95.535, 0.997562,  83.747, 0.998460, 103.386, 0.998718, 151.406, 0.998501
   107,07/14/2018 07:08:56,31,322.998, 198.503, 0.999551, 197.573, 0.999689, 187.921, 0.999468, 160.485, 0.999869, 157.124, 0.999765, 136.472, 0.999840, 122.958, 0.999670, 118.418, 1.000000, 110.484, 0.999652, 109.803, 0.999865, 113.952, 0.999544, 134.067, 0.999664, 136.163, 0.999689, 135.197, 0.999655, 124.989, 0.999528, 112.076, 0.999466, 111.562, 0.999291,  95.520, 0.998818,  83.653, 0.999563, 103.311, 0.999534, 151.299, 0.999632
   108,07/14/2018 07:13:52,31,323.032, 198.971, 0.999291, 198.357, 0.999481, 189.198, 0.999622, 161.196, 0.999758, 157.612, 0.999662, 137.356, 0.999648, 123.336, 0.999745, 118.696, 1.000000, 111.033, 0.999450, 109.943, 0.999822, 114.461, 0.999355, 134.177, 0.999735, 136.401, 0.999715, 135.549, 0.999779, 125.372, 0.999872, 112.407, 0.999722, 111.582, 0.999814,  95.452, 0.999698,  83.831, 0.999819, 103.459, 0.999718, 151.686, 0.999703
   109,07/14/2018 07:18:48,31,323.067, 199.370, 0.999752, 198.304, 0.999607, 188.927, 0.999347, 160.874, 0.999487, 157.107, 0.999577, 137.082, 0.999388, 123.187, 0.999246, 117.318, 1.000000, 110.672, 0.999304, 109.861, 0.999367, 114.317, 0.999221, 133.980, 0.999285, 136.234, 0.999511, 135.167, 0.999087, 125.273, 0.999228, 112.239, 0.998994, 111.457, 0.998930,  95.407, 0.998841,  83.694, 0.999102, 103.378, 0.998970, 151.348, 0.999037
   110,07/14/2018 07:23:43,31,323.136, 198.747, 0.999552, 197.298, 0.999496, 187.555, 0.999443, 160.419, 0.999638, 156.900, 0.999541, 136.427, 0.999461, 123.056, 0.999508, 117.081, 1.000000, 110.475, 0.999171, 109.519, 0.999592, 113.855, 0.999381, 133.622, 0.999591, 135.772, 0.999624, 134.856, 0.999335, 124.756, 0.999784, 111.798, 0.999270, 111.154, 0.999357,  95.377, 0.999192,  83.584, 0.999364, 103.133, 0.999460, 151.150, 0.999503
   111,07/14/2018 07:28:38,31,323.192, 199.541, 0.999674, 198.381, 0.999563, 189.301, 0.999493, 161.056, 0.999760, 157.806, 0.999659, 136.842, 0.999569, 123.304, 0.999558, 117.845, 1.000000, 110.824, 0.999513, 109.524, 0.999556, 114.148, 0.999611, 134.033, 0.999666, 136.230, 0.999577, 135.299, 0.999570, 125.057, 0.999352, 112.352, 0.999074, 111.549, 0.999216,  95.512, 0.998867,  83.607, 0.999275, 103.282, 0.999416, 151.315, 0.999120
   112,07/14/2018 07:33:35,31,323.250, 199.523, 0.999807, 198.892, 0.999441, 188.903, 0.999525, 160.928, 0.999691, 157.518, 0.999580, 136.790, 0.999701, 123.112, 0.999570, 118.150, 1.000000, 110.828, 0.999394, 109.826, 0.999703, 114.190, 0.999671, 134.243, 0.999478, 136.314, 0.999597, 135.065, 0.999498, 125.079, 0.999457, 112.154, 0.999342, 111.548, 0.999204,  95.573, 0.998691,  83.704, 0.999457, 103.360, 0.999581, 151.413, 0.999305
   113,07/14/2018 07:38:32,31,323.278, 201.512, 0.999698, 200.682, 0.999702, 191.555, 0.999407, 163.067, 0.999718, 159.607, 0.999647, 138.768, 0.999532, 124.535, 0.999371, 118.497, 1.000000, 111.905, 0.999248, 110.573, 0.999364, 115.095, 0.999072, 135.266, 0.999489, 137.200, 0.999420, 136.255, 0.999151, 125.753, 0.999300, 113.034, 0.998961, 112.356, 0.999139,  96.161, 0.998595,  84.243, 0.999144, 103.839, 0.999228, 152.162, 0.998976
   114,07/14/2018 07:43:27,31,323.316, 200.177, 0.999898, 199.791, 0.999975, 189.601, 0.999984, 161.739, 0.999857, 158.170, 0.999958, 137.502, 0.999877, 123.498, 0.999967, 116.898, 1.000000, 111.104, 0.999913, 110.137, 0.999958, 114.343, 0.999943, 134.267, 0.999977, 136.177, 0.999992, 135.394, 0.999929, 125.168, 0.999957, 112.261, 0.999979, 111.833, 0.999974,  95.612, 0.999793,  83.821, 0.999960, 103.560, 0.999921, 151.646, 0.999916
   115,07/14/2018 07:48:28,31,323.324, 199.386, 0.999516, 198.847, 0.999105, 189.442, 0.998848, 161.344, 0.999173, 157.965, 0.999224, 136.873, 0.998938, 123.645, 0.998735, 117.478, 1.000000, 110.886, 0.998416, 109.898, 0.998722, 114.178, 0.998488, 133.930, 0.998585, 135.952, 0.998672, 134.954, 0.996623, 124.998, 0.998403, 112.140, 0.997907, 111.488, 0.998171,  95.434, 0.997211,  83.579, 0.997923, 103.247, 0.997730, 151.380, 0.997869
   116,07/14/2018 07:53:29,31,323.356, 200.070, 0.999955, 198.500, 0.999835, 188.918, 0.999756, 161.256, 0.999606, 157.873, 0.999802, 136.790, 0.999419, 123.125, 0.999606, 117.726, 1.000000, 110.821, 0.999203, 109.994, 0.999709, 114.382, 0.999520, 134.100, 0.999512, 136.116, 0.999575, 135.030, 0.999259, 125.074, 0.999673, 112.095, 0.999382, 111.620, 0.999567,  95.440, 0.999317,  83.558, 0.999340, 103.343, 0.999538, 151.348, 0.999225
   117,07/14/2018 07:58:26,31,323.330, 200.070, 0.998978, 198.872, 0.998428, 189.077, 0.998077, 161.498, 0.997822, 158.280, 0.997904, 137.399, 0.997431, 123.597, 0.997328, 118.546, 1.000000, 111.138, 0.996625, 109.973, 0.996851, 114.587, 0.996892, 134.388, 0.997114, 136.721, 0.996796, 135.474, 0.995672, 125.333, 0.996754, 112.438, 0.995615, 111.959, 0.995626,  95.733, 0.993972,  83.908, 0.995153, 103.482, 0.995505, 151.636, 0.995761
   118,07/14/2018 08:03:24,31,323.300, 199.348, 0.997765, 198.054, 0.997481, 188.234, 0.996777, 160.651, 0.997058, 157.175, 0.996925, 136.637, 0.996757, 123.167, 0.995795, 117.159, 1.000000, 110.631, 0.995375, 109.557, 0.996383, 114.094, 0.995438, 133.881, 0.995517, 136.098, 0.995777, 135.062, 0.995443, 124.932, 0.995440, 112.074, 0.994470, 111.473, 0.994901,  95.400, 0.994385,  83.567, 0.994237, 103.193, 0.994853, 151.408, 0.993987
   119,07/14/2018 08:08:20,31,323.264, 199.789, 0.999524, 198.733, 0.999148, 189.366, 0.998839, 161.081, 0.998887, 158.009, 0.999017, 137.111, 0.998507, 123.412, 0.998510, 117.858, 1.000000, 110.838, 0.998329, 109.904, 0.998178, 114.417, 0.998008, 134.291, 0.998386, 136.462, 0.998643, 135.396, 0.997843, 125.175, 0.998273, 112.215, 0.997961, 111.707, 0.997939,  95.474, 0.997386,  83.760, 0.997659, 103.378, 0.997700, 151.461, 0.997849
   120,07/14/2018 08:13:17,31,323.226, 201.245, 0.999773, 200.477, 0.999482, 190.522, 0.999287, 162.660, 0.999048, 158.430, 0.999154, 138.131, 0.999086, 124.313, 0.998652, 118.640, 1.000000, 111.446, 0.998376, 110.411, 0.998870, 114.649, 0.998553, 134.792, 0.998472, 136.789, 0.998483, 135.867, 0.997909, 125.442, 0.998474, 112.572, 0.997813, 111.984, 0.998154,  95.760, 0.997458,  83.914, 0.998063, 103.703, 0.998086, 151.891, 0.997385
   121,07/14/2018 08:18:13,31,323.199, 199.921, 0.999875, 199.361, 0.999735, 189.547, 0.999805, 161.519, 0.999625, 158.143, 0.999648, 137.236, 0.999491, 123.728, 0.999612, 117.100, 1.000000, 111.012, 0.999465, 109.970, 0.999661, 114.518, 0.999448, 134.359, 0.999676, 136.705, 0.999712, 135.399, 0.999538, 125.399, 0.999783, 112.468, 0.999366, 111.699, 0.999415,  95.640, 0.999030,  83.853, 0.999321, 103.574, 0.999097, 151.594, 0.999387
   122,07/14/2018 08:23:10,31,323.199, 199.613, 0.999904, 199.095, 0.999746, 189.425, 0.999635, 161.573, 0.999558, 157.857, 0.999734, 137.162, 0.999515, 123.585, 0.999537, 117.358, 1.000000, 111.071, 0.999333, 109.838, 0.999480, 114.535, 0.999210, 134.323, 0.999607, 136.229, 0.999631, 135.587, 0.999355, 125.347, 0.999514, 112.351, 0.999417, 111.580, 0.999294,  95.678, 0.998967,  83.714, 0.999269, 103.382, 0.999467, 151.529, 0.999339
   123,07/14/2018 08:28:05,31,323.203, 199.394, 0.999883, 198.747, 0.999690, 189.227, 0.999657, 161.131, 0.999670, 157.794, 0.999712, 136.957, 0.999488, 123.055, 0.999577, 117.827, 1.000000, 110.843, 0.999471, 109.780, 0.999595, 114.075, 0.999468, 133.766, 0.999673, 135.888, 0.999737, 135.262, 0.999272, 125.123, 0.999503, 112.267, 0.999479, 111.395, 0.999551,  95.433, 0.998927,  83.629, 0.999445, 103.265, 0.999545, 151.240, 0.999337
   124,07/14/2018 08:33:11,31,323.200, 200.298, 0.999440, 199.522, 0.999332, 190.049, 0.998591, 162.032, 0.998750, 158.506, 0.998477, 137.586, 0.998151, 124.029, 0.997996, 117.866, 1.000000, 111.418, 0.997797, 110.052, 0.998107, 114.604, 0.997857, 134.496, 0.997490, 136.897, 0.997938, 135.824, 0.997527, 125.429, 0.997921, 112.751, 0.997030, 111.797, 0.996753,  95.759, 0.995766,  83.879, 0.997464, 103.742, 0.996972, 151.964, 0.997317
   125,07/14/2018 08:38:09,31,323.204, 200.059, 0.999360, 199.588, 0.999265, 189.516, 0.998923, 161.525, 0.998926, 158.084, 0.999070, 137.606, 0.998936, 123.699, 0.998393, 118.165, 1.000000, 111.358, 0.998370, 110.229, 0.998946, 114.727, 0.998552, 134.354, 0.998109, 136.523, 0.998519, 135.712, 0.997825, 125.366, 0.998190, 112.486, 0.997468, 111.894, 0.998017,  95.624, 0.997430,  83.815, 0.997847, 103.522, 0.998265, 151.668, 0.997741
   126,07/14/2018 08:43:06,31,323.216, 198.925, 0.999628, 198.538, 0.999494, 188.800, 0.999280, 160.792, 0.999427, 157.457, 0.999585, 136.811, 0.999607, 123.094, 0.999404, 117.163, 1.000000, 110.611, 0.999086, 109.706, 0.999450, 114.363, 0.999352, 133.941, 0.999257, 136.172, 0.999419, 135.185, 0.999040, 124.953, 0.999337, 112.272, 0.999040, 111.433, 0.999288,  95.328, 0.998789,  83.598, 0.998920, 103.471, 0.999328, 151.445, 0.999181
   127,07/14/2018 08:48:01,31,323.180, 198.874, 0.999700, 197.751, 0.999604, 188.672, 0.999542, 160.750, 0.999643, 157.130, 0.999574, 136.294, 0.999682, 123.022, 0.999443, 117.978, 1.000000, 110.501, 0.999237, 109.674, 0.999808, 114.021, 0.999211, 134.089, 0.999428, 136.125, 0.999515, 134.992, 0.999450, 124.634, 0.999576, 112.034, 0.999277, 111.449, 0.999236,  95.388, 0.998829,  83.621, 0.999626, 103.412, 0.999623, 151.285, 0.999403
   128,07/14/2018 08:52:59,31,323.145, 198.112, 0.999447, 197.719, 0.999520, 187.629, 0.999626, 160.216, 0.999769, 157.163, 0.999694, 136.234, 0.999781, 122.636, 0.999770, 116.476, 1.000000, 110.201, 0.999535, 109.277, 0.999753, 113.762, 0.999374, 133.684, 0.999698, 135.610, 0.999596, 134.849, 0.999607, 124.653, 0.999641, 111.812, 0.999585, 111.335, 0.999719,  95.321, 0.999441,  83.294, 0.999793, 102.915, 0.999621, 150.862, 0.999757
   129,07/14/2018 08:57:57,31,323.129, 197.811, 0.999471, 197.168, 0.999318, 187.665, 0.999613, 159.945, 0.999701, 156.368, 0.999532, 135.904, 0.999412, 122.687, 0.999797, 116.912, 1.000000, 110.208, 0.999500, 109.239, 0.999676, 113.828, 0.999206, 133.698, 0.999612, 135.576, 0.999559, 134.812, 0.999413, 124.620, 0.999674, 112.032, 0.999779, 111.310, 0.999765,  95.148, 0.999891,  83.274, 0.999709, 103.072, 0.999538, 150.853, 0.999625
   130,07/14/2018 09:02:54,31,323.116, 198.147, 0.999542, 197.668, 0.999555, 187.727, 0.999651, 160.196, 0.999880, 156.891, 0.999809, 136.162, 0.999872, 122.558, 0.999746, 117.068, 1.000000, 110.199, 0.999758, 109.510, 0.999840, 113.728, 0.999571, 133.639, 0.999715, 135.804, 0.999704, 134.917, 0.999732, 124.748, 0.999705, 112.102, 0.999691, 111.189, 0.999548,  95.224, 0.999602,  83.427, 0.999770, 103.055, 0.999633, 151.028, 0.999773
   131,07/14/2018 09:07:51,31,323.026, 196.959, 0.999379, 196.609, 0.999331, 186.884, 0.999610, 159.810, 0.999688, 156.197, 0.999457, 135.028, 0.999536, 121.883, 0.999648, 116.825, 1.000000, 109.931, 0.999391, 109.044, 0.999441, 113.428, 0.999153, 133.345, 0.999304, 135.461, 0.999361, 134.587, 0.999417, 124.334, 0.999613, 111.586, 0.999786, 111.021, 0.999678,  95.034, 0.999849,  83.335, 0.999692, 102.773, 0.999406, 150.820, 0.999754
   132,07/14/2018 09:12:47,31,322.866, 198.169, 0.999292, 197.531, 0.999255, 188.158, 0.999558, 160.330, 0.999626, 156.690, 0.999513, 136.274, 0.999626, 122.702, 0.999606, 117.606, 1.000000, 110.553, 0.999401, 109.672, 0.999435, 114.030, 0.999174, 133.996, 0.999484, 136.192, 0.999317, 135.072, 0.999418, 124.955, 0.999444, 112.026, 0.999803, 111.496, 0.999799,  95.565, 0.999776,  83.557, 0.999548, 103.303, 0.999593, 151.221, 0.999410
   133,07/14/2018 09:17:46,31,322.692, 198.685, 0.999581, 198.397, 0.999565, 188.616, 0.999800, 160.938, 0.999868, 157.261, 0.999663, 136.473, 0.999724, 123.117, 0.999882, 116.874, 1.000000, 110.961, 0.999744, 109.626, 0.999805, 114.033, 0.999383, 133.743, 0.999721, 136.263, 0.999606, 135.184, 0.999724, 125.218, 0.999717, 112.059, 0.999846, 111.624, 0.999848,  95.532, 0.999823,  83.683, 0.999819, 103.489, 0.999734, 151.275, 0.999896
   134,07/14/2018 09:22:44,31,322.484, 198.410, 0.999130, 198.038, 0.999019, 188.018, 0.999390, 160.532, 0.999640, 157.287, 0.999335, 136.434, 0.999404, 123.211, 0.999276, 117.144, 1.000000, 110.771, 0.999066, 109.750, 0.998985, 114.104, 0.998637, 134.015, 0.998876, 136.079, 0.999113, 135.223, 0.999087, 125.088, 0.999058, 112.053, 0.999273, 111.540, 0.999507,  95.484, 0.999586,  83.722, 0.999382, 103.309, 0.999256, 151.203, 0.999318
   135,07/14/2018 09:27:41,31,322.251, 198.539, 0.999163, 198.048, 0.998565, 188.035, 0.999262, 160.153, 0.999235, 157.119, 0.999029, 136.121, 0.998981, 122.815, 0.999188, 117.552, 1.000000, 110.569, 0.998779, 109.324, 0.998833, 114.167, 0.998122, 134.041, 0.998411, 136.067, 0.998166, 135.066, 0.998617, 124.978, 0.999004, 111.962, 0.999206, 111.420, 0.999128,  95.405, 0.999361,  83.582, 0.999032, 103.180, 0.998399, 151.240, 0.998926
   136,07/14/2018 09:32:37,31,322.010, 198.180, 0.997608, 198.125, 0.998300, 187.538, 0.998812, 160.174, 0.998592, 156.550, 0.998143, 136.049, 0.998220, 122.732, 0.998687, 116.961, 1.000000, 110.487, 0.997930, 109.646, 0.997908, 114.111, 0.996905, 133.962, 0.997681, 135.892, 0.997451, 134.916, 0.998134, 124.856, 0.997324, 111.987, 0.998190, 111.495, 0.998315,  95.475, 0.998578,  83.559, 0.998242, 103.259, 0.997841, 151.158, 0.998121
   137,07/14/2018 09:37:34,31,321.755, 200.273, 0.997380, 199.563, 0.997480, 189.492, 0.998558, 161.986, 0.998282, 158.270, 0.998376, 137.185, 0.997866, 123.926, 0.998270, 118.407, 1.000000, 111.372, 0.997469, 110.332, 0.997184, 114.547, 0.996461, 134.531, 0.997038, 136.778, 0.997232, 135.792, 0.997351, 125.432, 0.997515, 112.613, 0.998272, 111.956, 0.997901,  95.698, 0.998003,  83.890, 0.998105, 103.427, 0.997509, 151.956, 0.997572
   138,07/14/2018 09:42:28,31,321.533, 200.246, 0.998729, 199.812, 0.998803, 189.374, 0.999345, 161.938, 0.999338, 158.064, 0.999081, 137.204, 0.998943, 123.927, 0.999451, 117.829, 1.000000, 111.420, 0.999062, 110.335, 0.998917, 114.768, 0.998509, 134.514, 0.998912, 136.722, 0.998786, 135.560, 0.998930, 125.243, 0.999028, 112.591, 0.999264, 111.873, 0.999191,  95.798, 0.999523,  83.719, 0.999381, 103.231, 0.999069, 151.667, 0.999425
   139,07/14/2018 09:47:25,31,321.366, 199.670, 0.998443, 199.029, 0.998710, 188.916, 0.999418, 161.301, 0.999377, 157.398, 0.999001, 137.107, 0.999181, 123.499, 0.999509, 117.660, 1.000000, 110.962, 0.999082, 109.867, 0.998732, 114.727, 0.998324, 134.530, 0.998848, 136.417, 0.998968, 135.437, 0.999256, 125.001, 0.999320, 112.304, 0.999389, 111.710, 0.999439,  95.494, 0.999665,  83.661, 0.999359, 103.387, 0.998930, 151.563, 0.999356
   140,07/14/2018 09:52:20,31,321.177, 197.609, 0.998887, 197.806, 0.998806, 187.648, 0.999520, 160.100, 0.999366, 156.229, 0.999133, 135.952, 0.999113, 122.335, 0.999413, 116.242, 1.000000, 110.272, 0.999045, 109.380, 0.998959, 113.907, 0.998901, 133.730, 0.999009, 135.808, 0.999004, 134.593, 0.999074, 124.737, 0.999198, 111.552, 0.999846, 111.159, 0.999672,  95.179, 0.999656,  83.395, 0.999524, 103.120, 0.998840, 151.033, 0.999450
   141,07/14/2018 09:57:17,31,320.975, 199.094, 0.999350, 199.296, 0.999593, 189.251, 0.999825, 161.381, 0.999813, 157.865, 0.999707, 137.001, 0.999789, 123.486, 0.999791, 117.433, 1.000000, 110.984, 0.999655, 109.915, 0.999431, 114.383, 0.999548, 134.196, 0.999553, 136.437, 0.999475, 135.474, 0.999642, 125.104, 0.999769, 112.382, 0.999767, 111.728, 0.999760,  95.613, 0.999764,  83.661, 0.999678, 103.486, 0.999626, 151.745, 0.999847
   142,07/14/2018 10:02:12,31,320.786, 199.044, 0.999854, 199.579, 0.999722, 189.166, 0.999576, 161.298, 0.999585, 157.416, 0.999726, 136.874, 0.999782, 123.377, 0.999639, 116.923, 1.000000, 110.866, 0.999573, 110.053, 0.999853, 114.389, 0.999619, 134.267, 0.999820, 136.527, 0.999887, 135.319, 0.999859, 125.231, 0.999875, 112.145, 0.999457, 111.466, 0.999760,  95.622, 0.999290,  83.582, 0.999832, 103.449, 0.999917, 151.478, 0.999715
   143,07/14/2018 10:07:07,31,320.536, 199.710, 0.999544, 199.972, 0.999475, 189.416, 0.999796, 162.047, 0.999807, 158.328, 0.999736, 137.209, 0.999693, 123.505, 0.999844, 117.933, 1.000000, 111.100, 0.999576, 110.169, 0.999649, 114.453, 0.999432, 134.223, 0.999432, 136.390, 0.999635, 135.418, 0.999525, 125.241, 0.999638, 112.383, 0.999745, 111.789, 0.999694,  95.431, 0.999763,  83.865, 0.999697, 103.486, 0.999344, 151.556, 0.999692
   144,07/14/2018 10:12:05,31,320.331, 199.386, 0.999728, 198.814, 0.999660, 189.125, 0.999804, 161.231, 0.999832, 157.572, 0.999839, 136.449, 0.999856, 123.332, 0.999819, 117.486, 1.000000, 110.940, 0.999758, 109.830, 0.999760, 114.376, 0.999541, 133.810, 0.999822, 136.520, 0.999613, 135.034, 0.999647, 125.000, 0.999794, 112.063, 0.999898, 111.590, 0.999911,  95.458, 0.999804,  83.737, 0.999918, 103.272, 0.999822, 151.432, 0.999890
   145,07/14/2018 10:17:01,31,320.104, 199.288, 0.999700, 199.554, 0.999719, 189.332, 0.999937, 161.760, 0.999835, 157.962, 0.999827, 137.053, 0.999757, 123.514, 0.999855, 117.609, 1.000000, 111.241, 0.999746, 110.108, 0.999970, 114.428, 0.999525, 134.340, 0.999866, 136.543, 0.999855, 135.407, 0.999838, 125.161, 0.999858, 112.404, 0.999960, 111.490, 0.999940,  95.442, 0.999873,  83.639, 0.999819, 103.288, 0.999855, 151.583, 0.999937
   146,07/14/2018 10:21:58,31,319.891, 199.208, 0.999721, 199.352, 0.999635, 189.311, 0.999889, 161.530, 0.999853, 158.057, 0.999893, 136.781, 0.999841, 123.714, 0.999859, 117.236, 1.000000, 110.952, 0.999710, 110.082, 0.999901, 114.643, 0.999632, 134.472, 0.999755, 136.511, 0.999858, 135.464, 0.999799, 125.115, 0.999858, 112.378, 0.999824, 111.698, 0.999883,  95.365, 0.999855,  83.829, 0.999871, 103.501, 0.999728, 151.556, 0.999770
   147,07/14/2018 10:26:53,31,319.614, 199.019, 0.999150, 198.357, 0.999096, 188.659, 0.999785, 161.268, 0.999805, 157.417, 0.999682, 136.360, 0.999565, 123.121, 0.999724, 117.149, 1.000000, 110.914, 0.999700, 109.797, 0.999515, 114.056, 0.999277, 134.038, 0.999459, 136.094, 0.999461, 135.116, 0.999674, 124.748, 0.999586, 112.165, 0.999771, 111.534, 0.999678,  95.457, 0.999569,  83.671, 0.999838, 103.261, 0.999444, 151.291, 0.999576
   148,07/14/2018 10:31:50,31,319.337, 198.432, 0.998298, 198.686, 0.998061, 188.428, 0.999035, 161.105, 0.998996, 157.208, 0.998685, 136.529, 0.998875, 123.127, 0.999228, 116.686, 1.000000, 110.924, 0.998915, 109.700, 0.998743, 114.173, 0.998184, 134.123, 0.998508, 136.250, 0.998574, 135.022, 0.998748, 125.205, 0.998638, 112.101, 0.999210, 111.419, 0.999254,  95.469, 0.999370,  83.685, 0.999126, 103.228, 0.998780, 151.337, 0.999192
   149,07/14/2018 10:36:44,31,319.038, 197.799, 0.999553, 197.755, 0.999307, 187.956, 0.999768, 160.292, 0.999792, 156.381, 0.999573, 135.915, 0.999670, 122.675, 0.999767, 116.062, 1.000000, 110.461, 0.999618, 109.361, 0.999734, 114.085, 0.999340, 133.763, 0.999683, 135.781, 0.999708, 134.934, 0.999741, 124.558, 0.999527, 112.031, 0.999865, 111.336, 0.999773,  95.431, 0.999732,  83.443, 0.999741, 103.099, 0.999584, 151.244, 0.999797
   150,07/14/2018 10:41:40,31,318.695, 197.785, 0.999297, 197.845, 0.999256, 187.436, 0.999721, 160.022, 0.999710, 156.476, 0.999575, 136.108, 0.999502, 122.777, 0.999686, 116.016, 1.000000, 110.596, 0.999561, 109.521, 0.999373, 113.986, 0.999426, 134.006, 0.999494, 136.039, 0.999611, 135.054, 0.999538, 124.764, 0.999548, 111.864, 0.999816, 111.356, 0.999793,  95.266, 0.999816,  83.452, 0.999763, 103.217, 0.999523, 151.425, 0.999801
   151,07/14/2018 10:46:34,31,318.331, 198.687, 0.998899, 199.008, 0.998763, 188.882, 0.999447, 161.249, 0.999539, 157.658, 0.999467, 136.806, 0.999448, 123.377, 0.999666, 116.926, 1.000000, 110.894, 0.999396, 109.919, 0.999347, 114.521, 0.999204, 134.373, 0.999129, 136.475, 0.999342, 135.345, 0.999328, 125.200, 0.999383, 112.341, 0.999702, 111.538, 0.999336,  95.593, 0.999735,  83.817, 0.999621, 103.284, 0.999614, 151.622, 0.999578
   152,07/14/2018 10:51:29,31,318.038, 198.074, 0.999771, 197.181, 0.999409, 187.580, 0.999763, 159.946, 0.999883, 156.528, 0.999834, 135.963, 0.999819, 122.814, 0.999833, 116.385, 1.000000, 110.700, 0.999742, 109.576, 0.999683, 114.057, 0.999329, 133.815, 0.999731, 136.004, 0.999322, 134.949, 0.999625, 125.049, 0.999592, 112.004, 0.999730, 111.421, 0.999662,  95.351, 0.999583,  83.487, 0.999712, 103.101, 0.999472, 151.151, 0.999745
   153,07/14/2018 10:56:24,31,317.711, 197.446, 0.999678, 198.016, 0.999284, 187.951, 0.999803, 160.099, 0.999888, 156.906, 0.999786, 135.897, 0.999781, 122.969, 0.999791, 116.344, 1.000000, 110.514, 0.999691, 109.688, 0.999753, 114.207, 0.999391, 133.826, 0.999693, 135.965, 0.999705, 135.002, 0.999653, 124.809, 0.999750, 112.073, 0.999914, 111.570, 0.999898,  95.539, 0.999928,  83.577, 0.999754, 103.134, 0.999507, 151.414, 0.999660
   154,07/14/2018 11:01:19,31,317.423, 199.416, 0.999713, 199.556, 0.999754, 189.276, 0.999709, 161.409, 0.999910, 157.885, 0.999902, 137.185, 0.999978, 123.426, 0.999668, 117.433, 1.000000, 111.447, 0.999767, 110.242, 0.999870, 114.588, 0.999687, 134.246, 0.999871, 136.488, 0.999872, 135.437, 0.999904, 125.146, 0.999608, 112.375, 0.999621, 111.663, 0.999699,  95.640, 0.999480,  83.772, 0.999821, 103.575, 0.999921, 151.759, 0.999729
