Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  1291,07/12/18 10:43:24,51,  0.00, 90.00,315.464,, 92.524, 89.567,, 84.938,, 74.177,,, 57.999,,, 47.493,,,, 39.291,,,, 35.361,136.485,151.273,173.099,204.886,239.428,265.997,283.308,292.959,296.690,295.333,297.433,299.192,298.678,296.844,
  1293,07/12/18 10:44:04,51,  0.00, 90.00,315.418,, 92.703, 89.236,, 85.254,, 73.535,,, 57.901,,, 47.263,,,, 39.280,,,, 35.549,131.387,148.521,171.053,204.385,239.394,267.417,285.640,294.105,298.002,298.772,297.197,298.732,300.568,298.133,
  1295,07/12/18 10:44:43,51,  0.00, 90.00,315.385,, 91.837, 89.186,, 85.035,, 73.288,,, 58.362,,, 47.041,,,, 38.767,,,, 35.179,137.272,153.167,174.202,204.532,238.478,266.837,285.596,295.198,298.027,297.449,297.525,297.377,296.160,296.889,
  1297,07/12/18 10:45:22,51,  0.00, 90.00,315.358,, 92.058, 89.168,, 85.049,, 73.641,,, 57.937,,, 47.365,,,, 39.278,,,, 35.439,132.783,148.511,171.762,203.981,242.214,271.144,286.564,291.119,295.827,300.173,297.742,295.568,297.039,297.603,
  1299,07/12/18 10:46:01,51,  0.00, 90.00,315.315,, 92.667, 89.724,, 85.402,, 73.766,,, 57.709,,, 46.845,,,, 38.913,,,, 35.182,136.494,151.086,172.268,205.345,240.964,267.616,285.981,290.705,292.563,297.900,299.016,299.839,297.184,296.033,
  1301,07/12/18 10:48:18,51,  0.00, 90.00,315.190,, 92.847, 89.332,, 85.199,, 73.830,,, 58.244,,, 47.160,,,, 39.195,,,, 35.038,138.169,151.722,174.931,204.378,236.783,268.627,289.379,295.432,295.885,294.006,295.299,297.415,296.204,295.052,
  1303,07/12/18 10:48:57,51,  0.00, 90.00,315.168,, 92.414, 89.784,, 85.353,, 74.253,,, 58.394,,, 47.451,,,, 38.638,,,, 35.653,132.329,151.886,174.990,205.881,239.520,268.445,285.005,293.895,299.001,299.346,296.028,296.198,301.492,298.638,
  1305,07/12/18 10:49:36,51,  0.00, 90.00,315.133,, 93.071, 89.916,, 85.186,, 73.946,,, 58.367,,, 47.498,,,, 39.173,,,, 35.537,132.259,148.922,174.969,205.403,235.585,266.965,288.798,295.225,294.174,293.274,296.264,297.643,297.841,296.754,
  1307,07/12/18 10:50:16,51,  0.00, 90.00,315.086,, 92.421, 89.523,, 85.431,, 73.869,,, 58.326,,, 47.804,,,, 39.157,,,, 35.217,134.513,152.097,172.487,200.462,237.491,267.377,287.840,295.184,296.409,298.381,298.067,296.411,298.137,298.347,
  1309,07/12/18 10:50:55,51,  0.00, 90.00,315.067,, 93.025, 89.714,, 84.936,, 73.818,,, 58.118,,, 47.027,,,, 39.028,,,, 35.412,133.704,148.564,174.934,206.254,236.461,265.713,285.692,293.528,294.817,295.770,299.639,299.119,299.630,301.319,
  1311,07/12/18 10:53:12,51,  0.00, 90.00,314.946,, 92.479, 90.103,, 85.315,, 73.505,,, 58.031,,, 47.531,,,, 38.706,,,, 34.911,133.352,153.040,173.797,206.104,240.564,266.362,286.387,295.887,294.790,295.093,298.029,296.966,295.775,296.111,
  1313,07/12/18 10:53:51,51,  0.00, 90.00,314.904,, 92.626, 89.479,, 85.196,, 73.545,,, 58.464,,, 47.256,,,, 39.683,,,, 35.236,133.569,153.052,178.054,205.454,238.619,270.497,287.364,293.195,297.628,296.598,297.180,296.101,295.199,297.340,
  1315,07/12/18 10:54:30,51,  0.00, 90.00,314.893,, 92.302, 89.527,, 85.425,, 73.518,,, 58.387,,, 47.375,,,, 39.082,,,, 35.076,135.153,150.649,173.232,204.985,239.057,267.509,286.676,297.016,298.827,295.667,295.313,295.787,298.957,298.020,
  1317,07/12/18 10:55:10,51,  0.00, 90.00,314.834,, 92.635, 89.434,, 84.907,, 74.355,,, 58.824,,, 47.878,,,, 39.368,,,, 35.715,134.625,151.172,174.562,203.810,235.765,266.481,286.398,291.999,296.086,299.097,296.699,296.323,296.724,297.650,
  1319,07/12/18 10:55:50,51,  0.00, 90.00,314.810,, 92.339, 89.494,, 85.101,, 73.863,,, 58.043,,, 47.541,,,, 39.394,,,, 35.847,138.158,151.962,173.171,206.775,241.750,267.354,286.199,293.876,294.567,295.288,297.566,299.065,298.186,296.837,
  1321,07/12/18 10:58:06,51,  0.00, 90.00,314.683,, 93.139, 89.783,, 85.600,, 73.611,,, 58.285,,, 47.600,,,, 39.512,,,, 35.122,133.030,150.624,176.962,207.502,238.418,268.080,288.628,293.775,294.123,296.552,299.123,297.776,296.783,296.695,
  1323,07/12/18 10:58:46,51,  0.00, 90.00,314.657,, 93.107, 89.864,, 85.394,, 73.805,,, 57.746,,, 47.509,,,, 39.223,,,, 35.134,134.274,149.681,172.324,204.514,241.210,268.049,284.787,293.713,295.492,294.859,295.046,297.390,297.749,296.536,
  1325,07/12/18 10:59:26,51,  0.00, 90.00,314.620,, 92.786, 89.520,, 85.440,, 73.722,,, 58.346,,, 47.236,,,, 39.238,,,, 35.145,130.294,147.521,175.541,205.773,237.653,270.742,288.934,293.834,293.870,294.804,296.977,297.571,298.973,298.450,
  1327,07/12/18 11:00:05,51,  0.00, 90.00,314.593,, 92.978, 90.165,, 85.119,, 74.137,,, 58.242,,, 47.211,,,, 39.337,,,, 35.240,134.388,150.162,171.824,202.235,239.617,268.489,288.167,294.054,298.218,298.577,296.152,298.132,300.702,297.734,
  1329,07/12/18 11:00:44,51,  0.00, 90.00,314.548,, 92.851, 89.404,, 85.299,, 74.116,,, 58.543,,, 47.233,,,, 39.008,,,, 35.503,130.103,148.639,176.353,207.579,240.825,269.833,288.148,293.593,298.480,298.975,297.665,300.051,300.142,296.316,
  1331,07/12/18 11:03:02,51,  0.00, 90.00,314.438,, 92.537, 90.015,, 85.142,, 73.931,,, 58.137,,, 47.287,,,, 39.578,,,, 35.172,130.275,149.377,175.625,205.901,238.303,269.407,289.584,296.615,298.959,295.573,297.321,299.616,298.658,296.930,
  1333,07/12/18 11:03:42,51,  0.00, 90.00,314.417,, 92.678, 89.713,, 85.594,, 74.435,,, 58.059,,, 46.773,,,, 39.427,,,, 35.128,131.688,149.277,175.371,207.678,241.057,265.977,284.524,294.347,295.845,294.738,296.610,297.011,295.933,295.875,
  1335,07/12/18 11:04:21,51,  0.00, 90.00,314.383,, 92.628, 89.162,, 85.129,, 73.934,,, 58.496,,, 47.202,,,, 38.708,,,, 35.051,132.410,150.858,176.505,203.481,236.144,269.814,286.545,291.361,295.373,298.449,296.281,294.888,297.595,297.459,
  1337,07/12/18 11:05:00,51,  0.00, 90.00,314.356,, 92.806, 89.553,, 85.077,, 73.313,,, 58.393,,, 47.333,,,, 38.947,,,, 35.369,132.629,149.361,175.437,205.309,237.736,269.938,289.652,293.191,296.158,297.788,297.789,299.405,298.094,296.759,
  1339,07/12/18 11:05:40,51,  0.00, 90.00,314.327,, 93.039, 89.692,, 85.376,, 74.059,,, 58.218,,, 47.853,,,, 39.653,,,, 35.302,137.074,153.514,174.159,205.079,241.214,266.891,284.403,292.928,294.543,294.472,295.876,296.748,297.161,296.509,
  1341,07/12/18 11:07:58,51,  0.00, 90.00,314.221,, 92.431, 89.822,, 84.801,, 73.984,,, 58.292,,, 47.382,,,, 38.551,,,, 35.508,133.862,152.945,177.700,201.997,235.877,264.480,282.828,290.560,295.610,299.870,298.012,297.900,298.515,297.753,
  1343,07/12/18 11:08:37,51,  0.00, 90.00,314.196,, 92.429, 89.632,, 85.093,, 73.372,,, 58.102,,, 46.894,,,, 39.041,,,, 35.308,133.916,148.111,174.969,207.181,239.161,269.357,289.448,294.065,297.725,296.374,295.377,297.366,297.684,296.369,
  1345,07/12/18 11:09:16,51,  0.00, 90.00,314.172,, 92.324, 89.235,, 85.021,, 73.972,,, 58.322,,, 46.972,,,, 38.935,,,, 34.998,137.039,149.933,173.825,208.379,240.636,267.252,284.697,293.097,295.133,294.323,298.133,299.484,295.943,295.122,
  1347,07/12/18 11:09:57,51,  0.00, 90.00,314.148,, 92.331, 89.578,, 85.448,, 74.255,,, 57.837,,, 47.191,,,, 39.555,,,, 35.047,135.690,153.298,172.597,201.355,240.330,267.339,283.419,291.060,296.065,299.266,297.924,298.010,299.146,297.644,
  1349,07/12/18 11:10:40,51,  0.00, 90.00,314.108,, 92.022, 89.599,, 85.124,, 74.147,,, 58.345,,, 47.080,,,, 39.220,,,, 35.189,131.467,150.420,177.902,205.951,235.829,268.585,289.814,292.294,292.119,294.869,299.403,300.226,298.369,297.084,
  1351,07/12/18 11:12:58,51,  0.00, 90.00,314.029,, 92.943, 89.972,, 85.323,, 74.326,,, 58.172,,, 47.648,,,, 39.744,,,, 35.625,130.507,148.809,175.178,202.737,235.464,268.873,287.002,293.413,295.661,296.282,296.943,297.920,297.781,297.064,
  1353,07/12/18 11:13:38,51,  0.00, 90.00,313.985,, 92.503, 89.616,, 84.932,, 73.923,,, 58.224,,, 47.098,,,, 38.819,,,, 34.842,134.141,151.583,174.060,208.604,240.963,267.849,285.461,293.922,293.955,294.982,299.521,299.483,295.985,298.459,
  1355,07/12/18 11:14:17,51,  0.00, 90.00,313.968,, 92.572, 89.324,, 85.154,, 73.692,,, 58.384,,, 46.946,,,, 39.842,,,, 34.964,132.259,149.316,175.572,204.362,236.917,268.115,286.783,292.258,297.853,299.143,294.589,296.428,300.797,297.928,
  1357,07/12/18 11:14:56,51,  0.00, 90.00,313.954,, 92.810, 89.853,, 85.324,, 73.814,,, 58.614,,, 47.881,,,, 39.483,,,, 35.330,134.075,150.897,174.886,205.173,240.723,268.392,286.004,294.538,295.099,294.393,297.072,298.249,299.086,299.364,
  1359,07/12/18 11:15:35,51,  0.00, 90.00,313.930,, 92.282, 89.218,, 85.042,, 73.550,,, 58.295,,, 47.527,,,, 39.283,,,, 35.084,131.812,152.619,176.268,201.648,236.711,270.851,291.127,296.137,294.947,294.618,299.146,300.464,299.371,297.782,
  1361,07/12/18 11:17:52,51,  0.00, 90.00,313.841,, 92.139, 88.883,, 85.159,, 73.624,,, 57.665,,, 46.879,,,, 38.467,,,, 35.094,131.697,149.411,175.682,207.888,242.002,268.699,284.872,293.837,298.246,296.954,298.571,300.036,300.888,298.305,
  1363,07/12/18 11:18:31,51,  0.00, 90.00,313.806,, 92.007, 89.109,, 85.109,, 73.640,,, 57.499,,, 46.873,,,, 38.924,,,, 35.313,135.538,149.427,173.159,201.861,235.615,267.352,286.640,290.640,293.659,297.297,298.144,296.123,297.163,298.445,
  1365,07/12/18 11:19:11,51,  0.00, 90.00,313.788,, 92.150, 88.834,, 84.929,, 73.628,,, 57.533,,, 46.909,,,, 38.962,,,, 34.913,135.117,154.254,176.072,204.119,239.142,268.145,287.811,291.936,291.853,295.714,296.782,294.897,295.372,298.205,
  1367,07/12/18 11:19:50,51,  0.00, 90.00,313.750,, 92.567, 89.308,, 84.897,, 73.276,,, 57.956,,, 47.440,,,, 39.276,,,, 34.804,135.341,149.198,174.822,206.703,239.352,267.025,285.246,293.417,295.871,296.515,298.946,299.428,299.150,297.342,
  1369,07/12/18 11:20:31,51,  0.00, 90.00,313.744,, 92.579, 89.118,, 85.147,, 73.510,,, 57.643,,, 47.018,,,, 39.406,,,, 34.794,130.806,150.828,176.322,204.338,236.285,268.023,289.270,293.223,296.001,299.639,296.725,296.587,297.940,296.773,
  1371,07/12/18 11:22:50,51,  0.00, 90.00,313.655,, 92.312, 89.401,, 85.654,, 73.768,,, 57.966,,, 47.124,,,, 39.442,,,, 35.293,137.987,151.040,171.115,203.301,240.738,271.917,289.860,294.818,298.351,298.618,296.481,297.343,298.235,298.258,
  1373,07/12/18 11:23:29,51,  0.00, 90.00,313.657,, 91.910, 89.458,, 84.943,, 73.360,,, 57.658,,, 47.505,,,, 39.025,,,, 34.909,135.832,148.637,171.471,206.842,241.576,268.224,286.852,294.173,295.962,296.239,297.332,298.249,300.166,299.387,
  1375,07/12/18 11:24:08,51,  0.00, 90.00,313.634,, 92.136, 88.982,, 84.664,, 72.646,,, 57.787,,, 46.912,,,, 38.900,,,, 35.091,137.666,153.954,176.994,206.057,235.450,266.739,289.204,294.002,292.544,293.013,294.571,295.235,299.628,299.245,
  1377,07/12/18 11:24:48,51,  0.00, 90.00,313.596,, 91.853, 89.070,, 84.756,, 73.782,,, 57.772,,, 47.219,,,, 38.691,,,, 35.098,136.427,152.515,175.325,205.038,236.898,264.508,287.631,296.486,292.034,293.096,298.023,298.430,298.308,296.579,
  1379,07/12/18 11:25:27,51,  0.00, 90.00,313.567,, 92.668, 89.137,, 85.251,, 73.633,,, 58.384,,, 47.456,,,, 39.473,,,, 34.973,136.633,153.715,177.362,205.384,238.868,267.942,284.743,291.935,296.098,297.125,299.021,300.067,298.477,296.325,
  1381,07/12/18 11:27:45,51,  0.00, 90.00,313.508,, 91.871, 89.234,, 84.847,, 73.562,,, 57.926,,, 46.856,,,, 38.138,,,, 34.818,133.820,148.835,173.512,204.664,236.913,267.506,289.809,295.759,295.371,294.622,297.142,297.791,298.487,297.238,
  1383,07/12/18 11:28:24,51,  0.00, 90.00,313.487,, 91.718, 88.980,, 84.624,, 73.186,,, 57.916,,, 47.690,,,, 38.835,,,, 35.152,134.050,150.802,176.152,205.239,236.307,266.728,286.259,291.556,295.558,295.670,296.262,296.699,296.999,297.927,
  1385,07/12/18 11:29:03,51,  0.00, 90.00,313.472,, 92.185, 89.103,, 84.738,, 73.976,,, 58.191,,, 47.194,,,, 39.413,,,, 35.066,133.318,150.800,175.997,205.965,240.685,271.211,289.538,293.338,293.940,296.863,296.864,296.442,298.551,297.914,
  1387,07/12/18 11:29:42,51,  0.00, 90.00,313.475,, 92.076, 89.068,, 84.796,, 73.381,,, 57.591,,, 47.303,,,, 38.707,,,, 34.786,137.474,150.392,172.477,206.709,241.886,267.538,284.736,294.593,298.127,299.631,296.227,296.252,297.341,296.475,
  1389,07/12/18 11:30:21,51,  0.00, 90.00,313.448,, 92.040, 88.795,, 84.184,, 73.384,,, 57.607,,, 47.144,,,, 39.910,,,, 34.938,134.530,149.703,175.361,207.232,237.780,264.906,285.404,292.589,296.020,296.138,296.617,294.397,297.113,297.713,
  1391,07/12/18 11:32:40,51,  0.00, 90.00,313.385,, 91.764, 88.859,, 85.100,, 73.215,,, 58.036,,, 47.502,,,, 38.819,,,, 35.117,134.780,148.994,170.071,204.272,239.834,265.243,283.437,293.136,298.172,299.668,297.657,295.554,295.432,298.113,
  1393,07/12/18 11:33:19,51,  0.00, 90.00,313.363,, 91.632, 88.974,, 85.201,, 72.797,,, 57.480,,, 46.680,,,, 39.026,,,, 35.220,134.194,148.566,173.475,206.950,240.295,270.009,287.597,293.615,297.350,297.684,296.817,297.720,299.469,296.709,
  1395,07/12/18 11:33:58,51,  0.00, 90.00,313.360,, 92.009, 88.855,, 84.457,, 73.559,,, 57.391,,, 47.281,,,, 39.134,,,, 35.107,134.866,154.680,174.639,202.650,239.099,270.206,289.041,295.961,295.172,293.253,296.800,299.248,298.871,295.994,
  1397,07/12/18 11:34:37,51,  0.00, 90.00,313.340,, 92.261, 89.258,, 84.460,, 73.997,,, 57.696,,, 47.137,,,, 39.201,,,, 34.781,130.567,146.885,173.235,207.245,238.537,265.087,284.131,292.843,296.866,296.175,295.134,294.736,297.564,298.692,
  1399,07/12/18 11:35:16,51,  0.00, 90.00,313.335,, 92.627, 88.997,, 84.398,, 73.598,,, 57.697,,, 47.010,,,, 39.258,,,, 35.239,133.949,151.938,172.455,201.829,238.918,267.488,283.271,291.386,292.636,295.836,296.594,294.720,295.788,297.723,
  1401,07/12/18 11:37:34,51,  0.00, 90.00,313.287,, 91.985, 89.170,, 84.595,, 73.242,,, 58.042,,, 46.919,,,, 38.065,,,, 35.159,134.352,149.633,171.394,204.697,240.195,264.153,283.584,294.631,296.336,293.337,297.227,298.264,297.018,298.198,
  1403,07/12/18 11:38:13,51,  0.00, 90.00,313.272,, 91.817, 89.058,, 84.714,, 73.085,,, 58.478,,, 47.240,,,, 39.443,,,, 35.319,132.750,151.508,175.130,205.887,238.666,268.303,287.388,293.206,295.603,296.456,296.214,297.294,298.110,297.802,
  1405,07/12/18 11:38:52,51,  0.00, 90.00,313.260,, 91.984, 89.095,, 84.917,, 74.090,,, 58.160,,, 46.888,,,, 38.737,,,, 34.710,133.449,149.655,173.068,201.003,234.538,267.926,288.572,292.267,294.518,299.518,298.649,295.890,297.061,299.107,
  1407,07/12/18 11:39:31,51,  0.00, 90.00,313.248,, 91.761, 89.024,, 84.240,, 73.211,,, 57.651,,, 47.349,,,, 38.174,,,, 34.730,135.056,151.061,174.674,203.954,238.494,271.046,287.012,290.601,292.742,296.333,296.772,299.391,298.831,295.273,
  1409,07/12/18 11:40:10,51,  0.00, 90.00,313.238,, 91.748, 88.697,, 84.934,, 73.498,,, 57.946,,, 47.244,,,, 39.033,,,, 34.870,132.593,148.947,175.793,204.927,235.440,267.710,286.697,290.167,293.020,297.586,298.612,296.277,296.919,299.429,
  1411,07/12/18 11:42:29,51,  0.00, 90.00,313.179,, 91.870, 88.616,, 84.318,, 72.581,,, 58.025,,, 47.091,,,, 38.729,,,, 34.490,130.605,146.751,173.225,205.206,236.275,265.078,286.744,294.741,296.306,296.027,297.250,296.625,295.492,296.713,
  1413,07/12/18 11:43:08,51,  0.00, 90.00,313.176,, 91.247, 88.367,, 84.730,, 73.373,,, 57.746,,, 46.503,,,, 39.156,,,, 34.926,138.347,154.302,173.817,202.607,239.499,270.718,285.498,291.110,292.822,295.808,298.443,297.666,297.769,298.564,
  1415,07/12/18 11:43:48,51,  0.00, 90.00,313.153,, 91.488, 88.089,, 83.997,, 72.849,,, 57.463,,, 46.750,,,, 39.328,,,, 34.993,136.464,149.972,172.070,204.085,238.071,268.856,287.442,291.228,295.582,296.279,294.479,296.655,298.796,296.940,
  1417,07/12/18 11:44:26,51,  0.00, 90.00,313.142,, 91.463, 88.583,, 84.956,, 73.227,,, 57.303,,, 46.894,,,, 38.586,,,, 34.639,136.834,153.634,174.006,203.852,239.645,269.042,285.480,294.911,298.221,296.203,296.495,297.419,298.656,297.787,
  1419,07/12/18 11:45:05,51,  0.00, 90.00,313.137,, 91.938, 88.490,, 84.477,, 73.320,,, 57.592,,, 46.848,,,, 38.827,,,, 35.299,133.698,151.071,173.160,202.931,238.539,270.480,289.941,294.397,296.436,296.826,297.971,299.858,299.891,297.341,
  1421,07/12/18 11:47:23,51,  0.00, 90.00,313.089,, 91.361, 88.111,, 84.289,, 73.087,,, 57.500,,, 46.617,,,, 38.536,,,, 34.711,136.525,151.715,175.190,200.764,234.845,270.710,287.548,292.528,293.554,293.630,297.560,298.947,300.136,298.403,
  1423,07/12/18 11:48:02,51,  0.00, 90.00,313.072,, 91.600, 88.551,, 83.862,, 72.735,,, 57.666,,, 46.610,,,, 39.269,,,, 35.158,135.619,152.000,174.177,207.571,242.516,267.211,285.632,293.393,296.669,297.043,297.144,296.704,296.958,297.177,
  1425,07/12/18 11:48:41,51,  0.00, 90.00,313.062,, 91.153, 88.538,, 84.294,, 73.118,,, 57.355,,, 46.551,,,, 38.783,,,, 34.626,132.939,150.396,175.728,206.045,238.057,268.151,288.011,292.442,292.757,294.952,297.226,296.305,297.230,298.688,
  1427,07/12/18 11:49:20,51,  0.00, 90.00,313.044,, 90.878, 88.435,, 84.532,, 73.005,,, 57.632,,, 47.344,,,, 39.227,,,, 34.724,134.778,152.494,173.940,201.602,238.694,271.436,290.263,296.699,297.553,294.920,296.353,298.927,298.711,298.320,
  1429,07/12/18 11:49:59,51,  0.00, 90.00,313.040,, 91.217, 88.330,, 84.190,, 73.364,,, 57.807,,, 46.791,,,, 38.587,,,, 34.635,136.604,148.449,172.353,204.559,239.374,269.144,286.214,292.013,293.783,295.664,295.928,295.104,294.620,297.025,
  1431,07/12/18 11:52:18,51,  0.00, 90.00,312.990,, 91.280, 88.498,, 84.238,, 73.305,,, 58.228,,, 47.099,,,, 38.977,,,, 34.712,134.736,150.323,176.133,204.382,237.823,270.345,289.802,296.283,294.390,296.215,298.099,298.008,296.654,297.018,
  1433,07/12/18 11:52:57,51,  0.00, 90.00,312.982,, 91.548, 88.455,, 84.511,, 72.675,,, 57.729,,, 47.250,,,, 38.974,,,, 35.150,136.642,154.132,175.230,201.521,238.357,270.463,286.306,291.176,295.471,298.294,297.423,300.150,299.478,295.091,
  1435,07/12/18 11:53:36,51,  0.00, 90.00,312.986,, 91.841, 88.436,, 84.798,, 73.275,,, 58.019,,, 47.000,,,, 39.351,,,, 34.965,133.264,150.890,174.128,203.148,237.759,268.677,288.244,293.483,295.288,297.490,296.492,297.197,297.848,296.786,
  1437,07/12/18 11:54:15,51,  0.00, 90.00,312.950,, 91.348, 88.427,, 83.854,, 73.392,,, 58.008,,, 47.069,,,, 39.119,,,, 35.163,135.157,149.213,172.843,204.932,237.094,264.207,286.830,297.018,299.496,300.335,297.445,296.613,295.077,296.531,
  1439,07/12/18 11:54:55,51,  0.00, 90.00,312.947,, 91.982, 88.635,, 84.421,, 73.226,,, 57.418,,, 47.030,,,, 39.389,,,, 34.796,135.145,149.708,173.153,207.282,241.326,267.610,286.091,295.314,296.698,293.961,296.235,299.554,297.635,294.841,
  1441,07/12/18 11:57:12,51,  0.00, 90.00,312.917,, 91.169, 88.774,, 84.230,, 72.997,,, 57.774,,, 47.103,,,, 38.624,,,, 35.006,134.136,149.555,174.885,206.249,238.591,265.270,285.313,292.747,294.657,297.212,297.990,296.891,297.796,300.176,
  1443,07/12/18 11:57:52,51,  0.00, 90.00,312.896,, 91.559, 88.231,, 83.993,, 73.174,,, 57.767,,, 46.556,,,, 38.841,,,, 35.387,135.449,152.203,173.336,206.341,240.052,267.082,285.824,294.380,294.124,292.993,295.263,297.447,299.065,296.444,
  1445,07/12/18 11:58:31,51,  0.00, 90.00,312.894,, 91.409, 88.168,, 83.966,, 72.772,,, 58.083,,, 46.677,,,, 38.529,,,, 34.994,137.151,153.893,173.624,204.131,239.559,267.080,287.859,296.314,297.946,295.556,295.251,298.010,298.333,295.128,
  1447,07/12/18 11:59:10,51,  0.00, 90.00,312.885,, 92.089, 88.675,, 84.503,, 73.053,,, 57.824,,, 46.700,,,, 39.221,,,, 34.702,133.004,147.436,171.373,204.447,241.518,270.082,285.015,289.570,294.185,299.270,296.708,296.816,299.196,297.231,
  1449,07/12/18 11:59:50,51,  0.00, 90.00,312.876,, 91.645, 88.748,, 84.806,, 73.058,,, 57.600,,, 47.425,,,, 39.184,,,, 35.565,134.608,151.573,172.184,202.169,240.097,267.946,287.214,295.744,299.343,295.812,294.698,296.392,296.583,295.632,
  1451,07/12/18 12:02:08,51,  0.00, 90.00,312.818,, 92.013, 88.770,, 85.006,, 73.654,,, 58.163,,, 47.110,,,, 39.260,,,, 35.334,132.971,149.102,171.586,204.195,241.970,268.896,284.167,294.491,299.635,298.181,296.801,296.771,295.876,297.683,
  1453,07/12/18 12:02:48,51,  0.00, 90.00,312.817,, 92.030, 88.651,, 84.462,, 73.220,,, 58.028,,, 47.059,,,, 38.463,,,, 34.422,133.815,149.673,173.310,206.392,239.373,265.743,282.930,289.290,292.017,294.268,297.408,298.437,296.660,296.422,
  1455,07/12/18 12:03:27,51,  0.00, 90.00,312.802,, 91.898, 88.828,, 84.808,, 73.187,,, 57.596,,, 47.034,,,, 38.888,,,, 35.093,134.139,149.738,173.181,204.560,239.190,266.139,285.378,295.306,294.750,295.328,296.322,297.351,298.813,297.642,
  1457,07/12/18 12:04:06,51,  0.00, 90.00,312.795,, 92.026, 89.103,, 84.869,, 73.423,,, 57.578,,, 47.216,,,, 38.844,,,, 34.880,133.660,149.886,172.751,203.421,242.142,270.661,287.864,295.847,295.493,295.380,294.567,295.833,300.597,298.615,
  1459,07/12/18 12:04:45,51,  0.00, 90.00,312.794,, 91.939, 88.873,, 84.532,, 73.145,,, 57.549,,, 46.606,,,, 39.285,,,, 35.106,133.589,153.219,176.977,208.237,238.674,265.058,286.458,291.877,292.706,295.888,299.793,298.005,295.752,295.630,
  1461,07/12/18 12:07:03,51,  0.00, 90.00,312.738,, 91.758, 88.627,, 84.372,, 73.109,,, 58.046,,, 47.091,,,, 38.771,,,, 34.625,135.910,149.898,171.293,202.500,240.253,267.911,286.174,292.264,292.423,294.993,297.171,296.016,295.582,296.987,
  1463,07/12/18 12:07:42,51,  0.00, 90.00,312.746,, 91.141, 88.515,, 83.983,, 72.978,,, 57.106,,, 47.111,,,, 38.500,,,, 34.645,131.405,150.468,174.605,206.880,239.310,266.354,285.254,293.679,295.695,294.014,294.558,294.284,295.987,297.771,
  1465,07/12/18 12:08:21,51,  0.00, 90.00,312.735,, 90.797, 87.935,, 83.832,, 72.588,,, 57.309,,, 46.866,,,, 38.579,,,, 34.905,132.750,150.320,173.749,203.901,238.151,270.687,288.622,293.326,297.089,299.570,297.835,298.375,299.035,296.361,
  1467,07/12/18 12:09:01,51,  0.00, 90.00,312.717,, 91.252, 88.755,, 83.888,, 72.488,,, 57.418,,, 46.521,,,, 38.522,,,, 34.803,131.871,147.153,171.348,200.785,240.217,269.639,283.286,290.953,297.794,298.512,298.399,296.843,298.101,300.282,
  1469,07/12/18 12:09:40,51,  0.00, 90.00,312.711,, 91.123, 87.953,, 83.908,, 73.171,,, 57.312,,, 47.221,,,, 38.540,,,, 34.498,135.946,148.429,173.529,203.520,237.769,268.983,287.838,291.912,292.149,297.199,299.840,298.715,297.165,297.797,
  1471,07/12/18 12:11:57,51,  0.00, 90.00,312.681,, 91.246, 88.448,, 83.745,, 72.607,,, 57.474,,, 46.856,,,, 38.367,,,, 34.797,130.302,150.745,174.608,205.171,238.318,266.914,285.794,293.961,293.637,293.921,296.949,296.318,295.944,296.802,
  1473,07/12/18 12:12:37,51,  0.00, 90.00,312.673,, 91.381, 87.899,, 84.140,, 72.285,,, 57.432,,, 46.518,,,, 38.534,,,, 34.721,134.095,149.166,173.355,203.969,238.248,267.032,286.909,293.670,293.180,296.546,296.827,296.005,298.117,297.621,
  1475,07/12/18 12:13:16,51,  0.00, 90.00,312.670,, 90.715, 87.227,, 83.376,, 72.434,,, 56.736,,, 46.523,,,, 38.605,,,, 34.815,136.801,148.717,173.791,204.251,235.020,265.336,287.617,294.788,295.789,295.740,297.584,296.620,297.515,298.334,
  1477,07/12/18 12:13:55,51,  0.00, 90.00,312.660,, 91.149, 88.121,, 83.351,, 73.121,,, 57.538,,, 46.920,,,, 38.294,,,, 34.530,133.103,153.310,172.325,201.013,238.156,266.599,285.889,293.340,292.115,295.278,298.002,296.718,294.725,297.036,
  1479,07/12/18 12:14:34,51,  0.00, 90.00,312.655,, 90.984, 87.560,, 83.930,, 72.596,,, 57.863,,, 46.597,,,, 38.837,,,, 34.449,132.125,147.457,171.602,201.634,238.904,267.835,283.541,290.944,297.139,297.896,295.255,295.795,296.490,296.855,
  1481,07/12/18 12:16:51,51,  0.00, 90.00,312.622,, 91.103, 87.894,, 83.823,, 72.371,,, 57.528,,, 46.453,,,, 38.305,,,, 34.847,129.813,147.985,172.142,202.906,238.640,266.408,284.495,291.446,292.806,296.520,296.569,296.636,296.555,298.523,
