Record,Date/Time,10,Freq,Rcvr,Alpha,dTdG,K1,K2,K3,K4,Tnd
     1,07/16/2018 00:04:33,11, 22.000,0, 0.990420,  -522821.18,  0.55631077E+02, -0.11298425E+01,  0.55395653E-02, -0.79484273E-05, 202.52
     2,07/16/2018 00:04:33,11, 22.234,0, 0.998330,  -526099.25, -0.58891494E+03,  0.61485492E+01, -0.21463852E-01,  0.25050048E-04, 201.80
     3,07/16/2018 00:04:33,11, 22.500,0, 0.998550,  -497896.31, -0.30719799E+02,  0.33228168E+00, -0.14761064E-02,  0.23985674E-05, 194.66
     4,07/16/2018 00:04:33,11, 23.000,0, 0.999350,  -491340.93, -0.26834972E+02,  0.23040528E+00, -0.69130142E-03,  0.74442946E-06, 164.51
     5,07/16/2018 00:04:33,11, 23.034,0, 0.998920,  -471854.14,  0.34570782E+03, -0.35843588E+01,  0.12177431E-01, -0.13545685E-04, 161.93
     6,07/16/2018 00:04:33,11, 23.500,0, 0.998000,  -458488.50, -0.18654943E+03,  0.19420094E+01, -0.67472235E-02,  0.78235354E-05, 139.23
     7,07/16/2018 00:04:33,11, 23.834,0, 0.998760,  -443142.39, -0.70008956E+03,  0.71579588E+01, -0.24371814E-01,  0.27633403E-04, 125.74
     8,07/16/2018 00:04:33,11, 24.000,0, 0.998930,  -425806.91, -0.78894634E+02,  0.79464585E+00, -0.27313362E-02,  0.32044246E-05, 121.57
     9,07/16/2018 00:04:33,11, 24.500,0, 0.996100,  -420555.62, -0.24482681E+03,  0.25028537E+01, -0.85575056E-02,  0.97866030E-05, 112.93
    10,07/16/2018 00:04:33,11, 25.000,0, 0.997900,  -419212.37, -0.21760618E+03,  0.22018348E+01, -0.74555551E-02,  0.84499679E-05, 111.01
    11,07/16/2018 00:04:33,11, 25.500,0, 0.996590,  -350355.50, -0.67040129E+02,  0.56843600E+00, -0.16372826E-02,  0.16355388E-05, 115.69
    12,07/16/2018 00:04:33,11, 26.000,0, 0.997270,  -405048.28,  0.37139994E+01, -0.13398144E+00,  0.69118214E-03, -0.94254786E-06, 135.47
    13,07/16/2018 00:04:33,11, 26.234,0, 0.998570,  -362499.16, -0.19960195E+03,  0.20529035E+01, -0.70823139E-02,  0.81956017E-05, 137.80
    14,07/16/2018 00:04:33,11, 26.500,0, 0.999160,  -381022.94, -0.11743274E+03,  0.11850354E+01, -0.40048155E-02,  0.45339070E-05, 136.17
    15,07/16/2018 00:04:33,11, 27.000,0, 0.997780,  -365182.85, -0.89628384E+02,  0.85141332E+00, -0.27462610E-02,  0.30209960E-05, 126.25
    16,07/16/2018 00:04:33,11, 27.500,0, 0.997640,  -342718.22, -0.46312602E+02,  0.45109653E+00, -0.15122384E-02,  0.17497174E-05, 113.23
    17,07/16/2018 00:04:33,11, 28.000,0, 0.998550,  -387690.38, -0.11710820E+03,  0.12131660E+01, -0.41884467E-02,  0.48193212E-05, 112.69
    18,07/16/2018 00:04:33,11, 28.500,0, 0.996380,  -378648.46, -0.11704098E+03,  0.11771544E+01, -0.39762234E-02,  0.45129605E-05,  96.42
    19,07/16/2018 00:04:33,11, 29.000,0, 0.996600,  -370650.60, -0.80617683E+02,  0.82249638E+00, -0.28337851E-02,  0.32971856E-05,  84.56
    20,07/16/2018 00:04:33,11, 29.500,0, 0.996140,  -381985.85, -0.12757593E+03,  0.12837891E+01, -0.43448930E-02,  0.49482388E-05, 103.93
    21,07/16/2018 00:04:33,11, 30.000,0, 0.998090,  -485519.98, -0.17352383E+03,  0.17292957E+01, -0.58248531E-02,  0.66381658E-05, 153.41
Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
    58,07/16/2018 03:07:14,31,319.655, 200.133, 0.999697, 200.052, 0.999455, 190.462, 0.999122, 162.384, 0.999444, 158.844, 0.999443, 138.054, 0.999194, 123.951, 0.999268, 121.496, 1.000000, 111.222, 0.999080, 110.355, 0.999278, 114.799, 0.999330, 134.370, 0.999263, 136.912, 0.999381, 135.536, 0.998826, 125.420, 0.999441, 112.421, 0.998783, 111.762, 0.999117,  95.893, 0.998535,  83.906, 0.998728, 103.576, 0.999260, 151.756, 0.998875
    59,07/16/2018 03:12:08,31,319.816, 198.993, 0.999224, 198.823, 0.999457, 189.377, 0.999793, 161.209, 0.999881, 157.633, 0.999661, 137.211, 0.999835, 123.062, 0.999837, 120.970, 1.000000, 110.860, 0.999632, 109.565, 0.999853, 114.099, 0.999719, 133.874, 0.999833, 135.967, 0.999679, 134.865, 0.999863, 124.879, 0.999737, 112.232, 0.999723, 111.388, 0.999820,  95.356, 0.999565,  83.552, 0.999853, 103.248, 0.999850, 151.333, 0.999870
    60,07/16/2018 03:17:03,31,319.947, 198.326, 0.999200, 197.966, 0.999228, 188.721, 0.999657, 160.932, 0.999786, 157.701, 0.999733, 136.858, 0.999761, 123.297, 0.999831, 120.730, 1.000000, 110.464, 0.999642, 109.521, 0.999676, 113.730, 0.999287, 133.806, 0.999511, 135.838, 0.999483, 134.984, 0.999740, 124.651, 0.999471, 112.076, 0.999619, 111.485, 0.999406,  95.304, 0.999379,  83.570, 0.999572, 103.288, 0.999542, 151.167, 0.999821
    61,07/16/2018 03:22:03,31,320.072, 199.303, 0.998862, 198.667, 0.999148, 189.219, 0.999618, 161.304, 0.999572, 157.787, 0.999394, 136.963, 0.999515, 123.340, 0.999494, 120.383, 1.000000, 110.819, 0.999441, 109.706, 0.999443, 114.234, 0.999030, 133.885, 0.999223, 136.462, 0.999146, 135.119, 0.999350, 124.988, 0.999021, 112.346, 0.999737, 111.641, 0.999389,  95.354, 0.999592,  83.651, 0.999489, 103.245, 0.999451, 151.374, 0.999520
    62,07/16/2018 03:26:57,31,320.178, 199.034, 0.998559, 198.582, 0.998861, 189.049, 0.999418, 161.142, 0.999753, 157.532, 0.999258, 136.815, 0.999565, 123.190, 0.999463, 120.405, 1.000000, 110.679, 0.999344, 109.786, 0.999363, 114.120, 0.998948, 134.018, 0.999121, 136.129, 0.999231, 135.133, 0.999386, 125.177, 0.999199, 112.224, 0.999535, 111.600, 0.999339,  95.615, 0.999307,  83.757, 0.999557, 103.366, 0.999396, 151.415, 0.999442
    63,07/16/2018 03:31:53,31,320.256, 199.461, 0.998249, 198.903, 0.998493, 189.363, 0.999133, 161.446, 0.999424, 157.757, 0.999359, 137.126, 0.999411, 123.305, 0.999210, 121.190, 1.000000, 110.766, 0.999162, 109.799, 0.998863, 114.115, 0.998654, 133.952, 0.998909, 136.329, 0.998899, 135.082, 0.998977, 125.252, 0.998726, 112.134, 0.999258, 111.600, 0.999097,  95.477, 0.999422,  83.662, 0.999606, 103.339, 0.999048, 151.274, 0.999041
    64,07/16/2018 03:36:49,31,320.306, 199.070, 0.998131, 198.906, 0.998396, 189.368, 0.999009, 160.848, 0.998976, 157.503, 0.998892, 136.663, 0.999022, 123.064, 0.999215, 120.473, 1.000000, 110.600, 0.998692, 109.402, 0.998451, 113.989, 0.998207, 133.616, 0.998545, 135.880, 0.998155, 134.885, 0.998721, 124.873, 0.998394, 111.986, 0.998900, 111.380, 0.998639,  95.359, 0.999116,  83.553, 0.998756, 103.109, 0.998967, 151.218, 0.998981
    65,07/16/2018 03:41:44,31,320.314, 199.705, 0.998801, 199.742, 0.998723, 189.902, 0.999344, 161.501, 0.999376, 158.134, 0.999131, 137.507, 0.999352, 123.680, 0.999357, 121.800, 1.000000, 110.949, 0.999146, 109.870, 0.999153, 114.346, 0.998796, 134.400, 0.999163, 136.478, 0.998990, 135.128, 0.999052, 125.192, 0.998807, 112.472, 0.999234, 111.713, 0.999457,  95.569, 0.999436,  83.798, 0.999165, 103.396, 0.998832, 151.316, 0.999448
    66,07/16/2018 03:46:39,31,320.308, 200.429, 0.998505, 200.307, 0.998533, 190.345, 0.999169, 162.200, 0.999314, 158.709, 0.999068, 137.915, 0.999262, 123.820, 0.999252, 121.650, 1.000000, 111.483, 0.999355, 110.251, 0.999075, 114.573, 0.998624, 134.251, 0.999246, 136.650, 0.998995, 135.564, 0.999159, 125.246, 0.998920, 112.440, 0.999224, 111.871, 0.999289,  95.776, 0.999295,  83.728, 0.999354, 103.511, 0.998845, 151.748, 0.999499
    67,07/16/2018 03:51:33,31,320.287, 199.691, 0.997747, 199.710, 0.998234, 189.942, 0.999207, 161.959, 0.999124, 158.672, 0.998741, 137.775, 0.998860, 123.811, 0.998914, 121.053, 1.000000, 111.173, 0.998622, 110.021, 0.998691, 114.404, 0.997898, 134.340, 0.998080, 136.446, 0.998453, 135.502, 0.998353, 125.221, 0.998207, 112.212, 0.998744, 111.812, 0.998786,  95.579, 0.999171,  83.837, 0.998726, 103.473, 0.998862, 151.612, 0.999190
    68,07/16/2018 03:56:28,31,320.240, 200.632, 0.998602, 200.170, 0.998708, 190.379, 0.999297, 161.948, 0.999499, 158.725, 0.999179, 137.798, 0.999309, 123.918, 0.999084, 120.507, 1.000000, 111.261, 0.999125, 110.092, 0.998401, 114.538, 0.998336, 134.550, 0.998899, 136.577, 0.998199, 135.339, 0.998737, 125.128, 0.998437, 112.428, 0.998661, 111.791, 0.998808,  95.766, 0.998914,  83.899, 0.998986, 103.578, 0.998826, 151.340, 0.999132
    69,07/16/2018 04:01:41,31,320.218, 199.901, 0.998744, 199.775, 0.999011, 190.241, 0.999506, 162.184, 0.999492, 158.295, 0.999152, 137.744, 0.999454, 123.703, 0.999513, 120.514, 1.000000, 111.492, 0.999258, 109.929, 0.999344, 114.539, 0.998356, 134.223, 0.999373, 136.486, 0.998834, 135.341, 0.999193, 125.199, 0.999285, 112.286, 0.999261, 111.827, 0.999201,  95.599, 0.999484,  83.827, 0.999446, 103.507, 0.999302, 151.519, 0.999493
    70,07/16/2018 04:06:35,31,320.202, 198.137, 0.998921, 197.880, 0.999118, 188.347, 0.999464, 160.414, 0.999748, 157.265, 0.999402, 136.529, 0.999621, 122.795, 0.999671, 120.732, 1.000000, 110.419, 0.999265, 109.378, 0.999237, 113.926, 0.998784, 133.672, 0.999362, 135.789, 0.999110, 134.764, 0.999433, 124.606, 0.999242, 112.051, 0.999626, 111.436, 0.999255,  95.293, 0.999481,  83.419, 0.999774, 103.051, 0.999609, 151.184, 0.999627
    71,07/16/2018 04:11:30,31,320.190, 198.326, 0.998338, 198.278, 0.998516, 188.895, 0.999309, 160.953, 0.999062, 157.387, 0.999019, 136.632, 0.999065, 122.933, 0.999223, 120.073, 1.000000, 110.523, 0.998789, 109.416, 0.999108, 113.975, 0.998419, 133.970, 0.998854, 136.034, 0.998859, 134.950, 0.998918, 124.813, 0.998997, 112.012, 0.999338, 111.381, 0.999064,  95.326, 0.999601,  83.554, 0.999381, 103.294, 0.999204, 151.349, 0.999236
    72,07/16/2018 04:16:25,31,320.178, 199.885, 0.999292, 199.618, 0.999214, 190.028, 0.999565, 161.707, 0.999829, 158.135, 0.999620, 136.870, 0.999710, 123.441, 0.999751, 121.364, 1.000000, 111.073, 0.999258, 109.811, 0.999804, 114.303, 0.999153, 134.129, 0.999479, 136.401, 0.999538, 135.422, 0.999590, 125.155, 0.999547, 112.361, 0.999803, 111.660, 0.999638,  95.487, 0.999508,  83.639, 0.999773, 103.319, 0.999541, 151.510, 0.999604
    73,07/16/2018 04:21:19,31,320.180, 200.328, 0.998587, 200.382, 0.998618, 190.693, 0.999426, 162.539, 0.999569, 158.935, 0.999093, 138.071, 0.999293, 124.424, 0.999362, 120.769, 1.000000, 111.601, 0.998784, 110.394, 0.999256, 114.849, 0.998469, 134.503, 0.998853, 136.786, 0.998497, 135.770, 0.998815, 125.515, 0.998668, 112.638, 0.999315, 112.019, 0.999055,  95.802, 0.999581,  84.006, 0.999165, 103.602, 0.998924, 151.902, 0.999130
    74,07/16/2018 04:26:15,31,320.167, 200.223, 0.998644, 199.752, 0.999123, 190.618, 0.999586, 162.297, 0.999698, 158.961, 0.999314, 137.523, 0.999400, 123.779, 0.999626, 120.795, 1.000000, 111.157, 0.999266, 110.012, 0.999405, 114.308, 0.999125, 134.331, 0.999433, 136.629, 0.999270, 135.380, 0.999683, 125.451, 0.999391, 112.372, 0.999763, 111.846, 0.999738,  95.511, 0.999874,  83.830, 0.999725, 103.417, 0.999418, 151.547, 0.999801
    75,07/16/2018 04:31:09,31,320.215, 199.835, 0.999179, 199.858, 0.999461, 190.234, 0.999668, 161.551, 0.999843, 158.466, 0.999572, 137.518, 0.999795, 123.549, 0.999693, 120.791, 1.000000, 111.084, 0.999547, 109.994, 0.999400, 114.461, 0.999313, 134.303, 0.999586, 136.523, 0.999545, 135.379, 0.999440, 125.302, 0.999416, 112.526, 0.999668, 111.867, 0.999347,  95.629, 0.999232,  83.840, 0.999512, 103.535, 0.999337, 151.661, 0.999661
    76,07/16/2018 04:36:07,31,320.279, 200.110, 0.999059, 200.423, 0.998890, 190.496, 0.999425, 161.795, 0.999559, 158.410, 0.999382, 137.706, 0.999631, 123.778, 0.999630, 119.729, 1.000000, 111.116, 0.999372, 110.049, 0.999534, 114.690, 0.999260, 134.304, 0.999239, 136.681, 0.999031, 135.553, 0.999530, 125.137, 0.998922, 112.437, 0.999538, 111.737, 0.998949,  95.740, 0.999054,  83.813, 0.999523, 103.401, 0.999033, 151.640, 0.999476
    77,07/16/2018 04:41:02,31,320.357, 199.663, 0.998834, 199.958, 0.998931, 190.355, 0.999392, 161.747, 0.999698, 158.536, 0.999268, 137.690, 0.999654, 123.780, 0.999458, 120.430, 1.000000, 111.312, 0.999288, 110.002, 0.999342, 114.402, 0.998785, 134.142, 0.999072, 136.530, 0.999272, 135.620, 0.999094, 125.142, 0.999156, 112.452, 0.999540, 111.843, 0.999395,  95.748, 0.999582,  83.987, 0.999510, 103.488, 0.999125, 151.699, 0.999598
    78,07/16/2018 04:45:56,31,320.437, 199.978, 0.997996, 199.333, 0.998210, 189.956, 0.998707, 161.840, 0.998731, 158.280, 0.998601, 137.493, 0.998484, 123.600, 0.999028, 121.394, 1.000000, 111.125, 0.998147, 110.075, 0.998348, 114.497, 0.997309, 134.181, 0.997998, 136.497, 0.997555, 135.393, 0.997902, 125.217, 0.998267, 112.262, 0.998794, 111.714, 0.998441,  95.660, 0.999155,  83.702, 0.998786, 103.448, 0.998053, 151.534, 0.998171
    79,07/16/2018 04:50:53,31,320.520, 199.516, 0.998231, 199.231, 0.998433, 189.787, 0.999068, 161.336, 0.999193, 158.372, 0.998668, 137.400, 0.999014, 123.470, 0.998757, 119.602, 1.000000, 110.974, 0.998302, 109.887, 0.999005, 114.079, 0.998173, 133.925, 0.998460, 136.315, 0.998119, 135.445, 0.998658, 125.131, 0.998589, 112.435, 0.999095, 111.677, 0.998915,  95.546, 0.999102,  83.757, 0.999001, 103.335, 0.998644, 151.440, 0.999006
    80,07/16/2018 04:55:47,31,320.656, 199.916, 0.998188, 199.402, 0.998202, 189.783, 0.999116, 161.575, 0.999279, 158.299, 0.998854, 137.462, 0.999173, 123.645, 0.999349, 120.672, 1.000000, 110.969, 0.998330, 109.759, 0.998500, 114.291, 0.997939, 134.022, 0.998343, 136.317, 0.997748, 135.220, 0.998454, 125.035, 0.998443, 112.181, 0.998781, 111.520, 0.998266,  95.456, 0.999176,  83.833, 0.999142, 103.368, 0.998653, 151.493, 0.998848
    81,07/16/2018 05:00:42,31,320.789, 198.595, 0.998313, 198.543, 0.998635, 189.195, 0.999286, 161.153, 0.999297, 157.544, 0.999248, 136.772, 0.999479, 123.102, 0.999412, 120.247, 1.000000, 110.586, 0.998788, 109.551, 0.999313, 113.887, 0.998562, 133.790, 0.998938, 135.928, 0.998923, 135.051, 0.998906, 124.850, 0.999102, 112.023, 0.999279, 111.551, 0.999153,  95.427, 0.999265,  83.580, 0.999256, 103.266, 0.998941, 151.212, 0.999098
    82,07/16/2018 05:05:37,31,320.966, 199.683, 0.998335, 199.720, 0.998569, 189.557, 0.998988, 161.286, 0.999468, 158.404, 0.999070, 137.324, 0.999435, 123.410, 0.999442, 120.626, 1.000000, 111.001, 0.999062, 110.020, 0.998986, 114.266, 0.998474, 134.138, 0.999006, 136.315, 0.998654, 135.244, 0.998620, 125.096, 0.998360, 112.330, 0.998594, 111.722, 0.998689,  95.666, 0.998818,  83.703, 0.998774, 103.234, 0.998605, 151.373, 0.998999
    83,07/16/2018 05:10:32,31,321.202, 198.821, 0.998792, 198.843, 0.998516, 189.003, 0.999294, 161.472, 0.999461, 157.577, 0.999189, 136.777, 0.999230, 122.902, 0.999440, 120.161, 1.000000, 110.552, 0.998928, 109.587, 0.999116, 113.941, 0.998552, 133.659, 0.998830, 135.775, 0.998713, 135.042, 0.998831, 124.726, 0.998823, 111.955, 0.999534, 111.307, 0.999010,  95.377, 0.999078,  83.654, 0.999197, 103.185, 0.998858, 150.923, 0.999252
    84,07/16/2018 05:15:30,31,321.468, 198.902, 0.999300, 198.591, 0.999569, 188.984, 0.999741, 160.755, 0.999792, 157.764, 0.999713, 136.983, 0.999615, 123.165, 0.999751, 119.122, 1.000000, 110.834, 0.999364, 109.695, 0.999712, 114.129, 0.999314, 133.924, 0.999634, 136.298, 0.999486, 135.101, 0.999667, 125.349, 0.999645, 112.186, 0.999607, 111.797, 0.999710,  95.565, 0.999770,  83.781, 0.999788, 103.304, 0.999494, 151.536, 0.999824
    85,07/16/2018 05:20:24,31,321.769, 199.948, 0.998721, 200.138, 0.998846, 190.206, 0.999443, 161.801, 0.999690, 158.569, 0.999224, 137.700, 0.999612, 123.804, 0.999673, 120.300, 1.000000, 111.076, 0.999297, 109.891, 0.999368, 114.422, 0.998875, 134.216, 0.999106, 136.603, 0.998800, 135.365, 0.999306, 125.257, 0.999017, 112.501, 0.999306, 111.929, 0.999140,  95.633, 0.999254,  83.875, 0.999346, 103.513, 0.999179, 151.573, 0.999404
    86,07/16/2018 05:25:23,31,322.052, 200.475, 0.998761, 200.051, 0.999064, 190.620, 0.999483, 162.419, 0.999467, 158.670, 0.999238, 137.873, 0.999465, 124.033, 0.999548, 120.818, 1.000000, 111.292, 0.999208, 110.121, 0.999135, 114.425, 0.998593, 134.098, 0.998925, 136.682, 0.998857, 135.475, 0.999349, 125.501, 0.998748, 112.508, 0.999296, 111.812, 0.999159,  95.560, 0.999631,  83.812, 0.999069, 103.513, 0.998673, 151.848, 0.999099
    87,07/16/2018 05:30:20,31,322.321, 201.328, 0.999430, 200.504, 0.999342, 191.163, 0.999804, 162.712, 0.999754, 159.148, 0.999632, 138.297, 0.999593, 124.169, 0.999844, 120.553, 1.000000, 111.533, 0.999454, 110.224, 0.999695, 114.758, 0.999356, 134.449, 0.999770, 136.922, 0.999536, 135.684, 0.999719, 125.582, 0.999659, 112.535, 0.999852, 112.037, 0.999921,  95.854, 0.999759,  83.963, 0.999915, 103.591, 0.999570, 152.019, 0.999821
    88,07/16/2018 05:35:19,31,322.590, 201.598, 0.999321, 201.262, 0.999353, 191.721, 0.999828, 163.129, 0.999702, 159.800, 0.999588, 138.738, 0.999722, 124.355, 0.999682, 120.906, 1.000000, 111.745, 0.999518, 110.537, 0.999559, 114.843, 0.999208, 134.593, 0.999457, 137.012, 0.999106, 136.021, 0.999438, 125.597, 0.999005, 112.737, 0.999404, 112.338, 0.999010,  95.901, 0.999298,  84.057, 0.999442, 103.824, 0.999415, 151.842, 0.999573
    89,07/16/2018 05:40:15,31,322.851, 201.367, 0.997909, 201.104, 0.998465, 191.264, 0.998813, 163.013, 0.998750, 159.508, 0.998561, 138.431, 0.998376, 124.280, 0.998590, 120.299, 1.000000, 111.582, 0.997995, 110.214, 0.997756, 114.784, 0.997661, 134.786, 0.998017, 136.852, 0.997201, 135.924, 0.997959, 125.398, 0.997324, 112.670, 0.998002, 112.013, 0.997880,  95.920, 0.997933,  83.985, 0.998290, 103.768, 0.998062, 151.953, 0.998474
    90,07/16/2018 05:45:10,31,323.098, 200.009, 0.999037, 199.420, 0.999048, 190.218, 0.999478, 161.756, 0.999233, 158.537, 0.999053, 137.418, 0.999069, 123.425, 0.999393, 120.210, 1.000000, 111.005, 0.998859, 109.796, 0.999186, 114.372, 0.998717, 134.111, 0.998893, 136.298, 0.998951, 135.347, 0.998950, 125.110, 0.998478, 112.272, 0.999045, 111.807, 0.998804,  95.393, 0.999245,  83.829, 0.999378, 103.400, 0.998647, 151.539, 0.999254
    91,07/16/2018 05:50:06,31,323.308, 199.228, 0.999148, 198.433, 0.999249, 189.454, 0.999475, 161.462, 0.999589, 157.869, 0.999413, 136.917, 0.999467, 123.011, 0.999477, 120.224, 1.000000, 110.601, 0.999006, 109.513, 0.999607, 114.020, 0.998959, 133.845, 0.999595, 136.033, 0.999400, 135.097, 0.999253, 124.988, 0.999570, 112.151, 0.999546, 111.500, 0.999645,  95.454, 0.999846,  83.559, 0.999755, 103.078, 0.999330, 151.459, 0.999167
    92,07/16/2018 05:55:04,31,323.452, 199.615, 0.999227, 198.685, 0.999250, 189.353, 0.999619, 160.941, 0.999450, 157.490, 0.999311, 137.042, 0.999342, 123.271, 0.999741, 119.593, 1.000000, 110.556, 0.999064, 109.554, 0.999451, 114.150, 0.998743, 133.854, 0.999413, 136.032, 0.998856, 135.033, 0.999027, 124.925, 0.999130, 112.128, 0.999700, 111.597, 0.999419,  95.423, 0.999649,  83.584, 0.999342, 103.081, 0.999213, 151.140, 0.999496
    93,07/16/2018 06:00:00,31,323.587, 199.684, 0.998791, 199.076, 0.998902, 189.878, 0.999406, 161.522, 0.999393, 158.189, 0.999106, 137.330, 0.999182, 123.506, 0.999332, 120.327, 1.000000, 110.845, 0.998604, 109.641, 0.999027, 114.328, 0.998300, 133.911, 0.998866, 136.266, 0.998531, 135.442, 0.998731, 124.968, 0.999057, 112.248, 0.998743, 111.611, 0.999230,  95.585, 0.999497,  83.751, 0.999130, 103.321, 0.998404, 151.441, 0.998742
    94,07/16/2018 06:04:59,31,323.629, 199.559, 0.998848, 199.192, 0.999064, 189.594, 0.999459, 161.655, 0.999614, 158.048, 0.999234, 137.212, 0.999421, 123.504, 0.999564, 120.924, 1.000000, 110.850, 0.999242, 109.774, 0.999311, 114.028, 0.998609, 133.877, 0.998871, 136.271, 0.998701, 135.328, 0.999098, 125.355, 0.999083, 112.212, 0.999382, 111.801, 0.999004,  95.490, 0.998988,  83.780, 0.999349, 103.394, 0.999109, 151.318, 0.998935
    95,07/16/2018 06:09:56,31,323.599, 199.774, 0.999327, 198.851, 0.999414, 189.701, 0.999645, 161.752, 0.999908, 158.375, 0.999616, 137.196, 0.999808, 123.315, 0.999819, 119.743, 1.000000, 110.835, 0.999648, 109.712, 0.999850, 114.301, 0.999524, 133.863, 0.999672, 136.414, 0.999430, 135.247, 0.999587, 125.117, 0.999390, 112.229, 0.999483, 111.724, 0.999464,  95.545, 0.999412,  83.713, 0.999720, 103.285, 0.999603, 151.412, 0.999511
    96,07/16/2018 06:14:52,31,323.482, 199.748, 0.999490, 199.431, 0.999271, 189.410, 0.999703, 161.931, 0.999764, 158.173, 0.999660, 137.486, 0.999824, 123.453, 0.999873, 120.409, 1.000000, 111.023, 0.999460, 109.826, 0.999599, 114.315, 0.999391, 134.111, 0.999587, 136.328, 0.999435, 135.569, 0.999421, 125.237, 0.999110, 112.309, 0.999561, 111.590, 0.999139,  95.562, 0.999420,  83.769, 0.999432, 103.402, 0.999359, 151.638, 0.999759
    97,07/16/2018 06:19:48,31,323.327, 200.423, 0.998959, 200.125, 0.999207, 190.046, 0.999582, 161.878, 0.999715, 158.607, 0.999467, 137.650, 0.999458, 123.559, 0.999625, 119.758, 1.000000, 111.314, 0.999170, 110.090, 0.998910, 114.360, 0.998855, 134.382, 0.999290, 136.591, 0.999066, 135.537, 0.999342, 125.200, 0.998653, 112.407, 0.999346, 111.630, 0.998875,  95.601, 0.999056,  83.877, 0.999425, 103.592, 0.998786, 151.502, 0.999300
    98,07/16/2018 06:24:46,31,323.178, 200.308, 0.998907, 199.895, 0.998928, 190.139, 0.999392, 162.087, 0.999770, 158.737, 0.999502, 137.892, 0.999584, 123.700, 0.999513, 120.467, 1.000000, 111.232, 0.999119, 109.948, 0.998928, 114.384, 0.998568, 134.102, 0.998404, 136.749, 0.998218, 135.506, 0.998887, 125.409, 0.998387, 112.505, 0.998942, 111.768, 0.998234,  95.663, 0.998527,  83.907, 0.998722, 103.605, 0.998885, 151.773, 0.998873
    99,07/16/2018 06:29:43,31,323.030, 201.095, 0.999222, 200.429, 0.999327, 190.850, 0.999673, 162.940, 0.999835, 158.977, 0.999564, 138.219, 0.999784, 124.001, 0.999741, 120.738, 1.000000, 111.551, 0.999454, 110.447, 0.999504, 115.084, 0.998969, 134.852, 0.999274, 136.841, 0.999292, 135.910, 0.999117, 125.523, 0.998964, 112.762, 0.999236, 111.965, 0.998967,  95.938, 0.998816,  84.006, 0.999149, 103.854, 0.999325, 152.147, 0.999556
   100,07/16/2018 06:34:40,31,322.896, 201.351, 0.998200, 201.603, 0.998830, 191.415, 0.999267, 162.855, 0.999412, 159.360, 0.998980, 138.257, 0.999221, 124.250, 0.999272, 120.713, 1.000000, 111.669, 0.998511, 110.596, 0.998061, 114.722, 0.998096, 134.797, 0.998208, 137.090, 0.998136, 135.828, 0.998493, 125.711, 0.997881, 112.667, 0.998721, 112.132, 0.998729,  95.782, 0.998677,  84.001, 0.998176, 103.655, 0.998185, 151.971, 0.998841
   101,07/16/2018 06:39:34,31,322.807, 200.937, 0.998684, 200.469, 0.998944, 191.223, 0.999457, 162.793, 0.999599, 159.327, 0.999376, 138.150, 0.999475, 124.338, 0.999541, 120.977, 1.000000, 111.633, 0.999133, 110.520, 0.999018, 114.800, 0.998581, 134.841, 0.998620, 136.976, 0.998315, 135.931, 0.999021, 125.561, 0.998567, 112.585, 0.998830, 112.082, 0.999305,  95.787, 0.998803,  84.081, 0.998898, 103.767, 0.999132, 152.039, 0.999334
   102,07/16/2018 06:44:31,31,322.762, 200.325, 0.998772, 200.532, 0.998925, 190.676, 0.999378, 162.274, 0.999494, 158.941, 0.999400, 137.813, 0.999237, 123.958, 0.999322, 120.525, 1.000000, 111.289, 0.999161, 110.228, 0.998768, 114.597, 0.998596, 134.587, 0.998989, 136.806, 0.998628, 135.656, 0.998707, 125.543, 0.998222, 112.644, 0.999022, 111.915, 0.998476,  95.983, 0.999170,  84.147, 0.999227, 103.691, 0.998644, 151.742, 0.999408
   103,07/16/2018 06:49:26,31,322.755, 199.698, 0.998739, 199.105, 0.998909, 189.411, 0.999512, 161.523, 0.999524, 157.966, 0.999085, 137.101, 0.999605, 123.449, 0.999353, 119.601, 1.000000, 110.782, 0.998868, 109.699, 0.999369, 114.273, 0.998545, 133.997, 0.999124, 136.193, 0.998850, 135.214, 0.998815, 125.050, 0.998791, 112.212, 0.999296, 111.694, 0.999044,  95.464, 0.999202,  83.727, 0.999463, 103.288, 0.998898, 151.305, 0.999108
