Record,DateTime,300,Int.Vaporcm,Int.Liquidmm,CloudBasekm
  2503,07/16/18 06:52:42,301,  3.610,  0.144,  8.750,
  2509,07/16/18 06:54:59,301,  3.673,  0.114,  8.750,
  2515,07/16/18 06:55:39,301,  3.649,  0.134,  8.500,
  2521,07/16/18 06:56:18,301,  3.619,  0.133,  8.500,
  2527,07/16/18 06:56:57,301,  3.609,  0.135,  8.750,
  2533,07/16/18 06:57:39,301,  3.597,  0.129,  8.750,
  2539,07/16/18 06:59:56,301,  3.557,  0.137,  8.750,
  2545,07/16/18 07:00:38,301,  3.572,  0.137,  8.750,
  2551,07/16/18 07:01:19,301,  3.563,  0.140,  8.750,
  2557,07/16/18 07:01:59,301,  3.601,  0.130,  8.750,
  2563,07/16/18 07:02:38,301,  3.620,  0.125,  8.500,
  2569,07/16/18 07:04:56,301,  3.623,  0.129,  8.750,
  2575,07/16/18 07:05:35,301,  3.593,  0.136,  8.500,
  2581,07/16/18 07:06:14,301,  3.626,  0.112,  8.750,
  2587,07/16/18 07:06:53,301,  3.616,  0.133,  8.750,
  2593,07/16/18 07:07:36,301,  3.650,  0.124,  8.500,
  2599,07/16/18 07:09:53,301,  3.616,  0.147,  8.500,
  2605,07/16/18 07:10:33,301,  3.651,  0.128,  8.500,
  2611,07/16/18 07:11:13,301,  3.581,  0.136,  8.750,
  2617,07/16/18 07:11:53,301,  3.621,  0.132,  8.750,
  2623,07/16/18 07:12:33,301,  3.593,  0.145,  8.500,
  2629,07/16/18 07:14:51,301,  3.690,  0.126,  8.500,
  2635,07/16/18 07:15:32,301,  3.642,  0.150,  8.500,
  2641,07/16/18 07:16:12,301,  3.661,  0.136,  8.500,
  2647,07/16/18 07:16:52,301,  3.667,  0.147,  8.250,
  2653,07/16/18 07:17:32,301,  3.699,  0.128,  8.250,
  2659,07/16/18 07:19:50,301,  3.694,  0.146,  8.500,
  2665,07/16/18 07:20:39,301,  3.717,  0.134,  8.500,
  2671,07/16/18 07:21:20,301,  3.675,  0.141,  8.500,
  2677,07/16/18 07:21:59,301,  3.682,  0.149,  8.500,
  2683,07/16/18 07:22:39,301,  3.684,  0.146,  8.500,
  2689,07/16/18 07:24:57,301,  3.700,  0.142,  8.500,
  2695,07/16/18 07:25:37,301,  3.691,  0.138,  8.500,
  2701,07/16/18 07:26:16,301,  3.700,  0.143,  8.500,
  2707,07/16/18 07:26:55,301,  3.670,  0.143,  8.500,
  2713,07/16/18 07:27:35,301,  3.725,  0.129,  8.250,
  2719,07/16/18 07:29:52,301,  3.737,  0.137,  8.250,
  2725,07/16/18 07:30:39,301,  3.721,  0.136,  8.500,
  2731,07/16/18 07:31:19,301,  3.704,  0.152,  8.500,
  2737,07/16/18 07:31:58,301,  3.715,  0.141,  8.500,
  2743,07/16/18 07:32:38,301,  3.710,  0.139,  8.500,
  2749,07/16/18 07:34:56,301,  3.742,  0.139,  8.500,
  2755,07/16/18 07:35:35,301,  3.742,  0.136,  8.250,
  2761,07/16/18 07:36:14,301,  3.778,  0.140,  8.250,
  2767,07/16/18 07:36:57,301,  3.794,  0.130,  8.250,
  2773,07/16/18 07:37:36,301,  3.766,  0.141,  8.250,
  2779,07/16/18 07:39:54,301,  3.794,  0.129,  8.250,
  2785,07/16/18 07:40:36,301,  3.783,  0.149,  8.250,
  2791,07/16/18 07:41:16,301,  3.818,  0.134,  8.250,
  2797,07/16/18 07:41:55,301,  3.772,  0.146,  8.250,
  2803,07/16/18 07:42:35,301,  3.779,  0.146,  8.250,
  2809,07/16/18 07:44:54,301,  3.756,  0.150,  8.250,
  2815,07/16/18 07:45:34,301,  3.762,  0.133,  8.500,
  2821,07/16/18 07:46:14,301,  3.765,  0.143,  8.500,
  2827,07/16/18 07:46:53,301,  3.758,  0.139,  8.250,
  2833,07/16/18 07:47:33,301,  3.761,  0.133,  8.500,
  2839,07/16/18 07:49:50,301,  3.781,  0.130,  8.250,
  2845,07/16/18 07:50:33,301,  3.722,  0.142,  8.500,
  2851,07/16/18 07:51:12,301,  3.767,  0.128,  8.250,
  2857,07/16/18 07:51:55,301,  3.749,  0.135,  8.250,
  2863,07/16/18 07:52:35,301,  3.718,  0.145,  8.250,
  2869,07/16/18 07:54:54,301,  3.774,  0.136,  8.250,
  2875,07/16/18 07:55:33,301,  3.750,  0.133,  8.250,
  2881,07/16/18 07:56:12,301,  3.754,  0.138,  8.500,
  2887,07/16/18 07:56:51,301,  3.769,  0.139,  8.250,
  2893,07/16/18 07:57:31,301,  3.737,  0.142,  8.500,
  2899,07/16/18 07:59:49,301,  3.760,  0.145,  8.500,
  2905,07/16/18 08:00:28,301,  3.736,  0.142,  8.500,
  2911,07/16/18 08:01:08,301,  3.767,  0.128,  8.250,
  2917,07/16/18 08:01:47,301,  3.769,  0.127,  8.250,
  2923,07/16/18 08:02:26,301,  3.726,  0.149,  8.500,
  2929,07/16/18 08:04:44,301,  3.723,  0.143,  8.250,
  2935,07/16/18 08:05:23,301,  3.735,  0.120,  8.500,
  2941,07/16/18 08:06:02,301,  3.721,  0.139,  8.500,
  2947,07/16/18 08:06:41,301,  3.730,  0.137,  8.250,
  2953,07/16/18 08:07:20,301,  3.741,  0.121,  8.500,
  2959,07/16/18 08:09:40,301,  3.734,  0.138,  8.500,
  2965,07/16/18 08:10:22,301,  3.724,  0.134,  8.500,
  2971,07/16/18 08:11:01,301,  3.745,  0.136,  8.250,
  2977,07/16/18 08:11:41,301,  3.742,  0.149,  8.250,
  2983,07/16/18 08:12:20,301,  3.727,  0.150,  8.250,
  2989,07/16/18 08:14:38,301,  3.743,  0.151,  8.250,
  2995,07/16/18 08:15:17,301,  3.766,  0.129,  8.250,
  3001,07/16/18 08:15:57,301,  3.764,  0.138,  8.250,
  3007,07/16/18 08:16:36,301,  3.729,  0.143,  8.250,
  3013,07/16/18 08:17:16,301,  3.728,  0.148,  8.500,
  3019,07/16/18 08:19:34,301,  3.707,  0.147,  8.500,
  3025,07/16/18 08:20:15,301,  3.697,  0.142,  8.500,
  3031,07/16/18 08:20:55,301,  3.711,  0.145,  8.500,
  3037,07/16/18 08:21:35,301,  3.713,  0.140,  8.500,
  3043,07/16/18 08:22:16,301,  3.723,  0.132,  8.500,
  3049,07/16/18 08:24:34,301,  3.729,  0.136,  8.500,
  3055,07/16/18 08:25:15,301,  3.739,  0.140,  8.500,
  3061,07/16/18 08:25:54,301,  3.734,  0.141,  8.500,
  3067,07/16/18 08:26:34,301,  3.750,  0.132,  8.500,
  3073,07/16/18 08:27:14,301,  3.708,  0.157,  8.250,
  3079,07/16/18 08:29:32,301,  3.773,  0.138,  8.500,
  3085,07/16/18 08:30:11,301,  3.758,  0.146,  8.500,
  3091,07/16/18 08:30:51,301,  3.786,  0.146,  8.250,
  3097,07/16/18 08:31:30,301,  3.775,  0.146,  8.250,
  3103,07/16/18 08:32:10,301,  3.763,  0.147,  8.250,
  3109,07/16/18 08:34:28,301,  3.774,  0.148,  8.500,
  3115,07/16/18 08:35:07,301,  3.768,  0.145,  8.250,
  3121,07/16/18 08:35:47,301,  3.768,  0.147,  8.250,
  3127,07/16/18 08:36:26,301,  3.808,  0.127,  8.250,
  3133,07/16/18 08:37:06,301,  3.773,  0.148,  8.250,
  3139,07/16/18 08:39:23,301,  3.776,  0.135,  8.500,
  3145,07/16/18 08:40:03,301,  3.745,  0.144,  8.500,
  3151,07/16/18 08:40:42,301,  3.748,  0.141,  8.500,
  3157,07/16/18 08:41:21,301,  3.777,  0.142,  8.250,
  3163,07/16/18 08:42:00,301,  3.742,  0.147,  8.500,
  3169,07/16/18 08:44:18,301,  3.759,  0.155,  8.250,
  3175,07/16/18 08:44:57,301,  3.766,  0.143,  8.500,
  3181,07/16/18 08:45:36,301,  3.754,  0.154,  8.250,
  3187,07/16/18 08:46:16,301,  3.797,  0.135,  8.500,
  3193,07/16/18 08:46:55,301,  3.815,  0.124,  8.250,
  3199,07/16/18 08:49:12,301,  3.797,  0.147,  8.500,
  3205,07/16/18 08:49:52,301,  3.740,  0.150,  8.500,
  3211,07/16/18 08:50:36,301,  3.773,  0.137,  8.250,
  3217,07/16/18 08:51:15,301,  3.812,  0.128,  8.500,
  3223,07/16/18 08:51:55,301,  3.814,  0.129,  8.250,
  3229,07/16/18 08:54:13,301,  3.758,  0.151,  8.250,
  3235,07/16/18 08:54:52,301,  3.756,  0.151,  8.250,
  3241,07/16/18 08:55:31,301,  3.780,  0.143,  8.250,
  3247,07/16/18 08:56:11,301,  3.735,  0.154,  8.250,
  3253,07/16/18 08:56:50,301,  3.784,  0.138,  8.250,
  3259,07/16/18 08:59:09,301,  3.792,  0.124,  8.500,
  3265,07/16/18 08:59:48,301,  3.730,  0.153,  8.250,
  3271,07/16/18 09:00:29,301,  3.747,  0.139,  8.250,
  3277,07/16/18 09:01:08,301,  3.767,  0.135,  8.500,
  3283,07/16/18 09:01:47,301,  3.794,  0.113,  8.500,
  3289,07/16/18 09:04:05,301,  3.784,  0.125,  8.500,
  3295,07/16/18 09:04:45,301,  3.807,  0.132,  8.500,
  3301,07/16/18 09:05:24,301,  3.816,  0.117,  8.250,
  3307,07/16/18 09:06:03,301,  3.766,  0.134,  8.500,
  3313,07/16/18 09:06:43,301,  3.760,  0.128,  8.250,
  3319,07/16/18 09:09:00,301,  3.745,  0.139,  8.250,
  3325,07/16/18 09:09:39,301,  3.762,  0.133,  8.500,
  3331,07/16/18 09:10:18,301,  3.789,  0.120,  8.250,
  3337,07/16/18 09:10:59,301,  3.759,  0.141,  8.250,
  3343,07/16/18 09:11:38,301,  3.773,  0.131,  8.500,
  3349,07/16/18 09:13:55,301,  3.767,  0.130,  8.500,
  3355,07/16/18 09:14:34,301,  3.762,  0.120,  8.250,
  3361,07/16/18 09:15:13,301,  3.758,  0.131,  8.500,
  3367,07/16/18 09:15:52,301,  3.769,  0.129,  8.500,
  3373,07/16/18 09:16:32,301,  3.773,  0.131,  8.250,
  3379,07/16/18 09:18:49,301,  3.808,  0.117,  8.500,
  3385,07/16/18 09:19:29,301,  3.780,  0.129,  8.500,
  3391,07/16/18 09:20:08,301,  3.754,  0.126,  8.500,
  3397,07/16/18 09:20:48,301,  3.746,  0.130,  8.500,
  3403,07/16/18 09:21:26,301,  3.751,  0.130,  8.500,
  3409,07/16/18 09:23:44,301,  3.746,  0.137,  8.500,
  3415,07/16/18 09:24:24,301,  3.747,  0.121,  8.500,
  3421,07/16/18 09:25:03,301,  3.759,  0.125,  8.500,
  3427,07/16/18 09:25:42,301,  3.729,  0.126,  8.500,
  3433,07/16/18 09:26:21,301,  3.732,  0.124,  8.500,
  3439,07/16/18 09:28:38,301,  3.758,  0.118,  8.500,
  3445,07/16/18 09:29:17,301,  3.715,  0.138,  8.500,
  3451,07/16/18 09:29:57,301,  3.726,  0.130,  8.500,
  3457,07/16/18 09:30:37,301,  3.744,  0.122,  8.500,
  3463,07/16/18 09:31:17,301,  3.763,  0.127,  8.250,
  3469,07/16/18 09:33:34,301,  3.809,  0.103,  8.500,
  3475,07/16/18 09:34:14,301,  3.745,  0.127,  8.500,
  3481,07/16/18 09:34:53,301,  3.786,  0.114,  8.250,
  3487,07/16/18 09:35:32,301,  3.738,  0.127,  8.500,
  3493,07/16/18 09:36:11,301,  3.772,  0.128,  8.500,
  3499,07/16/18 09:38:29,301,  3.773,  0.118,  8.250,
  3505,07/16/18 09:39:08,301,  3.727,  0.137,  8.500,
  3511,07/16/18 09:39:47,301,  3.750,  0.130,  8.500,
  3517,07/16/18 09:40:33,301,  3.735,  0.139,  8.250,
  3523,07/16/18 09:41:12,301,  3.758,  0.122,  8.500,
  3529,07/16/18 09:43:30,301,  3.800,  0.108,  8.250,
  3535,07/16/18 09:44:09,301,  3.800,  0.108,  8.250,
  3541,07/16/18 09:44:48,301,  3.802,  0.112,  8.250,
  3547,07/16/18 09:45:28,301,  3.786,  0.120,  8.500,
  3553,07/16/18 09:46:06,301,  3.781,  0.119,  8.250,
  3559,07/16/18 09:48:24,301,  3.793,  0.113,  8.250,
  3565,07/16/18 09:49:03,301,  3.782,  0.117,  8.250,
  3571,07/16/18 09:49:43,301,  3.791,  0.115,  8.250,
  3577,07/16/18 09:50:31,301,  3.771,  0.115,  8.250,
  3583,07/16/18 09:51:10,301,  3.752,  0.128,  8.250,
  3589,07/16/18 09:53:29,301,  3.796,  0.108,  8.250,
  3595,07/16/18 09:54:08,301,  3.767,  0.114,  8.250,
  3601,07/16/18 09:54:47,301,  3.774,  0.116,  8.250,
  3607,07/16/18 09:55:26,301,  3.780,  0.118,  8.250,
  3613,07/16/18 09:56:05,301,  3.805,  0.110,  8.250,
  3619,07/16/18 09:58:23,301,  3.834,  0.108,  8.250,
  3625,07/16/18 09:59:02,301,  3.765,  0.117,  8.250,
  3631,07/16/18 09:59:42,301,  3.840,  0.099,  8.250,
  3637,07/16/18 10:00:21,301,  3.827,  0.097,  8.250,
  3643,07/16/18 10:01:00,301,  3.799,  0.107,  8.250,
  3649,07/16/18 10:03:18,301,  3.795,  0.106,  8.250,
  3655,07/16/18 10:03:57,301,  3.810,  0.089,  8.250,
  3661,07/16/18 10:04:36,301,  3.790,  0.096,  8.250,
  3667,07/16/18 10:05:15,301,  3.811,  0.088,  8.250,
  3673,07/16/18 10:05:54,301,  3.774,  0.099,  8.250,
  3679,07/16/18 10:08:12,301,  3.783,  0.107,  8.500,
  3685,07/16/18 10:08:51,301,  3.796,  0.096,  8.250,
  3691,07/16/18 10:09:31,301,  3.782,  0.108,  8.250,
  3697,07/16/18 10:10:10,301,  3.795,  0.098,  8.250,
  3703,07/16/18 10:10:50,301,  3.812,  0.088,  8.250,
  3709,07/16/18 10:13:07,301,  3.799,  0.105,  8.250,
  3715,07/16/18 10:13:46,301,  3.818,  0.104,  8.000,
  3721,07/16/18 10:14:26,301,  3.807,  0.105,  8.250,
  3727,07/16/18 10:15:05,301,  3.791,  0.113,  8.250,
  3733,07/16/18 10:15:44,301,  3.825,  0.096,  8.250,
  3739,07/16/18 10:18:01,301,  3.814,  0.102,  8.250,
  3745,07/16/18 10:18:41,301,  3.822,  0.105,  8.250,
  3751,07/16/18 10:19:20,301,  3.820,  0.100,  8.250,
  3757,07/16/18 10:19:59,301,  3.807,  0.104,  8.000,
  3763,07/16/18 10:20:38,301,  3.815,  0.103,  8.250,
  3769,07/16/18 10:22:57,301,  3.817,  0.106,  8.250,
  3775,07/16/18 10:23:36,301,  3.801,  0.104,  8.250,
  3781,07/16/18 10:24:15,301,  3.814,  0.106,  8.250,
  3787,07/16/18 10:24:54,301,  3.816,  0.098,  8.250,
  3793,07/16/18 10:25:33,301,  3.818,  0.103,  8.250,
  3799,07/16/18 10:27:50,301,  3.791,  0.120,  8.250,
  3805,07/16/18 10:28:29,301,  3.891,  0.052,  8.000,
  3811,07/16/18 10:29:09,301,  3.809,  0.107,  8.250,
  3817,07/16/18 10:29:48,301,  3.794,  0.135,  8.500,
  3823,07/16/18 10:30:27,301,  3.820,  0.105,  8.250,
  3829,07/16/18 10:32:45,301,  3.824,  0.105,  8.000,
  3835,07/16/18 10:33:24,301,  3.792,  0.143,  8.250,
  3841,07/16/18 10:34:04,301,  3.848,  0.092,  8.000,
  3847,07/16/18 10:34:43,301,  3.854,  0.062,  8.250,
  3853,07/16/18 10:35:22,301,  3.808,  0.083,  8.250,
  3859,07/16/18 10:37:40,301,  3.775,  0.104,  8.250,
  3865,07/16/18 10:38:19,301,  3.786,  0.096,  8.250,
  3871,07/16/18 10:38:59,301,  3.799,  0.114,  8.250,
  3877,07/16/18 10:39:38,301,  3.773,  0.096,  8.000,
  3883,07/16/18 10:40:18,301,  3.731,  0.204,  7.750,
  3889,07/16/18 10:42:37,301,  3.781,  0.136,  8.250,
  3895,07/16/18 10:43:16,301,  3.764,  0.168,  8.500,
  3901,07/16/18 10:43:55,301,  3.708,  0.174,  8.000,
  3907,07/16/18 10:44:36,301,  3.866,  0.050,  8.250,
  3913,07/16/18 10:45:15,301,  3.859,  0.065,  7.750,
  3919,07/16/18 10:47:32,301,  3.817,  0.102,  8.250,
  3925,07/16/18 10:48:12,301,  3.792,  0.126,  8.250,
  3931,07/16/18 10:48:51,301,  3.761,  0.133,  8.250,
  3937,07/16/18 10:49:30,301,  3.779,  0.138,  8.250,
  3943,07/16/18 10:50:09,301,  3.764,  0.164,  8.500,
  3949,07/16/18 10:52:27,301,  3.808,  0.120,  8.000,
  3955,07/16/18 10:53:06,301,  3.876,  0.049,  8.250,
  3961,07/16/18 10:53:45,301,  3.894,  0.035,  8.000,
  3967,07/16/18 10:54:24,301,  3.862,  0.074,  8.000,
  3973,07/16/18 10:55:03,301,  3.794,  0.140,  8.000,
  3979,07/16/18 10:57:21,301,  3.875,  0.081,  7.500,
  3985,07/16/18 10:58:00,301,  3.814,  0.130,  8.250,
  3991,07/16/18 10:58:39,301,  3.902,  0.041,  8.000,
  3997,07/16/18 10:59:18,301,  3.848,  0.093,  7.750,
  4003,07/16/18 10:59:58,301,  3.901,  0.062,  7.750,
  4009,07/16/18 11:02:17,301,  3.805,  0.120,  8.250,
  4015,07/16/18 11:02:56,301,  3.774,  0.133,  7.750,
  4021,07/16/18 11:03:35,301,  3.848,  0.046,  8.500,
  4027,07/16/18 11:04:14,301,  3.814,  0.090,  8.000,
  4033,07/16/18 11:04:53,301,  3.754,  0.149,  8.000,
  4039,07/16/18 11:07:11,301,  3.778,  0.136,  8.000,
  4045,07/16/18 11:07:51,301,  3.791,  0.144,  8.250,
  4051,07/16/18 11:08:30,301,  3.826,  0.109,  7.750,
  4057,07/16/18 11:09:10,301,  3.816,  0.124,  8.500,
  4063,07/16/18 11:09:49,301,  3.858,  0.081,  8.250,
  4069,07/16/18 11:12:07,301,  3.849,  0.068,  8.250,
  4075,07/16/18 11:12:46,301,  3.783,  0.152,  8.000,
  4081,07/16/18 11:13:26,301,  3.780,  0.126,  8.000,
  4087,07/16/18 11:14:05,301,  3.861,  0.069,  8.250,
  4093,07/16/18 11:14:45,301,  3.729,  0.207,  8.000,
  4099,07/16/18 11:17:03,301,  3.850,  0.118,  8.000,
  4105,07/16/18 11:17:42,301,  3.909,  0.102,  7.750,
  4111,07/16/18 11:18:21,301,  3.903,  0.034,  8.500,
  4117,07/16/18 11:19:00,301,  3.830,  0.122,  8.000,
  4123,07/16/18 11:19:39,301,  3.860,  0.102,  7.750,
  4129,07/16/18 11:21:57,301,  3.787,  0.148,  8.250,
  4135,07/16/18 11:22:36,301,  3.834,  0.063,  8.000,
  4141,07/16/18 11:23:15,301,  3.850,  0.077,  8.000,
  4147,07/16/18 11:23:54,301,  3.893,  0.039,  8.000,
  4153,07/16/18 11:24:33,301,  3.822,  0.072,  8.250,
  4159,07/16/18 11:26:50,301,  3.839,  0.102,  8.250,
  4165,07/16/18 11:27:29,301,  3.808,  0.109,  7.500,
  4171,07/16/18 11:28:08,301,  3.837,  0.056,  8.000,
  4177,07/16/18 11:28:48,301,  3.808,  0.125,  8.000,
  4183,07/16/18 11:29:27,301,  3.846,  0.064,  8.000,
  4189,07/16/18 11:31:45,301,  3.826,  0.125,  8.250,
  4195,07/16/18 11:32:24,301,  3.795,  0.106,  8.000,
  4201,07/16/18 11:33:03,301,  3.890,  0.059,  7.750,
  4207,07/16/18 11:33:42,301,  3.815,  0.137,  8.250,
  4213,07/16/18 11:34:21,301,  3.829,  0.105,  8.000,
  4219,07/16/18 11:36:38,301,  3.855,  0.073,  8.000,
  4225,07/16/18 11:37:18,301,  3.878,  0.058,  7.750,
  4231,07/16/18 11:37:57,301,  3.830,  0.096,  8.250,
  4237,07/16/18 11:38:36,301,  3.880,  0.031,  8.000,
  4243,07/16/18 11:39:15,301,  3.795,  0.122,  7.750,
  4249,07/16/18 11:41:33,301,  3.819,  0.141,  7.750,
  4255,07/16/18 11:42:12,301,  3.933,  0.030,  7.750,
  4261,07/16/18 11:42:51,301,  3.933,  0.010,  7.750,
  4267,07/16/18 11:43:30,301,  3.875,  0.086,  7.500,
  4273,07/16/18 11:44:10,301,  3.812,  0.113,  8.500,
  4279,07/16/18 11:46:27,301,  3.887,  0.025,  7.750,
  4285,07/16/18 11:47:06,301,  3.860,  0.055,  7.750,
  4291,07/16/18 11:47:45,301,  3.899,  0.033,  8.000,
  4297,07/16/18 11:48:24,301,  3.803,  0.141,  8.000,
  4303,07/16/18 11:49:03,301,  3.861,  0.055,  8.000,
  4309,07/16/18 11:51:21,301,  3.905,  0.084,  8.000,
  4315,07/16/18 11:52:00,301,  3.879,  0.059,  7.750,
  4321,07/16/18 11:52:40,301,  3.876,  0.092,  7.750,
  4327,07/16/18 11:53:19,301,  3.883,  0.065,  7.500,
  4333,07/16/18 11:53:58,301,  3.943,  0.022,  7.750,
  4339,07/16/18 11:56:15,301,  3.849,  0.084,  8.000,
  4345,07/16/18 11:56:54,301,  3.809,  0.113,  7.750,
  4351,07/16/18 11:57:33,301,  3.896,  0.040,  8.000,
  4357,07/16/18 11:58:12,301,  3.819,  0.141,  8.000,
  4363,07/16/18 11:58:51,301,  3.776,  0.149,  8.000,
  4369,07/16/18 12:01:09,301,  3.772,  0.163,  7.750,
  4375,07/16/18 12:01:48,301,  3.880,  0.060,  7.750,
  4381,07/16/18 12:02:28,301,  3.812,  0.106,  7.750,
  4387,07/16/18 12:03:07,301,  3.870,  0.077,  7.500,
  4393,07/16/18 12:03:46,301,  3.843,  0.073,  8.000,
  4399,07/16/18 12:06:03,301,  3.845,  0.120,  7.750,
  4405,07/16/18 12:06:43,301,  3.902,  0.028,  8.250,
  4411,07/16/18 12:07:22,301,  3.845,  0.100,  7.750,
  4417,07/16/18 12:08:01,301,  3.791,  0.111,  8.000,
  4423,07/16/18 12:08:41,301,  3.858,  0.092,  7.500,
  4429,07/16/18 12:10:59,301,  3.841,  0.150,  7.750,
  4435,07/16/18 12:11:38,301,  3.940,  0.020,  7.750,
  4441,07/16/18 12:12:17,301,  3.899,  0.057,  8.000,
  4447,07/16/18 12:12:56,301,  3.901,  0.059,  8.000,
  4453,07/16/18 12:13:35,301,  3.771,  0.145,  7.750,
  4459,07/16/18 12:15:53,301,  3.862,  0.121,  7.750,
  4465,07/16/18 12:16:32,301,  3.919,  0.058,  8.000,
  4471,07/16/18 12:17:12,301,  3.943,  0.033,  8.000,
  4477,07/16/18 12:17:51,301,  3.793,  0.174,  7.750,
  4483,07/16/18 12:18:30,301,  3.913,  0.062,  8.000,
  4489,07/16/18 12:20:49,301,  3.862,  0.077,  8.000,
  4495,07/16/18 12:21:28,301,  3.792,  0.126,  7.750,
  4501,07/16/18 12:22:07,301,  3.861,  0.059,  7.500,
  4507,07/16/18 12:22:46,301,  3.866,  0.074,  7.750,
  4513,07/16/18 12:23:25,301,  3.833,  0.063,  8.000,
  4519,07/16/18 12:25:42,301,  3.809,  0.128,  7.750,
  4525,07/16/18 12:26:21,301,  3.792,  0.132,  7.750,
  4531,07/16/18 12:27:01,301,  3.778,  0.138,  8.000,
  4537,07/16/18 12:27:41,301,  3.802,  0.098,  7.750,
  4543,07/16/18 12:28:20,301,  3.823,  0.084,  7.500,
  4549,07/16/18 12:30:38,301,  3.856,  0.071,  8.000,
  4555,07/16/18 12:31:17,301,  3.767,  0.157,  7.500,
  4561,07/16/18 12:31:56,301,  3.765,  0.138,  7.500,
  4567,07/16/18 12:32:35,301,  3.802,  0.110,  7.500,
  4573,07/16/18 12:33:14,301,  3.851,  0.043,  8.000,
  4579,07/16/18 12:35:31,301,  3.843,  0.073,  8.000,
  4585,07/16/18 12:36:11,301,  3.772,  0.170,  8.000,
  4591,07/16/18 12:36:50,301,  3.912,  0.035,  7.750,
  4597,07/16/18 12:37:29,301,  3.760,  0.150,  8.000,
  4603,07/16/18 12:38:08,301,  3.843,  0.079,  7.750,
  4609,07/16/18 12:40:29,301,  3.934,  0.005,  8.000,
  4615,07/16/18 12:41:08,301,  3.830,  0.096,  7.750,
  4621,07/16/18 12:41:47,301,  3.751,  0.177,  7.750,
  4627,07/16/18 12:42:26,301,  3.846,  0.064,  7.750,
  4633,07/16/18 12:43:06,301,  3.884,  0.044,  8.000,
  4639,07/16/18 12:45:23,301,  3.832,  0.102,  7.750,
  4645,07/16/18 12:46:03,301,  3.825,  0.080,  7.750,
  4651,07/16/18 12:46:42,301,  3.895,  0.041,  7.500,
  4657,07/16/18 12:47:21,301,  3.822,  0.090,  7.750,
  4663,07/16/18 12:48:00,301,  3.793,  0.140,  7.500,
  4669,07/16/18 12:50:19,301,  3.902,  0.036,  7.500,
  4675,07/16/18 12:50:58,301,  3.735,  0.162,  8.250,
  4681,07/16/18 12:51:37,301,  3.874,  0.034,  7.750,
  4687,07/16/18 12:52:16,301,  3.818,  0.081,  7.750,
  4693,07/16/18 12:52:55,301,  3.754,  0.170,  8.000,
  4699,07/16/18 12:55:13,301,  3.789,  0.134,  8.000,
  4705,07/16/18 12:55:52,301,  3.847,  0.082,  7.750,
  4711,07/16/18 12:56:31,301,  3.878,  0.036,  8.000,
  4717,07/16/18 12:57:10,301,  3.839,  0.083,  7.750,
  4723,07/16/18 12:57:49,301,  3.838,  0.099,  8.000,
  4729,07/16/18 13:00:07,301,  3.887,  0.074,  7.500,
  4735,07/16/18 13:00:49,301,  3.833,  0.106,  7.500,
  4741,07/16/18 13:01:29,301,  3.790,  0.154,  7.500,
  4747,07/16/18 13:02:08,301,  3.871,  0.057,  7.750,
  4753,07/16/18 13:02:47,301,  3.806,  0.130,  7.750,
  4759,07/16/18 13:05:05,301,  3.804,  0.110,  7.500,
  4765,07/16/18 13:05:44,301,  3.756,  0.161,  8.000,
  4771,07/16/18 13:06:23,301,  3.803,  0.127,  8.000,
  4777,07/16/18 13:07:02,301,  3.763,  0.159,  7.750,
  4783,07/16/18 13:07:41,301,  3.740,  0.181,  8.000,
  4789,07/16/18 13:09:59,301,  3.828,  0.116,  7.500,
  4795,07/16/18 13:10:39,301,  3.807,  0.116,  7.750,
  4801,07/16/18 13:11:18,301,  3.786,  0.111,  7.750,
  4807,07/16/18 13:11:58,301,  3.795,  0.133,  7.750,
  4813,07/16/18 13:12:37,301,  3.897,  0.027,  7.750,
  4819,07/16/18 13:14:55,301,  3.829,  0.085,  8.000,
  4825,07/16/18 13:15:34,301,  3.756,  0.165,  7.750,
  4831,07/16/18 13:16:13,301,  3.823,  0.096,  8.000,
  4837,07/16/18 13:16:52,301,  3.789,  0.131,  7.750,
  4843,07/16/18 13:17:31,301,  3.800,  0.119,  8.000,
  4849,07/16/18 13:19:48,301,  3.870,  0.068,  8.000,
  4855,07/16/18 13:20:28,301,  3.892,  0.026,  8.000,
  4861,07/16/18 13:21:07,301,  3.814,  0.084,  8.000,
  4867,07/16/18 13:21:47,301,  3.783,  0.146,  7.500,
  4873,07/16/18 13:22:26,301,  3.812,  0.106,  7.750,
  4879,07/16/18 13:24:44,301,  3.789,  0.084,  8.000,
  4885,07/16/18 13:25:23,301,  3.762,  0.088,  7.750,
  4891,07/16/18 13:26:02,301,  3.823,  0.073,  7.750,
  4897,07/16/18 13:26:41,301,  3.763,  0.101,  8.000,
  4903,07/16/18 13:27:21,301,  3.732,  0.143,  8.000,
  4909,07/16/18 13:29:39,301,  3.755,  0.103,  8.000,
  4915,07/16/18 13:30:18,301,  3.843,  0.030,  8.000,
  4921,07/16/18 13:30:58,301,  3.794,  0.093,  7.750,
  4927,07/16/18 13:31:37,301,  3.857,  0.022,  7.750,
  4933,07/16/18 13:32:16,301,  3.778,  0.116,  7.750,
  4939,07/16/18 13:34:33,301,  3.752,  0.180,  7.750,
  4945,07/16/18 13:35:12,301,  3.839,  0.072,  8.250,
  4951,07/16/18 13:35:51,301,  3.746,  0.138,  7.750,
  4957,07/16/18 13:36:31,301,  3.818,  0.070,  8.000,
