Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
   621,07/05/18 04:42:27,51,  0.00, 90.00,315.760,,103.932,101.401,, 96.469,, 82.765,,, 64.383,,, 51.825,,,, 42.989,,,, 38.778,137.322,155.918,173.665,200.800,239.401,267.262,284.994,293.793,295.423,295.272,295.975,298.289,296.307,294.693,
   623,07/05/18 04:43:07,51,  0.00, 90.00,315.763,,103.682,100.701,, 96.054,, 82.337,,, 64.142,,, 51.901,,,, 42.370,,,, 38.671,135.663,150.207,176.198,207.345,236.389,264.487,285.696,292.026,291.559,291.449,293.920,294.190,292.357,294.359,
   625,07/05/18 04:43:46,51,  0.00, 90.00,315.749,,103.864,101.054,, 96.399,, 81.623,,, 64.296,,, 51.785,,,, 42.527,,,, 38.462,137.081,154.305,177.899,206.436,238.160,261.695,280.821,290.024,291.287,294.988,297.334,296.406,297.620,297.162,
   627,07/05/18 04:44:25,51,  0.00, 90.00,315.740,,104.084,101.943,, 96.601,, 82.901,,, 64.907,,, 52.436,,,, 43.656,,,, 39.277,142.010,156.881,173.833,201.443,238.673,267.228,280.622,287.827,292.883,294.476,295.904,297.171,298.266,296.886,
   629,07/05/18 04:45:04,51,  0.00, 90.00,315.721,,104.384,101.388,, 96.178,, 82.824,,, 63.875,,, 51.591,,,, 42.721,,,, 38.321,137.960,152.711,174.293,200.005,235.369,265.009,281.191,286.277,291.801,294.446,292.258,293.494,296.076,296.441,
   631,07/05/18 04:47:22,51,  0.00, 90.00,315.711,,104.597,101.646,, 96.678,, 82.950,,, 64.387,,, 52.345,,,, 43.916,,,, 39.550,139.925,156.415,174.117,204.405,237.881,265.942,287.403,295.371,293.869,292.601,294.597,295.971,295.832,297.237,
   633,07/05/18 04:48:01,51,  0.00, 90.00,315.716,,103.786,101.538,, 96.492,, 82.066,,, 63.894,,, 51.750,,,, 43.003,,,, 39.157,143.179,156.181,173.811,205.423,238.170,264.945,283.921,292.304,295.619,295.590,296.030,295.015,296.689,297.218,
   635,07/05/18 04:48:40,51,  0.00, 90.00,315.712,,103.624,101.595,, 96.226,, 82.510,,, 63.441,,, 51.098,,,, 42.502,,,, 37.965,137.440,150.412,171.975,203.366,237.458,265.615,284.150,293.710,295.358,292.890,295.425,297.859,297.112,294.978,
   637,07/05/18 04:49:19,51,  0.00, 90.00,315.700,,103.419,101.124,, 95.438,, 81.760,,, 63.754,,, 52.139,,,, 42.483,,,, 38.476,140.009,155.288,175.726,205.677,234.393,262.604,284.631,294.659,296.061,294.646,297.119,298.837,297.669,296.249,
   639,07/05/18 04:49:59,51,  0.00, 90.00,315.710,,103.335,100.921,, 95.819,, 82.025,,, 63.438,,, 51.169,,,, 42.797,,,, 38.111,135.078,152.312,174.745,203.229,236.500,265.055,283.887,290.790,296.137,298.950,295.620,295.293,294.118,296.041,
   641,07/05/18 04:52:17,51,  0.00, 90.00,315.698,,102.771,100.727,, 95.573,, 81.658,,, 62.984,,, 51.031,,,, 42.942,,,, 38.331,141.072,156.935,174.519,200.512,232.206,264.558,283.922,287.134,289.239,295.734,296.451,295.430,296.638,297.121,
   643,07/05/18 04:52:56,51,  0.00, 90.00,315.708,,103.558,100.441,, 95.237,, 81.053,,, 63.248,,, 51.367,,,, 42.760,,,, 37.547,137.763,152.034,171.823,201.936,237.837,267.840,286.469,290.020,292.448,294.717,294.557,298.280,300.008,296.995,
   645,07/05/18 04:53:36,51,  0.00, 90.00,315.708,,102.802,100.614,, 94.860,, 81.216,,, 63.793,,, 51.051,,,, 42.258,,,, 38.038,136.802,152.544,173.662,199.499,233.895,265.538,282.166,287.521,292.732,297.203,297.752,296.412,296.765,298.402,
   647,07/05/18 04:54:14,51,  0.00, 90.00,315.725,,102.912,100.348,, 95.454,, 81.230,,, 62.987,,, 51.213,,,, 42.166,,,, 37.722,134.180,150.799,174.520,203.394,237.172,265.708,283.789,288.374,290.224,294.100,294.884,293.500,294.473,296.282,
   649,07/05/18 04:54:54,51,  0.00, 90.00,315.709,,102.375,100.125,, 94.833,, 81.110,,, 62.557,,, 50.445,,,, 42.453,,,, 37.646,140.379,152.645,172.573,206.519,239.833,264.228,284.620,291.540,290.642,290.401,294.753,295.234,293.426,294.631,
   651,07/05/18 04:57:11,51,  0.00, 90.00,315.704,,102.877,100.275,, 94.889,, 81.241,,, 62.748,,, 51.056,,,, 42.780,,,, 38.036,135.850,150.989,172.962,203.548,234.084,261.526,280.180,289.935,292.122,294.295,295.810,296.135,295.916,296.207,
   653,07/05/18 04:57:50,51,  0.00, 90.00,315.722,,102.777,100.023,, 95.567,, 80.528,,, 63.344,,, 50.884,,,, 42.001,,,, 37.220,137.644,148.995,172.984,201.932,239.560,269.536,284.706,288.039,293.124,298.191,297.625,295.514,294.398,297.391,
   655,07/05/18 04:58:29,51,  0.00, 90.00,315.709,,103.494,100.155,, 95.079,, 81.419,,, 64.107,,, 51.487,,,, 42.529,,,, 38.175,134.208,150.679,174.301,206.489,235.857,263.238,283.988,291.206,294.002,294.617,294.711,295.123,296.692,296.500,
   657,07/05/18 04:59:08,51,  0.00, 90.00,315.719,,102.459,100.106,, 95.180,, 81.010,,, 63.285,,, 51.209,,,, 42.357,,,, 37.753,139.052,152.473,172.437,200.963,234.600,261.438,283.044,291.520,293.313,293.309,292.231,294.486,296.878,294.118,
   659,07/05/18 04:59:47,51,  0.00, 90.00,315.707,,102.997,100.315,, 95.575,, 81.491,,, 63.815,,, 51.656,,,, 42.805,,,, 38.545,134.161,152.064,174.869,201.429,232.135,263.258,283.861,290.988,295.958,294.895,294.174,295.728,295.229,295.309,
   661,07/05/18 05:02:06,51,  0.00, 90.00,315.707,,102.237, 99.568,, 94.747,, 81.080,,, 63.200,,, 50.758,,,, 41.941,,,, 37.809,136.031,151.231,171.041,202.360,236.591,261.736,281.086,291.528,294.050,291.706,296.068,298.604,295.203,293.629,
   663,07/05/18 05:03:31,51,  0.00, 90.00,315.712,,102.657, 99.903,, 94.538,, 80.815,,, 63.153,,, 51.277,,,, 42.082,,,, 38.479,137.350,153.647,176.475,204.310,236.734,266.214,280.999,287.465,293.876,293.070,293.093,293.097,292.956,295.878,
   665,07/05/18 05:04:11,51,  0.00, 90.00,315.717,,102.939,100.319,, 95.178,, 81.431,,, 63.543,,, 51.194,,,, 42.810,,,, 38.434,134.991,151.746,175.007,201.398,232.641,264.296,284.354,291.309,292.755,290.656,294.224,296.049,296.393,296.467,
   667,07/05/18 05:04:50,51,  0.00, 90.00,315.735,,102.978,100.498,, 95.447,, 81.553,,, 64.047,,, 51.739,,,, 43.227,,,, 39.244,141.977,150.769,172.547,204.755,237.419,265.430,287.432,295.182,291.185,290.158,297.734,299.006,297.445,296.364,
   669,07/05/18 05:05:29,51,  0.00, 90.00,315.711,,103.325,100.592,, 95.703,, 82.163,,, 64.422,,, 52.357,,,, 44.029,,,, 39.627,137.770,154.047,175.899,206.484,240.758,266.283,283.598,294.045,294.462,291.523,294.579,295.498,296.674,296.554,
   671,07/05/18 05:07:48,51,  0.00, 90.00,315.709,,103.352,100.679,, 95.570,, 82.190,,, 63.915,,, 52.566,,,, 43.636,,,, 39.296,139.141,152.667,173.853,203.123,235.307,263.137,279.483,286.462,292.829,297.534,293.990,292.586,296.869,296.071,
   673,07/05/18 05:08:27,51,  0.00, 90.00,315.729,,102.539,100.435,, 95.454,, 82.671,,, 64.461,,, 52.659,,,, 44.181,,,, 39.713,135.599,156.625,180.349,207.925,239.179,267.291,285.354,290.437,293.502,296.263,295.740,295.190,296.710,295.649,
   675,07/05/18 05:09:06,51,  0.00, 90.00,315.728,,104.176,101.539,, 96.554,, 82.442,,, 64.818,,, 52.541,,,, 44.257,,,, 40.689,137.043,151.427,176.564,206.217,238.762,265.377,284.131,291.646,292.813,290.837,293.370,296.212,296.824,296.836,
   677,07/05/18 05:09:46,51,  0.00, 90.00,315.722,,103.147,100.759,, 95.794,, 82.450,,, 64.271,,, 52.743,,,, 43.854,,,, 39.762,139.722,154.691,176.266,207.381,241.028,266.134,283.353,292.880,295.848,295.069,294.881,295.731,295.713,294.526,
   679,07/05/18 05:10:25,51,  0.00, 90.00,315.710,,102.883,100.563,, 95.636,, 81.519,,, 64.122,,, 51.969,,,, 43.854,,,, 39.337,140.113,155.285,179.340,207.944,235.866,262.889,285.227,291.904,293.454,293.551,295.249,298.287,298.801,295.547,
   681,07/05/18 05:12:44,51,  0.00, 90.00,315.719,,102.635,100.492,, 95.157,, 81.434,,, 63.131,,, 51.670,,,, 42.524,,,, 38.973,136.767,153.278,175.380,205.299,239.487,265.560,283.963,290.246,291.006,295.732,296.930,295.453,296.794,296.821,
   683,07/05/18 05:13:23,51,  0.00, 90.00,315.724,,102.590,100.153,, 94.505,, 81.304,,, 63.034,,, 51.604,,,, 42.528,,,, 38.191,136.616,152.678,175.753,207.511,239.434,266.598,280.653,289.162,296.882,298.632,295.140,295.878,297.228,297.220,
   685,07/05/18 05:14:02,51,  0.00, 90.00,315.717,,102.986,100.043,, 95.358,, 81.569,,, 64.085,,, 51.650,,,, 42.455,,,, 38.704,135.402,150.792,174.259,203.932,237.271,264.138,286.486,294.620,293.175,294.480,297.150,297.529,296.526,297.757,
   687,07/05/18 05:14:41,51,  0.00, 90.00,315.730,,102.858,100.176,, 95.239,, 81.619,,, 64.130,,, 51.236,,,, 42.938,,,, 38.962,138.445,153.368,171.843,199.214,235.724,263.663,282.213,289.304,291.150,293.541,295.466,296.758,299.597,298.203,
   689,07/05/18 05:15:21,51,  0.00, 90.00,315.720,,102.554,100.242,, 95.443,, 81.815,,, 64.008,,, 52.179,,,, 42.875,,,, 39.399,138.960,154.415,178.460,209.475,238.188,265.681,282.905,290.872,293.804,296.409,298.122,297.930,296.977,298.894,
   691,07/05/18 05:17:38,51,  0.00, 90.00,315.736,,104.058,101.910,, 96.663,, 82.800,,, 64.673,,, 53.028,,,, 44.197,,,, 39.801,137.467,150.839,179.006,208.784,234.775,264.459,287.726,292.264,290.554,293.896,294.732,295.360,296.315,295.687,
   693,07/05/18 05:18:17,51,  0.00, 90.00,315.745,,103.484,101.662,, 96.298,, 83.129,,, 64.965,,, 52.406,,,, 43.313,,,, 40.006,140.063,152.041,173.019,204.326,237.710,265.472,283.544,291.490,294.351,298.499,298.409,296.055,293.585,296.485,
   695,07/05/18 05:18:56,51,  0.00, 90.00,315.749,,103.683,100.747,, 96.086,, 81.774,,, 64.744,,, 52.749,,,, 43.930,,,, 39.967,142.683,154.441,175.016,205.350,236.863,265.088,280.329,290.296,293.768,291.592,294.568,297.811,297.956,295.773,
   697,07/05/18 05:19:35,51,  0.00, 90.00,315.743,,104.013,101.071,, 96.251,, 81.932,,, 64.336,,, 52.647,,,, 44.519,,,, 39.935,139.362,155.013,176.492,205.483,237.729,265.383,282.954,293.989,297.194,297.900,297.222,296.165,298.316,297.206,
   699,07/05/18 05:20:15,51,  0.00, 90.00,315.752,,103.643,101.197,, 95.980,, 82.436,,, 64.455,,, 52.793,,,, 44.057,,,, 39.739,138.952,154.908,175.915,204.645,238.180,265.467,283.651,288.148,288.795,294.095,296.363,292.991,294.579,296.819,
   701,07/05/18 05:22:33,51,  0.00, 90.00,315.759,,103.047,100.684,, 96.207,, 82.037,,, 64.151,,, 52.002,,,, 43.288,,,, 39.514,141.384,157.124,174.638,204.084,237.698,265.654,284.295,287.297,290.045,295.835,297.437,296.989,293.935,293.460,
   703,07/05/18 05:23:14,51,  0.00, 90.00,315.788,,103.242,100.671,, 95.635,, 82.171,,, 64.486,,, 52.214,,,, 43.672,,,, 39.772,140.772,156.119,178.701,207.616,236.972,263.665,281.782,286.899,292.553,295.044,296.447,297.242,299.623,296.696,
   705,07/05/18 05:23:54,51,  0.00, 90.00,315.783,,103.258,100.688,, 95.609,, 82.441,,, 64.244,,, 52.431,,,, 43.704,,,, 39.313,139.871,154.334,176.418,204.152,234.210,263.331,283.926,291.020,293.657,293.360,296.567,296.937,296.582,296.746,
   707,07/05/18 05:24:33,51,  0.00, 90.00,315.766,,103.279,101.598,, 96.152,, 82.585,,, 64.730,,, 51.876,,,, 44.543,,,, 39.743,135.100,151.739,176.568,203.214,233.211,263.719,284.371,287.799,288.816,292.632,293.732,295.838,296.312,296.087,
   709,07/05/18 05:25:12,51,  0.00, 90.00,315.794,,103.597,100.783,, 95.657,, 82.557,,, 64.230,,, 52.012,,,, 43.489,,,, 39.941,134.322,153.023,179.162,205.659,233.621,265.109,284.283,291.108,293.901,294.606,296.124,296.632,296.450,297.222,
   711,07/05/18 05:27:30,51,  0.00, 90.00,315.787,,103.374,100.678,, 95.971,, 82.273,,, 64.921,,, 52.744,,,, 44.484,,,, 40.262,142.891,159.510,176.977,205.064,237.846,265.778,284.006,291.967,297.248,295.921,295.074,295.968,296.336,297.140,
   713,07/05/18 05:28:09,51,  0.00, 90.00,315.784,,103.331,100.957,, 96.071,, 82.120,,, 64.757,,, 52.984,,,, 44.148,,,, 41.006,135.516,151.631,175.631,207.175,239.524,265.971,286.370,293.383,295.497,295.337,295.615,296.931,296.865,296.017,
   715,07/05/18 05:28:48,51,  0.00, 90.00,315.781,,103.936,101.031,, 96.598,, 82.768,,, 65.321,,, 53.155,,,, 44.232,,,, 41.281,140.316,153.465,173.941,204.288,241.996,265.718,283.789,293.714,293.405,295.417,296.174,297.592,299.210,296.808,
   717,07/05/18 05:29:27,51,  0.00, 90.00,315.779,,104.615,101.593,, 97.075,, 83.531,,, 66.448,,, 54.607,,,, 45.174,,,, 42.252,142.648,157.592,177.997,204.544,236.141,265.456,283.586,290.766,293.614,293.694,296.411,297.321,297.427,298.211,
   719,07/05/18 05:30:07,51,  0.00, 90.00,315.787,,104.010,101.297,, 96.688,, 83.102,,, 65.960,,, 54.042,,,, 45.521,,,, 41.718,137.432,155.867,179.610,206.403,241.939,268.832,286.970,293.126,293.454,297.286,298.456,296.776,297.158,297.742,
   721,07/05/18 05:32:24,51,  0.00, 90.00,315.764,,104.458,101.793,, 97.175,, 83.751,,, 65.159,,, 53.828,,,, 45.528,,,, 42.526,142.746,158.292,178.276,207.246,239.408,266.594,284.703,289.267,291.038,294.773,296.167,296.586,296.618,294.119,
   723,07/05/18 05:33:04,51,  0.00, 90.00,315.761,,104.026,101.270,, 96.712,, 83.295,,, 65.777,,, 54.307,,,, 45.979,,,, 42.021,143.983,157.797,179.797,204.371,235.887,266.565,284.170,291.948,296.447,294.406,295.083,296.860,298.670,297.163,
   725,07/05/18 05:33:43,51,  0.00, 90.00,315.764,,105.627,103.160,, 98.420,, 85.250,,, 67.561,,, 56.881,,,, 48.706,,,, 44.753,150.505,163.187,183.707,210.585,237.741,265.722,283.685,290.538,292.530,296.447,297.975,295.334,295.744,296.588,
   727,07/05/18 05:34:22,51,  0.00, 90.00,315.760,,105.815,103.278,, 98.518,, 85.324,,, 68.015,,, 56.191,,,, 47.451,,,, 44.740,145.559,161.326,182.211,206.309,236.608,267.816,288.174,290.704,290.232,294.833,294.147,293.205,295.310,298.215,
   729,07/05/18 05:35:01,51,  0.00, 90.00,315.751,,104.845,102.200,, 97.841,, 84.398,,, 65.853,,, 54.587,,,, 45.805,,,, 42.618,142.104,158.072,182.484,207.943,235.208,265.651,283.768,292.416,297.124,294.994,294.236,295.404,298.543,298.647,
   731,07/05/18 05:37:18,51,  0.00, 90.00,315.710,,107.340,105.203,,100.650,, 88.074,,, 70.102,,, 59.026,,,, 52.283,,,, 48.518,150.350,168.402,188.926,216.989,242.683,264.081,284.812,294.209,295.112,294.374,297.709,298.648,297.356,296.556,
   733,07/05/18 05:37:58,51,  0.00, 90.00,315.707,,106.531,103.901,, 99.391,, 86.325,,, 68.757,,, 57.254,,,, 49.014,,,, 45.949,147.548,161.517,182.962,209.674,236.900,263.174,281.114,290.553,295.881,294.467,292.424,295.009,295.514,293.325,
   735,07/05/18 05:38:37,51,  0.00, 90.00,315.696,,106.130,103.950,, 99.639,, 86.331,,, 68.626,,, 57.055,,,, 49.362,,,, 45.623,150.531,163.854,182.489,209.959,239.795,265.674,284.093,293.658,297.957,297.589,294.839,296.388,297.267,295.063,
   737,07/05/18 05:39:16,51,  0.00, 90.00,315.686,,107.163,105.010,,100.138,, 86.964,,, 70.734,,, 59.167,,,, 50.756,,,, 48.443,154.436,168.064,190.992,218.955,247.546,269.701,285.867,291.541,292.477,296.860,295.964,293.515,296.203,295.288,
   739,07/05/18 05:39:56,51,  0.00, 90.00,315.675,,107.208,104.774,,100.451,, 86.520,,, 69.522,,, 58.750,,,, 50.531,,,, 47.803,152.218,167.688,189.910,211.779,240.338,268.019,284.826,291.783,293.591,298.267,296.262,294.224,296.148,298.007,
   741,07/05/18 05:42:14,51,  0.00, 90.00,315.625,,106.295,103.207,, 98.633,, 85.513,,, 68.055,,, 56.944,,,, 48.348,,,, 45.314,145.783,160.536,183.998,212.318,243.242,271.194,284.153,291.869,294.807,293.598,296.011,297.116,296.312,294.949,
   743,07/05/18 05:42:54,51,  0.00, 90.00,315.594,,105.277,102.965,, 97.855,, 84.415,,, 67.509,,, 55.878,,,, 47.205,,,, 44.257,145.442,157.290,178.100,207.781,241.920,266.828,285.557,294.069,294.166,293.205,294.164,296.193,298.862,297.099,
   745,07/05/18 05:43:33,51,  0.00, 90.00,315.575,,105.406,102.931,, 98.026,, 84.551,,, 67.646,,, 55.362,,,, 47.513,,,, 43.133,148.734,160.040,177.532,208.024,242.830,266.722,283.474,289.545,294.321,297.518,295.239,295.893,296.856,296.274,
   747,07/05/18 05:44:12,51,  0.00, 90.00,315.550,,106.006,103.381,, 98.291,, 84.718,,, 67.897,,, 56.023,,,, 47.151,,,, 43.681,146.971,163.632,184.648,210.829,241.216,266.870,284.119,291.059,295.344,294.016,293.238,294.073,296.969,299.192,
   749,07/05/18 05:44:51,51,  0.00, 90.00,315.526,,105.710,103.373,, 98.644,, 84.524,,, 67.628,,, 55.763,,,, 46.604,,,, 43.532,147.384,158.801,179.882,207.317,239.461,265.304,280.784,287.190,293.043,296.462,294.003,294.898,296.181,296.958,
   751,07/05/18 05:47:08,51,  0.00, 90.00,315.441,,105.760,103.095,, 98.191,, 85.176,,, 67.028,,, 55.439,,,, 46.960,,,, 43.168,141.493,155.514,180.536,206.859,236.140,265.037,283.542,290.984,298.085,294.957,293.740,297.456,299.760,295.602,
   753,07/05/18 05:47:48,51,  0.00, 90.00,315.404,,104.660,102.058,, 97.111,, 83.901,,, 66.112,,, 53.844,,,, 45.882,,,, 41.337,143.512,154.661,175.691,205.705,237.917,263.261,284.442,291.519,293.120,297.293,297.933,296.947,297.144,297.983,
   755,07/05/18 05:48:27,51,  0.00, 90.00,315.394,,104.575,101.368,, 95.841,, 83.107,,, 65.745,,, 53.004,,,, 44.813,,,, 40.598,142.171,157.086,174.532,204.871,241.906,267.582,282.072,292.420,296.663,294.407,294.383,298.494,298.419,295.481,
   757,07/05/18 05:49:06,51,  0.00, 90.00,315.381,,105.102,101.769,, 97.184,, 83.456,,, 65.545,,, 53.322,,,, 44.202,,,, 40.177,140.665,157.523,178.051,204.782,238.233,267.983,287.868,293.170,293.887,296.745,298.241,295.955,296.827,299.352,
   759,07/05/18 05:49:45,51,  0.00, 90.00,315.346,,103.904,101.008,, 96.281,, 83.154,,, 65.300,,, 53.158,,,, 44.326,,,, 40.853,141.776,156.973,177.290,200.942,236.772,268.986,285.243,292.693,293.944,290.790,293.905,297.195,297.670,297.840,
   761,07/05/18 05:52:03,51,  0.00, 90.00,315.221,,103.663,101.248,, 96.444,, 83.364,,, 65.227,,, 53.070,,,, 44.439,,,, 40.957,140.411,155.033,175.481,203.117,235.765,262.665,284.235,291.838,294.822,295.267,293.904,294.916,296.132,296.466,
   763,07/05/18 05:52:43,51,  0.00, 90.00,315.211,,104.169,101.634,, 96.819,, 83.310,,, 65.537,,, 53.873,,,, 44.405,,,, 41.001,142.205,153.993,177.978,205.692,236.513,264.676,281.025,287.841,294.900,298.604,296.800,294.333,297.871,298.091,
   765,07/05/18 05:53:22,51,  0.00, 90.00,315.179,,103.537,100.930,, 96.414,, 82.548,,, 65.072,,, 52.850,,,, 44.082,,,, 39.860,140.554,158.978,179.125,206.430,237.520,265.682,285.314,292.609,292.168,293.926,296.286,297.756,300.611,297.842,
   767,07/05/18 05:54:01,51,  0.00, 90.00,315.158,,104.309,101.705,, 96.805,, 83.315,,, 65.776,,, 53.721,,,, 44.877,,,, 41.045,138.503,154.942,178.066,204.561,236.022,263.996,285.269,290.800,290.468,292.677,297.021,298.293,298.395,294.872,
   769,07/05/18 05:54:40,51,  0.00, 90.00,315.128,,104.357,101.599,, 96.626,, 83.329,,, 66.014,,, 53.595,,,, 45.105,,,, 40.889,141.398,153.886,178.053,207.516,238.598,265.480,280.988,287.775,292.859,294.537,295.396,295.573,295.805,296.843,
   771,07/05/18 05:56:57,51,  0.00, 90.00,315.012,,103.429,100.782,, 96.430,, 82.358,,, 64.690,,, 52.660,,,, 43.665,,,, 39.573,142.545,155.804,175.934,204.965,238.494,264.645,283.522,291.026,293.049,291.581,294.504,297.765,299.693,297.151,
   773,07/05/18 05:57:36,51,  0.00, 90.00,314.986,,102.446,100.504,, 94.950,, 81.641,,, 64.703,,, 51.989,,,, 42.840,,,, 39.087,140.665,155.542,175.039,203.536,239.949,268.416,285.815,293.263,294.665,295.875,294.576,294.816,299.652,299.545,
   775,07/05/18 05:58:15,51,  0.00, 90.00,314.952,,103.279, 99.825,, 95.604,, 81.794,,, 63.454,,, 51.645,,,, 42.896,,,, 39.107,140.289,154.077,174.181,204.687,237.700,262.573,279.936,287.585,290.272,295.768,296.948,294.727,295.440,298.074,
   777,07/05/18 05:58:54,51,  0.00, 90.00,314.932,,102.561,100.331,, 94.976,, 81.997,,, 64.023,,, 51.425,,,, 42.635,,,, 38.846,139.451,152.775,176.348,205.786,235.247,264.946,285.126,290.442,291.467,293.590,293.960,296.623,299.277,298.243,
   779,07/05/18 05:59:33,51,  0.00, 90.00,314.913,,102.368,100.087,, 94.998,, 81.255,,, 63.919,,, 51.315,,,, 42.592,,,, 38.146,137.750,151.494,172.206,201.955,238.316,268.807,288.678,292.904,293.316,295.508,296.653,295.949,296.715,295.985,
   781,07/05/18 06:01:50,51,  0.00, 90.00,314.842,,102.442,100.251,, 94.968,, 81.647,,, 63.523,,, 51.223,,,, 42.691,,,, 38.827,134.965,151.206,175.533,203.074,236.935,265.163,283.563,292.138,292.942,292.667,295.111,295.735,295.725,295.580,
   783,07/05/18 06:02:30,51,  0.00, 90.00,314.800,,103.024,100.237,, 95.242,, 82.142,,, 63.356,,, 51.618,,,, 43.263,,,, 38.709,141.525,156.187,174.310,202.580,239.562,269.165,283.265,289.478,295.900,297.587,295.132,294.050,293.919,296.783,
   785,07/05/18 06:03:08,51,  0.00, 90.00,314.776,,102.963,100.616,, 95.637,, 81.865,,, 63.293,,, 52.098,,,, 43.338,,,, 38.852,141.943,154.297,173.477,204.496,235.557,263.242,284.038,293.351,297.253,295.940,296.287,297.305,296.470,296.167,
   787,07/05/18 06:03:47,51,  0.00, 90.00,314.755,,103.086,100.670,, 94.774,, 81.478,,, 63.450,,, 52.075,,,, 43.384,,,, 38.429,138.058,153.624,175.236,203.874,239.690,267.927,283.142,288.554,289.640,294.310,296.893,296.985,296.308,295.128,
   789,07/05/18 06:04:27,51,  0.00, 90.00,314.730,,102.972,100.174,, 95.173,, 81.545,,, 63.820,,, 51.754,,,, 42.855,,,, 39.151,139.245,152.244,177.039,207.081,235.786,265.030,282.758,290.082,295.233,295.021,294.334,294.755,294.899,297.063,
   791,07/05/18 06:06:44,51,  0.00, 90.00,314.649,,102.301, 99.541,, 94.992,, 80.922,,, 63.443,,, 51.045,,,, 42.670,,,, 38.085,135.375,150.241,178.172,208.493,238.489,264.344,281.411,289.603,290.573,296.314,296.766,296.107,297.405,298.444,
   793,07/05/18 06:07:23,51,  0.00, 90.00,314.626,,102.720, 99.760,, 94.591,, 81.169,,, 62.756,,, 51.354,,,, 42.618,,,, 38.099,135.748,152.032,176.515,204.138,234.471,262.576,283.315,292.777,291.565,294.082,297.464,296.578,294.587,295.690,
   795,07/05/18 06:08:02,51,  0.00, 90.00,314.625,,102.577, 99.802,, 94.686,, 81.318,,, 63.391,,, 51.626,,,, 42.357,,,, 38.447,136.878,153.745,174.964,201.933,235.815,268.661,287.167,293.160,294.005,294.323,296.785,295.624,294.493,294.883,
   797,07/05/18 06:08:41,51,  0.00, 90.00,314.597,,102.519, 99.696,, 94.844,, 81.289,,, 63.396,,, 50.933,,,, 42.231,,,, 38.123,138.967,152.248,171.930,200.296,235.447,263.482,280.896,290.843,293.299,291.677,294.631,297.622,298.724,296.959,
   799,07/05/18 06:09:21,51,  0.00, 90.00,314.565,,101.921, 99.908,, 94.724,, 81.219,,, 63.390,,, 51.607,,,, 42.767,,,, 38.298,136.700,155.086,172.693,201.041,238.749,266.954,281.064,286.618,293.317,297.881,293.961,292.076,295.184,299.010,
   801,07/05/18 06:11:38,51,  0.00, 90.00,314.512,,102.585,100.141,, 95.058,, 81.460,,, 63.986,,, 51.765,,,, 43.150,,,, 38.555,137.268,154.761,176.750,204.235,236.071,266.245,287.255,291.284,292.312,296.943,298.234,299.414,299.311,298.124,
   803,07/05/18 06:12:17,51,  0.00, 90.00,314.490,,103.051,100.155,, 94.310,, 82.409,,, 63.788,,, 51.613,,,, 43.324,,,, 39.083,135.700,154.691,176.104,205.287,239.140,268.241,285.300,291.235,297.296,299.424,297.283,294.947,294.215,296.335,
   805,07/05/18 06:12:56,51,  0.00, 90.00,314.476,,103.162, 99.960,, 95.067,, 81.590,,, 63.613,,, 52.143,,,, 42.411,,,, 38.709,137.543,155.182,176.835,203.543,236.881,264.726,284.827,293.431,292.807,292.881,296.240,295.508,296.504,296.593,
   807,07/05/18 06:13:35,51,  0.00, 90.00,314.459,,102.989,100.140,, 95.401,, 82.139,,, 64.140,,, 51.825,,,, 42.768,,,, 38.773,139.814,157.807,174.827,199.441,239.770,269.226,281.033,287.122,291.745,293.591,296.800,295.406,294.133,296.126,
   809,07/05/18 06:14:14,51,  0.00, 90.00,314.452,,103.042,100.479,, 95.418,, 81.655,,, 63.802,,, 51.643,,,, 43.607,,,, 39.103,138.167,150.878,173.624,205.819,239.178,263.355,280.986,288.633,289.911,292.948,294.940,294.616,294.729,294.981,
   811,07/05/18 06:16:32,51,  0.00, 90.00,314.391,,102.320,100.367,, 95.036,, 82.188,,, 64.034,,, 51.448,,,, 42.448,,,, 38.897,140.466,155.441,175.087,206.862,240.064,265.188,285.142,292.167,293.304,295.512,294.528,294.621,298.965,299.204,
   813,07/05/18 06:17:11,51,  0.00, 90.00,314.389,,102.802, 99.994,, 94.968,, 81.567,,, 63.671,,, 51.806,,,, 43.139,,,, 38.394,135.574,151.434,172.403,200.843,235.016,264.257,286.847,292.350,291.793,294.161,297.146,297.089,296.427,295.733,
   815,07/05/18 06:17:51,51,  0.00, 90.00,314.368,,101.812, 99.661,, 94.712,, 81.077,,, 63.555,,, 51.180,,,, 42.088,,,, 38.009,133.194,150.189,175.694,201.704,232.721,263.698,284.521,292.305,294.975,295.055,295.007,296.378,297.527,294.726,
